year,month,day,TP(kg)
2019,12,19,646.93
2019,12,20,593.42
2019,12,21,524.39
2019,12,22,406.20
2019,12,23,427.02
2019,12,24,404.59
2019,12,25,475.01
2019,12,26,483.55
2019,12,27,443.44
2019,12,28,473.95
2019,12,29,673.26
2019,12,30,11462.43
2019,12,31,44994.33
2020,1,1,38786.50
2020,1,2,21463.82
2020,1,3,14600.45
2020,1,4,10765.06
2020,1,5,8863.10
2020,1,6,7336.80
2020,1,7,4923.26
2020,1,8,4186.57
2020,1,9,3064.29
2020,1,10,3385.66
2020,1,11,30111.18
2020,1,12,102226.86
2020,1,13,121069.25
2020,1,14,97564.60
2020,1,15,63384.70
2020,1,16,43219.52
2020,1,17,31412.14
2020,1,18,24379.55
2020,1,19,23846.61
2020,1,20,20546.00
2020,1,21,14684.52
2020,1,22,8403.81
2020,1,23,5426.74
2020,1,24,4860.73
2020,1,25,6947.73
2020,1,26,10312.35
2020,1,27,10713.34
2020,1,28,9190.74
2020,1,29,7654.15
2020,1,30,6370.90
2020,1,31,4757.03
2020,2,1,3978.83
2020,2,2,3340.82
2020,2,3,2646.56
2020,2,4,2517.52
2020,2,5,2060.37
2020,2,6,2123.97
2020,2,7,1916.36
2020,2,8,1772.59
2020,2,9,1416.99
2020,2,10,1839.40
2020,2,11,10269.55
2020,2,12,19824.49
2020,2,13,16441.73
2020,2,14,11443.13
2020,2,15,8649.83
2020,2,16,5179.34
2020,2,17,4374.20
2020,2,18,3663.55
2020,2,19,8924.18
2020,2,20,8653.08
2020,2,21,9358.75
2020,2,22,5524.77
2020,2,23,3869.95
2020,2,24,3380.74
2020,2,25,3387.56
2020,2,26,4189.97
2020,2,27,6706.54
2020,2,28,7824.04
2020,2,29,5006.32
2020,3,1,3573.05
2020,3,2,10275.31
2020,3,3,47168.09
2020,3,4,44975.57
2020,3,5,27859.89
2020,3,6,16722.22
2020,3,7,10608.82
2020,3,8,7329.73
2020,3,9,5557.49
2020,3,10,4075.22
2020,3,11,2994.99
2020,3,12,2585.15
2020,3,13,2552.58
2020,3,14,2944.01
2020,3,15,3343.35
2020,3,16,2293.87
2020,3,17,3025.34
2020,3,18,2588.90
2020,3,19,13539.51
2020,3,20,73321.50
2020,3,21,100157.39
2020,3,22,68365.22
2020,3,23,27555.05
2020,3,24,20639.28
2020,3,25,17246.86
2020,3,26,9241.08
2020,3,27,5757.80
2020,3,28,20531.38
2020,3,29,55438.33
2020,3,30,101780.70
2020,3,31,85159.04
2020,4,1,59309.79
2020,4,2,42120.42
2020,4,3,24816.75
2020,4,4,12996.93
2020,4,5,7749.33
2020,4,6,4066.80
2020,4,7,3848.08
2020,4,8,13405.03
2020,4,9,14961.13
2020,4,10,18239.19
2020,4,11,7462.85
2020,4,12,6186.89
2020,4,13,5412.56
2020,4,14,4107.60
2020,4,15,2585.31
2020,4,16,2376.18
2020,4,17,1775.95
2020,4,18,1311.55
2020,4,19,1395.75
2020,4,20,1192.69
2020,4,21,1146.93
2020,4,22,879.32
2020,4,23,706.82
2020,4,24,527.06
2020,4,25,534.90
2020,4,26,1044.62
2020,4,27,431.85
2020,4,28,392.86
2020,4,29,445.88
2020,4,30,529.05
2020,5,1,568.24
2020,5,2,577.20
2020,5,3,478.18
2020,5,4,389.87
2020,5,5,431.44
2020,5,6,305.58
2020,5,7,360.94
2020,5,8,427.46
2020,5,9,309.95
2020,5,10,316.58
2020,5,11,325.02
2020,5,12,347.78
2020,5,13,345.17
2020,5,14,318.59
2020,5,15,419.35
2020,5,16,813.78
2020,5,17,6882.08
2020,5,18,5085.74
2020,5,19,115802.79
2020,5,20,124823.54
2020,5,21,91716.78
2020,5,22,57622.26
2020,5,23,34369.44
2020,5,24,22676.29
2020,5,25,15056.69
2020,5,26,9297.80
2020,5,27,7260.45
2020,5,28,5460.16
2020,5,29,5591.36
2020,5,30,3612.45
2020,5,31,2869.96
2020,6,1,2449.61
2020,6,2,1596.17
2020,6,3,1507.20
2020,6,4,1387.18
2020,6,5,1313.56
2020,6,6,1016.58
2020,6,7,1322.62
2020,6,8,869.33
2020,6,9,833.01
2020,6,10,568.11
2020,6,11,615.92
2020,6,12,427.98
2020,6,13,426.11
2020,6,14,771.68
2020,6,15,625.17
2020,6,16,488.09
2020,6,17,488.14
2020,6,18,313.08
2020,6,19,312.94
2020,6,20,259.05
2020,6,21,308.13
2020,6,22,231.41
2020,6,23,251.29
2020,6,24,416.41
2020,6,25,548.44
2020,6,26,537.86
2020,6,27,537.55
2020,6,28,435.70
2020,6,29,440.89
2020,6,30,496.83
2020,7,1,379.80
2020,7,2,315.63
2020,7,3,401.20
2020,7,4,265.59
2020,7,5,230.81
2020,7,6,199.08
2020,7,7,338.70
2020,7,8,479.85
2020,7,9,448.27
2020,7,10,336.83
2020,7,11,315.47
2020,7,12,287.26
2020,7,13,227.77
2020,7,14,321.05
2020,7,15,395.99
2020,7,16,410.14
2020,7,17,340.84
2020,7,18,331.03
2020,7,19,346.69
2020,7,20,390.02
2020,7,21,379.99
2020,7,22,332.58
2020,7,23,196.13
2020,7,24,177.12
2020,7,25,198.57
2020,7,26,168.93
2020,7,27,343.75
2020,7,28,415.86
2020,7,29,397.64
2020,7,30,379.22
2020,7,31,226.14
2020,8,1,166.31
2020,8,2,183.15
2020,8,3,191.96
2020,8,4,259.84
2020,8,5,287.64
2020,8,6,294.44
2020,8,7,195.88
2020,8,8,154.02
2020,8,9,143.76
2020,8,10,158.29
2020,8,11,180.77
2020,8,12,133.46
2020,8,13,150.59
2020,8,14,163.57
2020,8,15,165.61
2020,8,16,153.20
2020,8,17,222.83
2020,8,18,272.29
2020,8,19,236.04
2020,8,20,178.02
2020,8,21,152.27
2020,8,22,117.88
2020,8,23,100.73
2020,8,24,116.76
2020,8,25,108.26
2020,8,26,110.54
2020,8,27,185.25
2020,8,28,140.32
2020,8,29,119.58
2020,8,30,153.79
2020,8,31,767.44
2020,9,1,542.99
2020,9,2,222.23
2020,9,3,219.14
2020,9,4,107.98
2020,9,5,104.48
2020,9,6,89.46
2020,9,7,98.65
2020,9,8,89.42
2020,9,9,294.40
2020,9,10,727.78
2020,9,11,671.99
2020,9,12,270.12
2020,9,13,408.61
2020,9,14,272.20
2020,9,15,262.20
2020,9,16,252.60
2020,9,17,181.85
2020,9,18,137.09
2020,9,19,168.70
2020,9,20,123.59
2020,9,21,112.61
2020,9,22,110.11
2020,9,23,95.72
2020,9,24,85.67
2020,9,25,88.23
2020,9,26,81.17
2020,9,27,81.92
2020,9,28,70.41
2020,9,29,72.89
2020,9,30,84.40
2020,10,1,68.39
2020,10,2,116.24
2020,10,3,84.44
2020,10,4,82.37
2020,10,5,76.24
2020,10,6,70.04
2020,10,7,95.50
2020,10,8,81.55
2020,10,9,78.94
2020,10,10,80.63
2020,10,11,81.45
2020,10,12,74.52
2020,10,13,71.98
2020,10,14,75.69
2020,10,15,79.75
2020,10,16,74.26
2020,10,17,78.98
2020,10,18,97.66
2020,10,19,77.76
2020,10,20,119.88
2020,10,21,219.09
2020,10,22,383.08
2020,10,23,2578.66
2020,10,24,2074.28
2020,10,25,1680.03
2020,10,26,821.82
2020,10,27,564.82
2020,10,28,477.49
2020,10,29,633.36
2020,10,30,680.57
2020,10,31,2010.49
2020,11,1,2366.40
2020,11,2,1859.35
2020,11,3,1391.61
2020,11,4,686.64
2020,11,5,749.59
2020,11,6,643.30
2020,11,7,677.62
2020,11,8,533.23
2020,11,9,393.85
2020,11,10,480.25
2020,11,11,315.65
2020,11,12,217.33
2020,11,13,204.48
2020,11,14,175.31
2020,11,15,369.50
2020,11,16,358.96
2020,11,17,272.40
2020,11,18,276.71
2020,11,19,244.65
2020,11,20,203.91
2020,11,21,202.15
2020,11,22,232.87
2020,11,23,452.76
2020,11,24,842.54
2020,11,25,1434.77
2020,11,26,1855.64
2020,11,27,7688.57
2020,11,28,5329.84
2020,11,29,4029.24
2020,11,30,3821.65
2020,12,1,3441.11
2020,12,2,2285.88
2020,12,3,3177.47
2020,12,4,3075.08
2020,12,5,1844.84
2020,12,6,1683.18
2020,12,7,1911.60
2020,12,8,1570.82
2020,12,9,1132.01
2020,12,10,802.50
2020,12,11,694.39
2020,12,12,662.41
2020,12,13,490.40
2020,12,14,529.09
2020,12,15,516.38
2020,12,16,538.68
2020,12,17,616.85
2020,12,18,436.68
2020,12,19,233.17
2020,12,20,254.76
2020,12,21,311.22
2020,12,22,330.48
2020,12,23,337.15
2020,12,24,369.53
2020,12,25,323.78
2020,12,26,178.61
2020,12,27,285.84
2020,12,28,190.47
2020,12,29,262.80
2020,12,30,196.05
2020,12,31,251.58
2021,1,1,285.10
2021,1,2,1224.59
2021,1,3,11696.20
2021,1,4,14379.97
2021,1,5,14598.02
2021,1,6,8280.20
2021,1,7,4967.63
2021,1,8,4635.66
2021,1,9,3426.42
2021,1,10,2452.20
2021,1,11,1551.26
2021,1,12,1147.10
2021,1,13,1017.50
2021,1,14,900.27
2021,1,15,880.28
2021,1,16,936.93
2021,1,17,786.83
2021,1,18,700.74
2021,1,19,603.28
2021,1,20,530.04
2021,1,21,602.05
2021,1,22,463.41
2021,1,23,287.82
2021,1,24,322.68
2021,1,25,311.30
2021,1,26,315.61
2021,1,27,209.09
2021,1,28,157.67
2021,1,29,121.33
2021,1,30,158.86
2021,1,31,198.90
2021,2,1,140.52
2021,2,2,91.11
2021,2,3,116.47
2021,2,4,88.56
2021,2,5,91.47
2021,2,6,76.61
2021,2,7,80.06
2021,2,8,79.20
2021,2,9,233.71
2021,2,10,342.41
2021,2,11,213.41
2021,2,12,68.91
2021,2,13,66.01
2021,2,14,65.44
2021,2,15,70.00
2021,2,16,75.98
2021,2,17,95.29
2021,2,18,85.60
2021,2,19,89.76
2021,2,20,69.87
2021,2,21,69.46
2021,2,22,73.99
2021,2,23,190.10
2021,2,24,318.16
2021,2,25,563.21
2021,2,26,6923.94
2021,2,27,21538.47
2021,2,28,46077.19
2021,3,1,41687.30
2021,3,2,31976.10
2021,3,3,19813.71
2021,3,4,13537.96
2021,3,5,9087.74
2021,3,6,5363.08
2021,3,7,3641.61
2021,3,8,2785.46
2021,3,9,1805.89
2021,3,10,2646.04
2021,3,11,1577.83
2021,3,12,1183.82
2021,3,13,731.35
2021,3,14,600.95
2021,3,15,488.16
2021,3,16,459.50
2021,3,17,421.93
2021,3,18,862.63
2021,3,19,1055.51
2021,3,20,12199.09
2021,3,21,40298.19
2021,3,22,20479.52
2021,3,23,11716.11
2021,3,24,8494.50
2021,3,25,4913.28
2021,3,26,9473.13
2021,3,27,13484.52
2021,3,28,12193.83
2021,3,29,14234.13
2021,3,30,15385.66
2021,3,31,8225.84
2021,4,1,4964.80
2021,4,2,3480.79
2021,4,3,3373.18
2021,4,4,2056.73
2021,4,5,1515.19
2021,4,6,1250.41
2021,4,7,820.95
2021,4,8,669.71
2021,4,9,768.66
2021,4,10,535.07
2021,4,11,729.43
2021,4,12,1512.09
2021,4,13,2207.66
2021,4,14,2226.80
2021,4,15,1346.19
2021,4,16,1232.23
2021,4,17,767.92
2021,4,18,647.71
2021,4,19,563.56
2021,4,20,457.81
2021,4,21,491.82
2021,4,22,489.71
2021,4,23,584.56
2021,4,24,716.00
2021,4,25,716.94
2021,4,26,522.38
2021,4,27,599.48
2021,4,28,423.01
2021,4,29,460.27
2021,4,30,9899.81
2021,5,1,12615.79
2021,5,2,17425.71
2021,5,3,10900.82
2021,5,4,4884.47
2021,5,5,4157.43
2021,5,6,3509.28
2021,5,7,2524.37
2021,5,8,1843.30
2021,5,9,3452.99
2021,5,10,53323.52
2021,5,11,93433.29
2021,5,12,69067.94
2021,5,13,43153.00
2021,5,14,23677.85
2021,5,15,13554.10
2021,5,16,7694.46
2021,5,17,4560.28
2021,5,18,3092.44
2021,5,19,2271.39
2021,5,20,1327.06
2021,5,21,937.51
2021,5,22,624.95
2021,5,23,580.91
2021,5,24,414.49
2021,5,25,472.42
2021,5,26,508.53
2021,5,27,300.83
2021,5,28,1106.40
2021,5,29,3992.58
2021,5,30,2814.75
2021,5,31,1333.02
2021,6,1,872.34
2021,6,2,676.13
2021,6,3,1603.18
2021,6,4,2719.35
2021,6,5,2319.00
2021,6,6,1760.67
2021,6,7,1241.97
2021,6,8,1042.85
2021,6,9,1875.03
2021,6,10,4867.21
2021,6,11,5459.20
2021,6,12,2881.00
2021,6,13,2030.56
2021,6,14,1527.16
2021,6,15,1232.53
2021,6,16,821.47
2021,6,17,594.71
2021,6,18,627.84
2021,6,19,598.48
2021,6,20,542.87
2021,6,21,995.58
2021,6,22,1428.66
2021,6,23,1149.68
2021,6,24,1408.61
2021,6,25,1286.31
2021,6,26,1713.37
2021,6,27,3547.53
2021,6,28,4606.93
2021,6,29,4045.21
2021,6,30,3138.51
2021,7,1,6076.51
2021,7,2,5019.43
2021,7,3,5333.04
2021,7,4,4406.15
2021,7,5,2851.54
2021,7,6,1833.52
2021,7,7,1443.77
2021,7,8,1347.39
2021,7,9,1604.04
2021,7,10,1024.15
2021,7,11,1214.05
2021,7,12,3606.68
2021,7,13,6322.81
2021,7,14,5314.52
2021,7,15,4324.23
2021,7,16,8048.83
2021,7,17,18057.46
2021,7,18,57885.88
2021,7,19,36294.64
2021,7,20,19417.21
2021,7,21,7301.92
2021,7,22,4580.24
2021,7,23,3566.57
2021,7,24,3971.34
2021,7,25,9278.62
2021,7,26,6198.87
2021,7,27,4296.16
2021,7,28,3423.75
2021,7,29,3472.09
2021,7,30,3093.59
2021,7,31,2830.37
2021,8,1,2429.93
2021,8,2,1754.50
2021,8,3,1122.44
2021,8,4,623.35
2021,8,5,424.55
2021,8,6,399.48
2021,8,7,353.67
2021,8,8,321.31
2021,8,9,319.91
2021,8,10,431.63
2021,8,11,332.06
2021,8,12,529.46
2021,8,13,1347.34
2021,8,14,1419.50
2021,8,15,1026.77
2021,8,16,775.71
2021,8,17,680.34
2021,8,18,584.09
2021,8,19,488.75
2021,8,20,396.08
2021,8,21,354.71
2021,8,22,355.86
2021,8,23,199.78
2021,8,24,228.93
2021,8,25,313.52
2021,8,26,289.35
2021,8,27,433.93
2021,8,28,522.53
2021,8,29,534.10
2021,8,30,578.82
2021,8,31,508.80
2021,9,1,453.53
2021,9,2,416.34
2021,9,3,380.45
2021,9,4,358.72
2021,9,5,281.31
2021,9,6,273.24
2021,9,7,317.49
2021,9,8,281.66
2021,9,9,184.95
2021,9,10,131.74
2021,9,11,124.38
2021,9,12,132.85
2021,9,13,103.46
2021,9,14,149.77
2021,9,15,140.97
2021,9,16,86.42
2021,9,17,84.71
2021,9,18,64.56
2021,9,19,48.06
2021,9,20,50.13
2021,9,21,95.85
2021,9,22,920.43
2021,9,23,7361.09
2021,9,24,13484.96
2021,9,25,8645.30
2021,9,26,6545.62
2021,9,27,4164.80
2021,9,28,2950.77
2021,9,29,2234.15
2021,9,30,1818.41
2021,10,1,1359.61
2021,10,2,1006.36
2021,10,3,783.57
2021,10,4,1090.81
2021,10,5,2942.46
2021,10,6,3748.36
2021,10,7,2887.15
2021,10,8,2930.44
2021,10,9,7308.73
2021,10,10,5363.25
2021,10,11,4445.64
2021,10,12,3457.20
2021,10,13,2338.79
2021,10,14,1738.53
2021,10,15,5235.57
2021,10,16,37298.52
2021,10,17,40760.57
2021,10,18,17605.58
2021,10,19,8812.02
2021,10,20,5583.83
2021,10,21,3747.06
2021,10,22,2679.71
2021,10,23,2201.73
2021,10,24,1889.77
2021,10,25,15752.37
2021,10,26,73506.15
2021,10,27,71300.61
2021,10,28,40490.93
2021,10,29,26964.67
2021,10,30,29515.78
2021,10,31,27377.45
2021,11,1,21706.06
2021,11,2,14599.65
2021,11,3,9774.74
2021,11,4,6447.12
2021,11,5,4502.50
2021,11,6,3490.81
2021,11,7,2759.34
2021,11,8,2219.61
2021,11,9,1719.84
2021,11,10,1432.83
2021,11,11,1912.33
2021,11,12,1294.73
2021,11,13,1106.95
2021,11,14,685.28
2021,11,15,797.93
2021,11,16,622.75
2021,11,17,657.90
2021,11,18,772.61
2021,11,19,583.59
2021,11,20,716.85
2021,11,21,703.75
2021,11,22,722.35
2021,11,23,643.16
2021,11,24,681.65
2021,11,25,670.46
2021,11,26,600.21
2021,11,27,568.41
2021,11,28,607.33
2021,11,29,618.74
2021,11,30,617.86
2021,12,1,572.62
2021,12,2,638.06
2021,12,3,553.85
2021,12,4,644.16
2021,12,5,566.36
2021,12,6,5611.30
2021,12,7,11633.15
2021,12,8,5846.49
2021,12,9,4069.85
2021,12,10,3722.39
2021,12,11,6973.85
2021,12,12,16957.97
2021,12,13,23085.80
2021,12,14,10626.87
2021,12,15,7789.63
2021,12,16,6211.95
2021,12,17,6434.38
2021,12,18,7567.54
2021,12,19,14362.06
2021,12,20,14619.63
2021,12,21,9588.60
2021,12,22,7317.60
2021,12,23,5101.84
2021,12,24,4664.49
2021,12,25,2739.30
2021,12,26,7649.81
2021,12,27,11899.78
2021,12,28,40291.22
2021,12,29,40109.17
2021,12,30,47963.96
2021,12,31,38634.79
