Year,Month,Day,TN(mg/L)
1976,10,19,-1998.0000
1976,10,20,-998.9800
1976,10,21,-1998.0000
1976,10,21,-998.9900
1976,10,22,-1998.0000
1976,10,22,-1998.0000
1976,10,22,-1998.0000
1976,10,23,-1998.0000
1976,10,24,-1998.0000
1976,10,25,-1998.0000
1976,10,25,-998.9900
1976,10,26,-998.9900
1976,10,27,-998.9700
1976,10,28,-998.9500
1976,10,29,-998.7000
1976,10,30,-998.6500
1976,10,31,-998.6500
1976,11,1,-998.6400
1976,11,1,-998.6200
1976,11,2,-998.5900
1976,11,3,-998.5600
1976,11,4,-998.5700
1976,11,5,-998.5700
1976,11,6,-998.5400
1976,11,7,-998.5300
1976,11,8,-998.5600
1976,11,8,-998.5700
1976,11,9,-998.5600
1976,11,10,-998.5500
1976,11,11,-998.5400
1976,11,12,-998.5700
1976,11,13,-998.5500
1976,11,14,-998.5600
1976,11,15,-998.5400
1976,11,15,-998.5600
1976,11,16,-998.5800
1976,11,17,-998.5500
1976,11,18,-998.4900
1976,11,19,-998.1700
1976,11,20,-997.9600
1976,11,21,-997.8300
1976,11,22,-997.8000
1976,11,22,-997.5500
1976,11,23,-997.8200
1976,11,24,-997.8300
1976,11,25,-997.8700
1976,11,26,-997.8200
1976,11,27,-997.8600
1976,11,28,-997.9200
1976,11,29,-997.9500
1976,11,29,3.2000
1976,11,30,3.6300
1976,12,1,3.5400
1976,12,2,3.3300
1976,12,3,3.1700
1976,12,4,3.2600
1976,12,5,3.4200
1976,12,6,3.3100
1976,12,6,3.0300
1976,12,7,3.2700
1976,12,8,2.8700
1976,12,9,2.9100
1976,12,10,4.1000
1976,12,11,2.9700
1976,12,12,3.3900
1976,12,13,2.6500
1976,12,13,3.3900
1976,12,14,2.9800
1976,12,15,2.9900
1976,12,16,2.8600
1976,12,17,3.4900
1976,12,18,3.2500
1976,12,19,3.2900
1976,12,20,3.3200
1976,12,20,3.2600
1976,12,21,3.7400
1976,12,22,3.6000
1976,12,23,3.7800
1976,12,24,3.7400
1976,12,25,3.8800
1976,12,26,3.9600
1976,12,27,4.0000
1976,12,27,4.7700
1976,12,28,4.1100
1976,12,29,4.2200
1976,12,30,4.2700
1976,12,31,3.9200
1977,1,1,5.5700
1977,1,2,4.3300
1977,1,3,4.1100
1977,1,3,-996.8200
1977,1,4,-996.9800
1977,1,5,-997.0200
1977,1,6,-997.0800
1977,1,7,-997.1900
1977,1,8,-997.2400
1977,1,9,-997.3200
1977,1,10,-997.3500
1977,1,17,-997.4900
1977,1,18,-997.3400
1977,1,19,-997.3500
1977,1,20,-997.3000
1977,1,21,-997.2900
1977,1,22,-997.2900
1977,1,23,-997.3300
1977,1,24,-997.3200
1977,1,24,-997.3000
1977,1,25,-997.2400
1977,1,26,-997.2600
1977,1,27,-997.2700
1977,1,28,-997.2800
1977,1,29,-997.2800
1977,1,30,-997.2500
1977,1,31,-997.2300
1977,2,2,-997.2800
1977,2,3,-997.2500
1977,2,4,-997.2700
1977,2,5,-997.3500
1977,2,6,-997.4300
1977,2,7,-997.4500
1977,2,8,-997.4700
1977,2,9,-997.4200
1977,2,10,-997.4200
1977,2,11,-997.3800
1977,2,12,-997.3500
1977,2,13,-997.3200
1977,2,14,-997.3400
1977,2,14,-1998.0000
1977,2,15,-1998.0000
1977,2,16,-1998.0000
1977,2,17,-1998.0000
1977,2,18,-1998.0000
1977,2,19,-1998.0000
1977,2,20,-1998.0000
1977,2,21,-1998.0000
1977,2,28,7.1200
1977,3,1,6.2100
1977,3,2,7.1400
1977,3,3,7.5000
1977,3,4,7.3000
1977,3,4,7.4300
1977,3,4,8.5700
1977,3,5,7.2800
1977,3,5,7.2000
1977,3,5,8.3200
1977,3,5,9.0400
1977,3,6,9.1000
1977,3,6,9.8400
1977,3,6,11.3700
1977,3,6,10.7200
1977,3,7,9.9600
1977,3,7,9.4800
1977,3,7,9.8400
1977,3,7,10.1200
1977,3,8,9.6100
1977,3,8,10.0100
1977,3,8,8.2100
1977,3,8,9.9700
1977,3,9,10.0700
1977,3,9,9.7700
1977,3,9,8.4300
1977,3,9,9.3400
1977,3,10,9.6400
1977,3,10,9.4100
1977,3,10,9.4900
1977,3,10,8.4600
1977,3,11,9.1000
1977,3,11,8.6800
1977,3,11,8.1500
1977,3,11,8.6100
1977,3,12,8.0100
1977,3,12,8.4100
1977,3,12,8.6800
1977,3,12,8.7600
1977,3,13,9.0600
1977,3,13,9.2200
1977,3,13,8.8600
1977,3,13,9.1700
1977,3,14,9.2800
1977,3,14,9.5700
1977,3,14,-991.3100
1977,3,15,-991.7700
1977,3,16,-992.3300
1977,3,17,-992.4600
1977,3,18,-992.3400
1977,3,19,-990.1800
1977,3,19,-990.2200
1977,3,20,-991.0500
1977,3,20,-990.9400
1977,3,20,-990.4600
1977,3,20,-989.2700
1977,3,21,-989.1900
1977,3,21,-989.0800
1977,3,21,11.9600
1977,3,21,11.6900
1977,3,22,-989.0000
1977,3,22,11.2700
1977,3,22,10.8700
1977,3,22,10.8200
1977,3,23,10.9500
1977,3,23,10.6600
1977,3,23,11.0200
1977,3,23,12.4700
1977,3,24,10.8500
1977,3,24,10.8300
1977,4,4,10.0800
1977,4,4,10.3600
1977,4,4,13.0500
1977,4,5,9.4900
1977,4,5,9.7700
1977,4,5,10.1600
1977,4,5,9.6400
1977,4,6,9.2900
1977,4,6,9.8100
1977,4,6,9.7600
1977,4,6,9.0900
1977,4,7,9.5000
1977,4,7,9.4800
1977,4,7,10.0100
1977,4,7,8.5500
1977,4,8,8.5700
1977,4,8,8.8400
1977,4,8,8.1900
1977,4,8,8.1500
1977,4,9,7.7300
1977,4,9,7.7400
1977,4,9,7.2800
1977,4,9,8.4700
1977,4,10,8.1100
1977,4,10,7.2500
1977,4,10,9.2100
1977,4,10,8.5600
1977,4,11,7.8500
1977,4,11,-993.1500
1977,4,12,-993.2000
1977,4,13,-993.4400
1977,4,14,-993.6000
1977,4,15,-993.7900
1977,4,16,-994.2900
1977,4,17,-994.9000
1977,4,18,-994.9900
1977,4,18,5.9500
1977,4,19,6.0200
1977,4,20,6.2300
1977,4,20,5.6900
1977,4,21,5.6600
1977,4,21,5.4400
1977,4,21,6.4000
1977,4,21,6.4000
1977,4,22,5.7800
1977,4,22,5.7800
1977,4,22,5.6000
1977,4,22,5.8000
1977,4,23,7.6200
1977,4,23,11.8700
1977,4,23,14.7500
1977,4,23,17.6400
1977,4,24,18.4000
1977,4,24,14.2700
1977,4,24,13.1700
1977,4,24,15.1000
1977,4,25,15.6800
1977,4,25,14.1200
1977,4,25,14.1000
1977,4,25,14.5300
1977,4,26,11.6100
1977,4,26,12.0100
1977,4,26,11.5100
1977,4,26,11.6300
1977,4,27,11.9000
1977,4,27,11.8100
1977,4,27,11.4700
1977,4,27,12.2300
1977,4,28,11.9700
1977,4,28,11.1900
1977,4,28,11.1400
1977,4,28,10.8000
1977,4,29,10.5500
1977,4,29,10.6700
1977,4,29,10.0200
1977,4,30,9.5500
1977,5,1,8.8700
1977,5,2,8.4900
1977,5,2,8.5900
1977,5,3,10.2800
1977,5,3,11.2700
1977,5,4,11.1600
1977,5,4,10.1100
1977,5,4,10.4900
1977,5,4,11.5600
1977,5,5,11.4900
1977,5,5,11.2300
1977,5,5,11.2100
1977,5,5,11.3600
1977,5,6,11.3400
1977,5,6,10.7800
1977,5,6,10.9700
1977,5,6,10.8100
1977,5,7,10.3700
1977,5,7,11.0800
1977,5,7,11.0800
1977,5,7,11.5300
1977,5,8,11.0300
1977,5,8,10.7800
1977,5,8,10.6500
1977,5,8,10.7600
1977,5,9,11.5900
1977,5,9,11.2100
1977,5,9,-990.7400
1977,5,10,-990.8900
1977,5,11,-991.5900
1977,5,12,-991.6300
1977,5,13,-991.8900
1977,5,14,-992.0500
1977,5,15,-992.1900
1977,5,16,-992.3000
1977,5,16,-994.0000
1977,5,17,-993.8600
1977,5,18,-994.5600
1977,5,19,-994.4000
1977,5,20,-994.7000
1977,5,21,-994.9400
1977,5,22,-994.9600
1977,5,23,-995.1400
1977,5,23,5.3200
1977,5,24,-995.4100
1977,5,25,-996.0000
1977,5,26,-996.2200
1977,5,27,-996.5800
1977,5,28,-996.6900
1977,5,29,-996.7900
1977,5,30,3.8400
1977,5,31,5.4300
1977,6,1,-997.1300
1977,6,2,-997.7300
1977,6,3,-997.9100
1977,6,4,-998.3000
1977,6,5,-998.4200
1977,6,6,2.7900
1977,6,6,2.4500
1977,6,7,-998.0200
1977,6,8,-998.0800
1977,6,9,-998.0800
1977,6,10,-998.1800
1977,6,11,-998.0500
1977,6,12,-998.1000
1977,6,13,2.9100
1977,6,13,2.1700
1977,6,14,-998.4300
1977,6,15,-998.4100
1977,6,16,-998.5500
1977,6,17,-998.6300
1977,6,18,-998.7200
1977,6,19,-998.6700
1977,6,20,2.7000
1977,6,20,-998.5600
1977,6,21,-998.3100
1977,6,22,-998.2800
1977,6,23,-998.8500
1977,6,24,-998.9400
1977,6,25,-998.8100
1977,6,26,-998.8500
1977,6,27,-998.8700
1977,6,27,-996.3400
1977,6,28,-990.9300
1977,6,29,-991.7400
1977,6,30,-996.2000
1977,6,30,-993.6400
1977,7,1,-991.6700
1977,7,1,-993.2800
1977,7,1,-990.5300
1977,7,1,-989.7100
1977,7,2,-990.2800
1977,7,2,-990.2100
1977,7,2,-990.4500
1977,7,2,-990.8700
1977,7,3,-990.4200
1977,7,3,-992.2700
1977,7,3,-992.2800
1977,7,3,-991.8500
1977,7,4,-992.5800
1977,7,4,-992.3800
1977,7,5,10.6700
1977,7,5,-992.1300
1977,7,6,-991.5500
1977,7,6,-991.5600
1977,7,6,-991.3500
1977,7,6,-991.2100
1977,7,7,-991.1700
1977,7,7,-991.2700
1977,7,7,-991.2300
1977,7,8,-991.2000
1977,7,9,-991.0200
1977,7,10,-990.8100
1977,7,11,-990.3500
1977,7,12,10.2600
1977,10,1,-995.9300
1977,10,2,-996.0600
1977,10,3,-996.1900
1977,10,18,-998.7600
1977,11,8,3.7100
1977,11,9,3.2800
1977,11,10,2.8100
1977,11,11,3.1000
1977,11,12,2.9100
1977,11,13,2.8100
1977,11,14,3.3400
1977,11,15,3.2500
1977,11,15,-996.4100
1977,11,16,-995.9400
1977,11,17,-996.0000
1977,11,18,-996.0600
1977,11,19,-996.0700
1977,11,20,-996.1900
1977,11,21,-996.1700
1977,11,21,-996.1400
1977,11,22,-996.0500
1977,11,23,-996.3000
1977,11,24,-996.1100
1977,11,25,-996.2300
1977,11,26,-996.2400
1977,11,27,-996.0000
1977,11,28,-996.0300
1977,11,29,4.2200
1977,11,30,4.0900
1977,12,1,6.8300
1977,12,2,7.7700
1977,12,3,7.4700
1977,12,4,6.9800
1977,12,5,8.1800
1977,12,6,8.4200
1977,12,7,-991.3300
1977,12,8,-991.3100
1977,12,9,-991.5100
1977,12,10,-991.4300
1977,12,11,-991.7000
1977,12,12,-991.6600
1977,12,13,-991.9600
1977,12,13,8.4500
1977,12,14,8.6100
1977,12,14,11.7700
1977,12,14,8.8600
1977,12,14,11.6100
1977,12,15,11.0400
1977,12,15,9.1800
1977,12,15,15.0900
1977,12,15,10.1400
1977,12,16,10.2300
1977,12,16,11.0100
1977,12,16,11.7000
1977,12,16,10.1200
1977,12,17,9.9700
1977,12,17,10.2900
1977,12,17,10.0800
1977,12,17,10.1200
1977,12,18,9.8700
1977,12,18,-991.5600
1977,12,18,-991.6200
1977,12,18,9.2300
1977,12,19,9.1500
1977,12,19,9.0200
1977,12,19,-992.2000
1977,12,20,-992.3200
1977,12,20,-992.5300
1977,12,21,-992.5700
1977,12,21,-992.5000
1977,12,22,-992.4700
1977,12,22,-992.4000
1977,12,23,-992.4100
1977,12,23,-992.4100
1977,12,24,-992.4600
1977,12,24,-992.6300
1977,12,25,-992.8700
1977,12,25,-992.8600
1977,12,26,-992.7500
1977,12,26,-992.9000
1977,12,27,-992.9100
1977,12,27,-993.0000
1977,12,28,-993.1200
1977,12,28,-992.9600
1977,12,29,-993.0000
1977,12,29,-992.9900
1977,12,31,-993.1300
1978,1,2,-993.1300
1978,1,4,-992.3600
1978,1,5,-992.4700
1978,1,6,-992.5700
1978,1,7,-992.6600
1978,1,8,-993.1000
1978,1,9,-993.4600
1978,1,10,-993.2800
1978,1,11,-993.4100
1978,1,19,-997.2400
1978,1,20,-994.9400
1978,1,21,-995.0100
1978,1,22,-995.4500
1978,1,23,-995.4100
1978,1,24,-995.4500
1978,1,25,-995.4300
1978,1,26,-994.8400
1978,1,27,-995.8300
1978,1,28,-995.8500
1978,1,29,-995.8700
1978,1,30,-995.8600
1978,1,31,-995.8400
1978,2,1,-995.7600
1978,2,6,-995.8700
1978,2,7,-995.9200
1978,2,8,-995.9400
1978,2,9,-995.9300
1978,2,10,-995.9700
1978,2,11,-996.2700
1978,2,12,-996.4600
1978,2,13,-996.4700
1978,2,13,4.9600
1978,2,14,5.3100
1978,2,15,5.4000
1978,2,16,5.0300
1978,2,17,5.0600
1978,2,18,4.7700
1978,2,19,4.7900
1978,2,20,5.4100
1978,2,20,4.9100
1978,2,21,4.8300
1978,2,22,4.7400
1978,2,23,4.9100
1978,2,24,4.8000
1978,2,25,4.8500
1978,2,26,4.9300
1978,2,27,5.0500
1978,2,27,3.7100
1978,2,28,4.8800
1978,3,1,4.9900
1978,3,2,5.6900
1978,3,3,5.5600
1978,3,4,5.4100
1978,3,5,5.2200
1978,3,6,5.5500
1978,3,6,5.4500
1978,3,7,5.0400
1978,3,8,5.5500
1978,3,9,6.1600
1978,3,10,6.3700
1978,3,11,6.7700
1978,3,12,7.3300
1978,3,13,7.4400
1978,3,13,7.6800
1978,3,13,7.9700
1978,3,14,8.0400
1978,3,14,7.4300
1978,3,14,7.8700
1978,3,14,7.4900
1978,3,15,6.5100
1978,3,15,-996.4900
1978,3,15,7.0600
1978,3,15,5.3000
1978,3,16,5.0700
1978,3,16,4.8800
1978,3,16,4.7900
1978,3,16,4.8200
1978,3,17,4.3600
1978,3,17,4.2600
1978,3,17,4.3900
1978,3,17,3.8300
1978,3,18,3.6800
1978,3,18,3.7200
1978,3,18,3.6800
1978,3,18,3.9100
1978,3,19,3.6400
1978,3,19,3.8400
1978,3,19,4.1900
1978,3,19,4.3300
1978,3,20,3.7200
1978,3,20,4.8500
1978,3,20,4.1100
1978,3,20,3.8400
1978,3,21,4.0200
1978,3,21,3.9100
1978,3,21,4.0900
1978,3,21,4.0400
1978,3,22,4.3700
1978,3,22,4.2400
1978,3,22,4.2500
1978,3,22,4.2600
1978,3,23,4.2000
1978,3,23,4.3700
1978,3,23,4.2500
1978,3,23,4.2900
1978,3,24,4.6800
1978,3,24,4.3600
1978,3,24,4.3600
1978,3,24,4.6000
1978,3,26,4.5500
1978,3,26,4.4200
1978,3,27,4.7900
1978,3,27,4.4100
1978,3,27,4.6700
1978,3,28,5.2500
1978,3,29,5.5000
1978,3,30,6.1800
1978,3,31,6.1600
1978,4,1,5.8600
1978,4,2,5.5800
1978,4,3,5.6100
1978,4,3,-994.7500
1978,4,4,4.9300
1978,4,5,4.9500
1978,4,6,5.1100
1978,4,6,5.5500
1978,4,7,6.2400
1978,4,7,6.7700
1978,4,7,6.5700
1978,4,7,7.1000
1978,4,8,7.5800
1978,4,8,7.5000
1978,4,8,7.1400
1978,4,8,6.8800
1978,4,9,6.6300
1978,4,9,6.9200
1978,4,9,6.5800
1978,4,9,6.7000
1978,4,10,6.5500
1978,4,10,6.2400
1978,4,10,4.6000
1978,4,10,5.8500
1978,4,11,6.1100
1978,4,11,6.2500
1978,4,11,5.5400
1978,4,11,5.6300
1978,4,12,5.6800
1978,4,12,5.6400
1978,4,12,5.6200
1978,4,13,5.3500
1978,4,14,5.3200
1978,4,15,4.8100
1978,4,17,4.7300
1978,4,17,4.7000
1978,4,18,4.6300
1978,4,18,3.4500
1978,4,18,3.2400
1978,4,18,4.4800
1978,4,19,4.6700
1978,4,19,3.4100
1978,4,19,4.6600
1978,4,19,4.6600
1978,4,20,5.1000
1978,4,20,4.9200
1978,4,20,5.3500
1978,4,20,5.8500
1978,4,21,5.7000
1978,4,21,6.1000
1978,4,21,6.8300
1978,4,21,6.8100
1978,4,22,7.1200
1978,4,22,7.2700
1978,4,22,7.0600
1978,4,22,7.1700
1978,4,23,7.1200
1978,4,23,7.0000
1978,4,23,7.0200
1978,4,23,7.1100
1978,4,24,7.2400
1978,4,24,7.0600
1978,4,24,6.9300
1978,4,25,6.7800
1978,4,26,6.6500
1978,4,27,6.3700
1978,4,28,6.0800
1978,4,29,6.0100
1978,4,30,5.8800
1978,5,1,5.3200
1978,5,1,5.9000
1978,5,2,5.6600
1978,5,3,5.6000
1978,5,4,5.0000
1978,5,5,4.8500
1978,5,6,4.7300
1978,5,7,4.8100
1978,5,8,4.5600
1978,5,8,4.1400
1978,5,9,3.8100
1978,5,10,3.4700
1978,5,11,3.4200
1978,5,12,3.5400
1978,5,13,4.0100
1978,5,14,3.5000
1978,5,15,3.2800
1978,5,15,3.2400
1978,5,16,3.1300
1978,5,17,3.2300
1978,5,18,3.3300
1978,5,19,3.8200
1978,5,20,4.3000
1978,5,21,5.7000
1978,5,22,7.2800
1978,5,22,6.7400
1978,5,23,5.3000
1978,5,24,5.0700
1978,5,25,5.4700
1978,5,26,5.1700
1978,5,27,5.0000
1978,5,28,4.2600
1978,5,29,4.4800
1978,5,30,5.7000
1978,5,31,5.1300
1978,6,1,-995.3900
1978,6,2,4.4200
1978,6,3,4.5100
1978,6,4,4.0900
1978,6,5,4.2800
1978,6,5,3.6400
1978,6,6,3.9700
1978,6,7,3.7800
1978,6,8,5.2200
1978,6,9,3.6800
1978,6,10,3.6000
1978,6,11,3.2800
1978,6,12,3.1700
1978,6,12,3.6100
1978,6,13,3.1700
1978,6,14,3.6200
1978,6,15,3.0500
1978,6,16,2.5300
1978,6,17,2.8100
1978,6,18,3.3500
1978,6,19,2.9900
1978,6,19,-997.3900
1978,6,20,-997.6300
1978,6,21,-997.7300
1978,6,22,-997.8300
1978,6,23,-998.1200
1978,6,24,-998.3900
1978,6,25,-998.8400
1978,6,26,-998.9300
1978,6,26,-994.0100
1978,6,27,-989.7700
1978,6,27,-989.6700
1978,6,27,-989.3100
1978,6,28,-988.1000
1978,6,28,-987.7000
1978,6,29,-989.6800
1978,6,29,-988.9000
1978,6,30,-988.1000
1978,6,30,-989.0500
1978,7,1,-991.1800
1978,7,1,-993.1500
1978,7,2,-993.3600
1978,7,2,-991.5600
1978,7,3,-988.6000
1978,7,3,-990.3400
1978,7,5,-990.2400
1978,7,6,-992.4400
1978,7,7,-992.7700
1978,7,8,-990.8300
1978,7,9,-990.7500
1978,7,10,-989.7900
1978,7,10,-991.6600
1978,7,11,-990.3400
1978,7,12,-989.9500
1978,7,13,-992.0000
1978,7,14,-991.1400
1978,7,15,-992.3400
1978,7,16,-992.2100
1978,7,17,-992.1500
1978,7,17,-991.6600
1978,7,18,-991.9500
1978,7,19,-992.6200
1978,7,20,-993.2800
1978,7,21,-993.7500
1978,7,22,-994.6400
1978,7,23,-995.1200
1978,7,24,-995.2400
1978,7,24,-994.8100
1978,7,25,-995.1200
1978,7,26,-995.5400
1978,7,27,-995.9700
1978,7,28,-996.4600
1978,7,29,-996.8900
1978,7,30,-996.9900
1978,7,31,-997.1400
1978,7,31,-996.4400
1978,8,1,-996.4300
1978,8,2,-996.7800
1978,8,3,-996.9300
1978,8,4,-997.2100
1978,8,5,-997.6200
1978,8,6,-997.7100
1978,8,7,-997.9000
1978,8,7,-996.6500
1978,8,8,-996.7500
1978,8,9,-996.8000
1978,8,10,-996.9000
1978,8,11,-997.5800
1978,8,12,-996.8700
1978,8,13,-997.0900
1978,8,14,-997.2600
1978,8,21,4.6500
1978,8,22,2.5800
1978,8,23,3.1900
1978,8,24,2.8600
1978,8,25,1.9000
1978,8,25,2.4700
1978,9,4,1.9100
1978,9,5,1.5400
1978,9,6,1.6000
1978,9,7,1.7000
1978,9,8,1.7800
1978,9,9,1.9100
1978,9,11,1.7700
1978,9,11,-998.7800
1978,9,12,-998.7700
1978,9,13,-998.7100
1978,9,14,-998.8200
1978,9,15,-998.9600
1978,9,16,-998.9900
1978,9,17,-998.9900
1978,9,18,-998.9900
1978,9,18,-998.8500
1978,9,19,-998.9100
1978,9,20,-998.9800
1978,9,21,-998.9900
1978,9,22,-1998.0000
1978,9,23,-1998.0000
1978,9,24,-1998.0000
1978,9,25,-1998.0000
1978,9,25,-998.9500
1978,9,26,-998.9700
1978,9,27,-998.9600
1978,9,28,-998.9600
1978,9,29,-998.9700
1978,9,30,-998.9700
1981,10,13,4.7500
1981,10,14,4.3000
1981,10,15,3.8400
1981,10,16,3.5700
1981,10,17,3.4200
1981,10,18,3.4100
1981,10,19,3.5400
1981,10,20,3.7100
1981,10,20,3.5000
1981,10,21,3.4500
1981,10,22,4.0600
1981,10,23,5.5700
1981,10,24,5.8800
1981,10,25,4.8600
1981,10,26,4.5200
1981,10,27,5.0500
1981,10,27,6.0500
1981,10,28,7.0800
1981,10,28,7.6800
1981,10,28,8.2200
1981,10,28,8.3000
1981,10,29,8.1500
1981,10,29,8.0500
1981,10,29,8.0600
1981,10,29,7.9800
1981,10,30,8.1100
1981,10,30,8.3800
1981,10,30,8.6800
1981,10,30,8.5300
1981,10,31,8.6300
1981,10,31,8.3400
1981,10,31,7.9400
1981,10,31,7.9400
1981,11,1,7.5400
1981,11,2,7.0900
1981,11,3,6.7100
1981,11,3,7.1400
1981,11,4,7.0500
1981,11,5,6.8900
1981,11,17,5.1700
1981,11,18,4.9800
1981,11,19,4.7700
1981,11,20,4.9200
1981,11,21,4.6500
1981,11,22,4.2000
1981,11,23,4.5700
1981,11,24,4.0800
1981,11,24,3.9100
1981,11,25,4.2100
1981,11,26,4.3700
1981,11,27,4.2300
1981,11,28,4.6000
1981,11,29,4.4900
1981,11,30,5.2500
1981,12,1,5.7600
1981,12,1,5.9700
1981,12,2,6.3600
1981,12,3,6.2500
1981,12,4,6.1500
1981,12,5,6.3400
1981,12,6,6.2200
1981,12,7,6.0600
1981,12,8,6.1300
1981,12,8,6.3200
1981,12,9,6.6300
1981,12,10,6.2100
1981,12,11,5.8600
1981,12,12,5.5900
1981,12,13,5.0400
1981,12,14,4.9900
1981,12,15,5.0200
1981,12,15,5.0100
1981,12,16,4.8700
1981,12,17,4.9100
1981,12,18,4.9200
1981,12,19,5.0000
1981,12,20,4.9400
1981,12,21,4.8100
1981,12,22,4.9200
1981,12,22,5.1700
1981,12,23,6.2700
1981,12,24,7.1500
1981,12,24,7.8600
1981,12,25,7.2700
1981,12,25,6.7700
1981,12,26,8.2100
1981,12,26,8.7900
1981,12,27,8.5300
1981,12,27,7.8500
1981,12,28,7.5400
1981,12,29,7.8200
1981,12,30,7.8500
1981,12,31,7.6000
1982,1,1,7.0500
1982,1,2,6.9400
1982,1,3,6.9100
1982,1,4,6.8200
1982,1,4,8.4400
1982,1,5,9.1000
1982,1,5,7.9900
1982,1,5,8.3000
1982,1,6,8.4300
1982,1,6,8.5900
1982,1,6,8.6100
1982,1,6,8.1000
1982,1,7,8.3400
1982,1,7,8.3300
1982,1,7,8.4600
1982,1,7,8.4200
1982,1,8,8.1300
1982,1,8,8.2700
1982,1,8,8.2500
1982,1,9,8.2000
1982,1,10,8.1700
1982,1,11,8.2700
1982,1,12,8.3700
1982,1,25,6.5800
1982,1,26,5.8900
1982,1,27,5.3300
1982,1,28,5.0200
1982,1,29,4.8200
1982,1,30,3.7800
1982,1,31,3.2800
1982,2,1,3.2500
1982,2,11,3.6900
1982,2,12,7.7700
1982,2,13,7.7100
1982,2,14,3.7200
1982,2,18,4.0400
1982,2,19,4.2100
1982,2,19,4.1900
1982,2,20,4.3800
1982,2,20,4.5900
1982,2,20,4.7400
1982,2,20,4.8700
1982,2,21,4.5400
1982,2,21,4.2300
1982,2,21,3.9700
1982,2,21,3.8600
1982,2,22,3.7300
1982,2,22,3.5500
1982,2,22,3.5300
1982,2,22,3.7400
1982,2,23,3.5200
1982,2,23,3.5300
1982,2,23,3.4200
1982,2,23,3.3100
1982,2,24,3.1200
1982,2,25,3.2200
1982,2,26,3.0500
1982,2,27,3.1300
1982,2,28,3.2000
1982,3,1,3.2900
1982,3,2,3.4200
1982,3,2,4.2500
1982,3,3,3.7200
1982,3,4,3.9300
1982,3,5,3.8800
1982,3,6,3.6900
1982,3,7,4.0900
1982,3,8,3.9400
1982,3,8,3.6100
1982,3,9,3.5000
1982,3,9,3.6600
1982,3,9,3.7000
1982,3,9,3.5300
1982,3,10,3.5600
1982,3,10,3.7300
1982,3,10,3.7000
1982,3,10,3.5700
1982,3,11,3.6400
1982,3,11,3.6200
1982,3,11,3.4000
1982,3,11,3.2700
1982,3,12,3.4000
1982,3,12,3.6700
1982,3,15,3.9100
1982,3,15,3.7900
1982,3,16,3.7200
1982,3,16,3.8700
1982,3,17,4.8500
1982,3,17,4.4100
1982,3,18,4.4900
1982,3,18,4.4500
1982,3,19,4.7500
1982,3,19,4.6800
1982,3,20,4.6100
1982,3,20,4.6000
1982,3,21,4.7400
1982,3,21,4.8600
1982,3,22,4.9400
1982,3,22,4.6500
1982,3,23,4.7400
1982,3,23,4.5900
1982,3,24,4.6100
1982,3,24,4.6200
1982,3,25,4.4400
1982,3,26,4.5300
1982,3,27,4.4200
1982,3,28,4.6400
1982,3,29,4.7500
1982,3,30,4.7200
1982,3,31,5.9200
1982,3,31,6.5600
1982,3,31,5.9700
1982,3,31,6.0400
1982,4,1,6.3600
1982,4,1,6.4500
1982,4,1,6.8400
1982,4,1,7.1800
1982,4,2,6.5900
1982,4,2,6.5400
1982,4,2,6.3800
1982,4,2,6.6100
1982,4,3,6.6300
1982,4,3,6.1900
1982,4,3,6.4900
1982,4,3,6.4800
1982,4,4,6.2900
1982,4,4,6.1600
1982,4,5,5.9600
1982,4,5,5.3800
1982,4,6,5.1600
1982,4,7,4.8900
1982,4,7,4.5800
1982,4,8,4.9600
1982,4,9,4.6100
1982,4,10,4.6200
1982,4,11,5.5600
1982,4,12,6.5500
1982,4,12,6.5200
1982,4,13,6.8100
1982,4,13,7.1000
1982,4,14,7.0500
1982,4,14,7.1800
1982,4,15,6.6700
1982,4,15,6.7000
1982,4,16,6.5800
1982,4,16,6.2600
1982,4,17,6.2300
1982,4,17,6.4700
1982,4,17,6.4500
1982,4,18,6.7500
1982,4,18,6.7500
1982,4,18,6.7300
1982,4,18,6.7500
1982,4,19,6.4600
1982,4,19,6.4000
1982,4,19,6.4300
1982,4,19,6.6900
1982,4,20,6.2600
1982,4,20,6.2700
1982,4,21,6.2300
1982,4,21,6.3500
1982,4,22,5.9800
1982,4,23,5.7100
1982,4,24,5.6200
1982,4,25,5.2300
1982,4,26,4.6500
1982,4,26,4.4100
1982,4,27,4.4100
1982,4,28,4.1000
1982,4,29,3.9600
1982,4,30,3.7700
1982,5,1,3.3900
1982,5,2,3.0700
1982,5,3,3.3400
1982,5,3,3.2100
1982,5,4,3.0500
1982,5,5,2.9400
1982,5,6,2.9300
1982,5,7,2.7300
1982,5,8,2.6900
1982,5,9,2.6300
1982,5,10,2.4500
1982,5,10,2.4500
1982,5,11,2.5500
1982,5,12,1.9500
1982,5,13,1.7700
1982,5,14,1.5500
1982,5,15,1.5900
1982,5,16,1.7100
1982,5,17,1.5700
1982,5,17,2.1700
1982,5,18,1.7400
1982,5,19,1.4300
1982,5,20,1.2800
1982,5,21,1.3200
1982,5,22,2.5600
1982,5,23,5.5300
1982,5,24,6.4300
1982,5,24,6.4800
1982,5,25,6.2100
1982,5,26,5.0600
1982,5,27,8.6900
1982,5,28,13.9100
1982,5,28,14.8000
1982,5,28,14.0500
1982,5,28,14.8000
1982,5,29,13.4800
1982,5,29,14.6400
