Year,Month,Day,NO3(mg/L)
2007,3,12,3.0700
2007,3,12,3.0200
2007,3,12,3.2380
2007,3,13,3.3000
2007,3,14,3.4200
2007,3,15,4.5500
2007,3,16,4.8200
2007,3,16,5.0300
2007,3,17,5.0500
2007,3,17,4.6600
2007,3,17,4.3100
2007,3,18,4.0300
2007,3,18,3.9800
2007,3,18,3.9300
2007,3,19,3.8800
2007,3,19,3.9100
2007,3,19,4.0600
2007,3,20,3.9900
2007,3,21,3.9400
2007,3,22,4.0100
2007,3,23,4.3400
2007,3,24,4.8800
2007,3,25,5.0800
2007,3,26,4.5400
2007,3,26,4.3600
2007,3,26,4.5000
2007,3,27,4.2400
2007,3,28,4.2000
2007,3,29,4.0800
2007,3,30,3.8100
2007,3,31,3.7400
2007,4,1,3.5300
2007,4,2,3.5900
2007,4,2,3.6000
2007,4,2,3.5900
2007,4,3,3.7100
2007,4,4,3.5900
2007,4,5,3.6100
2007,4,6,3.7700
2007,4,7,3.3700
2007,4,8,3.2900
2007,4,9,2.8200
2007,4,10,3.0600
2007,4,10,3.5100
2007,4,11,3.1500
2007,4,12,5.4700
2007,4,12,5.2000
2007,4,12,5.6500
2007,4,13,5.4700
2007,4,13,5.3700
2007,4,13,5.6100
2007,4,14,5.4500
2007,4,14,5.0600
2007,4,15,5.3800
2007,4,15,5.4000
2007,4,16,5.3000
2007,4,17,5.2700
2007,4,18,5.1500
2007,4,19,4.9100
2007,4,20,4.8200
2007,4,21,4.4800
2007,4,22,4.0500
2007,4,23,3.9600
2007,4,23,3.9700
2007,4,23,4.1500
2007,4,24,3.7400
2007,4,25,3.3900
2007,4,26,5.6600
2007,4,26,6.7100
2007,4,27,6.4700
2007,4,27,6.2200
2007,4,27,6.2500
2007,4,28,5.9700
2007,4,28,5.5900
2007,4,28,5.3200
2007,4,29,5.1600
2007,4,29,4.9700
2007,4,29,4.8500
2007,4,30,5.0900
2007,4,30,4.9600
2007,4,30,4.9800
2007,5,1,5.0300
2007,5,1,4.9300
2007,5,1,4.9200
2007,5,2,4.7000
2007,5,2,5.5400
2007,5,2,5.8500
2007,5,3,5.6300
2007,5,3,5.1100
2007,5,4,4.7600
2007,5,5,4.2700
2007,5,6,4.2600
2007,5,7,4.3000
2007,5,7,4.3100
2007,5,7,4.3900
2007,5,8,4.6750
2007,5,9,4.0000
2007,5,10,3.2700
2007,5,11,4.0200
2007,5,12,3.9500
2007,5,13,3.2100
2007,5,14,2.9300
2007,5,14,2.9600
2007,5,14,3.0300
2007,5,15,2.5200
2007,5,16,2.9300
2007,5,17,3.0600
2007,5,18,2.9000
2007,5,19,2.7600
2007,5,20,2.3000
2007,5,21,1.9600
2007,5,21,1.9100
2007,5,22,1.5900
2007,5,23,1.4300
2007,5,24,1.0800
2007,5,25,0.6900
2007,5,26,0.6200
2007,5,27,0.4800
2007,5,28,0.4500
2007,5,29,0.2600
2007,5,29,0.3100
2007,5,30,0.0700
2007,5,31,0.0000
2007,6,1,0.0000
2007,6,2,0.0000
2007,6,3,0.0200
2007,6,4,0.1900
2007,6,4,0.3000
2007,6,4,0.3300
2007,6,5,2.0400
2007,6,6,6.9300
2007,6,7,4.3800
2007,6,8,4.3800
2007,6,9,4.9100
2007,6,10,3.9100
2007,6,11,3.4300
2007,6,11,3.2200
2007,6,11,3.1300
2007,6,12,2.0400
2007,6,13,1.5500
2007,6,14,1.5300
2007,6,15,1.7100
2007,6,16,1.6600
2007,6,17,1.6200
2007,6,18,1.6300
2007,6,18,1.6300
2007,6,18,1.6900
2007,6,19,1.5900
2007,6,20,1.4500
2007,6,21,1.1600
2007,6,22,1.0400
2007,6,23,0.7100
2007,6,24,0.4300
2007,6,25,0.3300
2007,6,25,0.3400
2007,6,25,0.4000
2007,6,26,0.0700
2007,6,27,0.0300
2007,6,28,0.0000
2007,6,29,0.0000
2007,6,30,0.0000
2007,7,1,0.0000
2007,7,2,0.0000
2007,7,2,0.1000
2007,7,2,0.0200
2007,7,3,0.0000
2007,7,4,0.0000
2007,7,5,0.0300
2007,7,6,0.0200
2007,7,7,0.0000
2007,7,8,0.0400
2007,7,9,0.0000
2007,7,9,0.0000
2007,7,9,0.0000
2007,7,10,0.0000
2007,7,11,0.0000
2007,7,12,0.0000
2007,7,13,0.0000
2007,7,14,0.0000
2007,7,15,0.0300
2007,7,16,0.0800
2007,7,16,0.0000
2007,7,16,0.0800
2007,7,17,0.0400
2007,7,18,0.0000
2007,7,19,0.0000
2007,7,20,0.0000
2007,7,21,0.0000
2007,7,22,0.0900
2007,7,23,0.0000
2007,7,23,0.1900
2007,7,23,0.0790
2007,7,24,0.0000
2007,7,25,0.0600
2007,7,26,0.0000
2007,7,27,0.0000
2007,7,28,0.4400
2007,7,29,0.1400
2007,7,30,0.0000
2007,7,30,0.0400
2007,7,30,0.0800
2007,7,31,0.0000
2007,8,1,0.0000
2007,8,2,0.0000
2007,8,3,0.0600
2007,8,4,0.0200
2007,8,5,0.0200
2007,8,6,0.0300
2007,8,6,0.0400
2007,8,6,0.0000
2007,8,7,0.0000
2007,8,8,0.1000
2007,8,9,0.0500
2007,8,10,0.0500
2007,8,11,0.0300
2007,8,12,0.0300
2007,8,13,0.0600
2007,8,13,0.0900
2007,8,13,0.1600
2007,8,14,0.1400
2007,8,15,0.1000
2007,8,16,0.0500
2007,8,17,0.0300
2007,8,18,0.0500
2007,8,19,0.1200
2007,8,20,1.4500
2007,8,20,2.3300
2007,8,20,3.9700
2007,8,21,5.3900
2007,8,21,6.2700
2007,8,21,5.7400
2007,8,22,5.4900
2007,8,22,5.6900
2007,8,22,5.7400
2007,8,23,5.9000
2007,8,23,5.9700
2007,8,23,6.1200
2007,8,24,6.0400
2007,8,24,5.7600
2007,8,24,5.4500
2007,8,25,5.0600
2007,8,25,4.8100
2007,8,25,4.5700
2007,8,26,4.2800
2007,8,26,4.1400
2007,8,26,3.9800
2007,8,27,3.7400
2007,8,27,3.6300
2007,8,27,3.5900
2007,8,27,3.6100
2007,8,28,3.3000
2007,8,29,2.8300
2007,8,30,2.6200
2007,8,31,2.4600
2007,9,1,2.3100
2007,9,2,1.9300
2007,9,3,1.9100
2007,9,3,1.7700
2007,9,3,1.6400
2007,9,4,1.4400
2007,9,5,1.1000
2007,9,6,0.7700
2007,9,7,0.6100
2007,9,8,0.6700
2007,9,9,0.7500
2007,9,10,0.8900
2007,9,10,0.9500
2007,9,10,1.3000
2007,9,11,1.2600
2007,9,12,2.5000
2007,9,13,4.6600
2007,9,14,4.5400
2007,9,15,3.9500
2007,9,16,3.1900
2007,9,17,2.9200
2007,9,17,3.1000
2007,9,17,3.2800
2007,9,18,4.2400
2007,9,19,4.0600
2007,9,20,3.6200
2007,9,21,3.0300
2007,9,22,2.7100
2007,9,23,2.5400
2007,9,24,2.7000
2007,9,24,2.3000
2007,9,24,2.4800
2007,9,25,2.2800
2007,9,26,2.2800
2007,9,27,2.3600
2007,9,28,2.4000
2007,9,29,2.3500
2007,9,30,2.2100
2007,10,1,2.1100
2007,10,1,2.2900
2007,10,1,2.1600
2007,10,2,2.2000
2007,10,3,2.0900
2007,10,4,1.9300
2007,10,5,1.6900
2007,10,6,1.4400
2007,10,7,1.3500
2007,10,8,1.2300
2007,10,8,1.1500
2007,10,8,1.0800
2007,10,9,1.0300
2007,10,10,0.8200
2007,10,11,0.7900
2007,10,12,0.7600
2007,10,13,0.7400
2007,10,14,0.6800
2007,10,15,0.6500
2007,10,15,0.5900
2007,10,15,0.5800
2007,10,16,0.4700
2007,10,17,0.3600
2007,10,18,0.3000
2007,10,19,0.3000
2007,10,20,0.2600
2007,10,21,0.2200
2007,10,22,0.1900
2007,10,23,0.2100
2007,10,24,0.0800
2007,10,25,0.0500
2007,10,26,0.1900
2007,10,27,0.1600
2007,10,28,0.4400
2007,10,29,0.4100
2007,10,29,0.4300
2007,10,29,0.5800
2007,10,30,0.5900
2007,10,31,0.4500
2007,11,1,0.5600
2007,11,2,0.3700
2007,11,3,0.4900
2007,11,4,0.7100
2007,11,5,0.7300
2007,11,5,0.7300
2007,11,5,0.8000
2007,11,6,0.7200
2007,11,7,0.4100
2007,11,8,0.2200
2007,11,9,0.1900
2007,11,10,0.1700
2007,11,11,0.1600
2007,11,12,0.0700
2007,11,12,0.0400
2007,11,12,0.0000
2007,11,13,0.2800
2007,11,14,0.0000
2007,11,15,0.0000
2007,11,16,2.0300
2007,11,17,2.0300
2007,11,18,2.1500
2007,11,19,1.8800
2007,11,19,2.2100
2007,11,19,2.6000
2007,11,20,2.1700
2007,11,21,2.6000
2007,11,22,2.4500
2007,11,23,8.5700
2007,11,23,11.0600
2007,11,23,8.8900
2007,11,24,9.9000
2007,11,24,8.0100
2007,11,24,8.6100
2007,11,25,7.7100
2007,11,25,8.3500
2007,11,25,7.4800
2007,11,26,8.9100
2007,11,26,8.2500
2007,11,26,8.2200
2007,11,27,8.4500
2007,11,28,8.9200
2007,11,29,8.5200
2007,11,30,7.3300
2007,12,1,8.2600
2007,12,2,8.4500
2007,12,3,8.2400
2007,12,3,7.8400
2007,12,3,6.8900
2007,12,4,7.3300
2007,12,5,7.4400
2007,12,6,6.0700
2007,12,7,6.3600
2007,12,8,6.1500
2007,12,9,5.9700
2007,12,10,6.1200
2007,12,10,6.0000
2007,12,10,6.3000
2007,12,11,6.4000
2007,12,11,6.4300
2007,12,12,5.7400
2007,12,12,5.8600
2007,12,12,5.5800
2007,12,13,5.1300
2007,12,13,4.7900
2007,12,13,4.5300
2007,12,14,4.3000
2007,12,14,4.3200
2007,12,14,4.3700
2007,12,15,4.4500
2007,12,15,4.5300
2007,12,16,4.6400
2007,12,17,4.8000
2007,12,17,4.9600
2007,12,17,5.0300
2007,12,18,4.9600
2007,12,19,5.0500
2007,12,20,5.1900
2007,12,21,5.2100
2007,12,22,5.2100
2007,12,23,5.0700
2007,12,24,5.0400
2007,12,25,4.2900
2007,12,26,3.9600
2007,12,27,4.0800
2007,12,28,4.2600
2007,12,29,4.3300
2007,12,30,4.4400
2007,12,31,4.5000
2008,1,1,4.4700
2008,1,2,4.3000
2008,1,3,4.4800
2008,1,4,4.6900
2008,1,5,4.7400
2008,1,6,4.6400
2008,1,7,4.6400
2008,1,7,4.6700
2008,1,8,4.7300
2008,1,8,4.5100
2008,1,9,4.6500
2008,1,9,3.9900
2008,1,9,3.7400
2008,1,10,3.2300
2008,1,10,3.0600
2008,1,10,2.9700
2008,1,11,2.9200
2008,1,11,2.8200
2008,1,11,2.8100
2008,1,12,2.8200
2008,1,12,2.7800
2008,1,12,2.8700
2008,1,13,2.9100
2008,1,13,2.9800
2008,1,13,3.0600
2008,1,14,3.1000
2008,1,14,3.0400
2008,1,15,2.9200
2008,1,16,2.9900
2008,1,17,3.5100
2008,1,18,3.7900
2008,1,19,3.6400
2008,1,20,3.4100
2008,1,21,3.6900
2008,1,21,3.6700
2008,1,21,4.0200
2008,1,22,3.4300
2008,1,23,3.4600
2008,1,24,3.5900
2008,1,25,3.5200
2008,1,26,3.5800
2008,1,27,3.3500
2008,1,28,3.3500
2008,1,28,3.3500
2008,1,28,3.3700
2008,1,29,3.4500
2008,1,30,3.4500
2008,1,31,3.3500
2008,2,1,3.8200
2008,2,2,3.6300
2008,2,3,3.3000
2008,2,4,3.3000
2008,2,4,3.2600
2008,2,4,3.1100
2008,2,4,3.1000
2008,2,5,3.1200
2008,2,5,3.2300
2008,2,5,2.2800
2008,2,6,2.2300
2008,2,6,2.1100
2008,2,6,1.7900
2008,2,7,1.7000
2008,2,7,1.7900
2008,2,7,1.6800
2008,2,8,1.6600
2008,2,8,1.6800
2008,2,8,1.7600
2008,2,9,1.8400
2008,2,9,1.9000
2008,2,9,1.8900
2008,2,10,1.9800
2008,2,10,2.0600
2008,2,10,2.0800
2008,2,11,2.2000
2008,2,11,2.2600
2008,2,11,2.4300
2008,2,11,2.5200
2008,2,12,2.6500
2008,2,12,2.7200
2008,2,13,2.7500
2008,2,14,2.7000
2008,2,15,2.8700
2008,2,16,3.1400
2008,2,17,3.3400
2008,2,17,3.0000
2008,2,18,2.5900
2008,2,18,2.6400
2008,2,18,2.6400
2008,2,18,2.7300
2008,2,19,2.5300
2008,2,19,2.5200
2008,2,19,2.3700
2008,2,20,2.4400
2008,2,20,2.5100
2008,2,20,2.5600
2008,2,21,2.5500
2008,2,21,2.5800
2008,2,22,2.8700
2008,2,23,2.8200
2008,2,24,2.7400
2008,2,25,2.7600
2008,2,25,2.6400
2008,2,25,2.7800
2008,2,26,2.7300
2008,2,27,2.6400
2008,2,28,2.7400
2008,2,29,2.5600
2008,3,1,2.8300
2008,3,2,3.0000
2008,3,3,3.0400
2008,3,3,2.3200
2008,3,3,2.4000
2008,3,4,2.2900
2008,3,4,2.3700
2008,3,4,2.5800
2008,3,5,2.2700
2008,3,5,2.4200
2008,3,5,2.6100
2008,3,6,2.7000
2008,3,6,2.6600
2008,3,6,2.6800
2008,3,7,2.8700
2008,3,8,3.0000
2008,3,9,3.1100
2008,3,10,3.2600
2008,3,10,3.2400
2008,3,11,3.2300
2008,3,12,3.2600
2008,3,13,3.1100
2008,3,13,2.6900
2008,3,14,2.4300
2008,3,14,2.3900
2008,3,14,2.4800
2008,3,15,2.5500
2008,3,15,2.7900
2008,3,15,2.9700
2008,3,16,3.1300
2008,3,16,3.2100
2008,3,17,3.1600
2008,3,17,3.2000
2008,3,17,3.4000
2008,3,18,3.6200
2008,3,19,4.0500
2008,3,19,3.8900
2008,3,20,3.6100
2008,3,20,3.3900
2008,3,20,3.3900
2008,3,21,3.3600
2008,3,21,3.1400
2008,3,21,3.0200
2008,3,22,2.9900
2008,3,22,2.9400
2008,3,23,2.9200
2008,3,24,3.1800
2008,3,24,3.2300
2008,3,24,3.3200
2008,3,25,3.5300
2008,3,26,4.0300
2008,3,27,3.7000
2008,3,27,3.7100
2008,3,28,3.5900
2008,3,28,3.7500
2008,3,28,3.6200
2008,3,29,3.2000
2008,3,29,3.1300
2008,3,29,2.9800
2008,3,30,2.9700
2008,3,30,3.1300
2008,3,30,2.9100
2008,3,31,2.9600
2008,3,31,3.0000
2008,3,31,3.2400
2008,3,31,3.3200
2008,4,1,3.6300
2008,4,1,3.4000
2008,4,1,3.7200
2008,4,2,3.4200
2008,4,2,3.5600
2008,4,2,3.5300
2008,4,3,3.6200
2008,4,3,3.5700
2008,4,3,3.6000
2008,4,4,3.5200
2008,4,4,3.5700
2008,4,4,3.9100
2008,4,5,3.9600
2008,4,5,3.9100
2008,4,6,3.8700
2008,4,7,3.8600
2008,4,7,3.7000
2008,4,7,3.7500
2008,4,8,3.5000
2008,4,9,3.3400
2008,4,10,3.3400
2008,4,11,3.3600
2008,4,12,3.7600
2008,4,12,3.7500
2008,4,13,3.5000
2008,4,13,3.4000
2008,4,14,3.3900
2008,4,14,3.3700
2008,4,14,3.5000
2008,4,15,3.5900
2008,4,16,3.6200
2008,4,17,3.5300
2008,4,18,3.5100
2008,4,19,3.1500
2008,4,20,2.9100
2008,4,21,2.7300
2008,4,21,2.7700
2008,4,21,2.9000
2008,4,22,2.9400
2008,4,23,2.5800
2008,4,24,2.2400
2008,4,25,2.2200
2008,4,26,2.1100
2008,4,27,1.6600
2008,4,28,1.6300
2008,4,28,1.6700
2008,4,28,1.6800
2008,4,29,1.5200
2008,4,30,1.4900
2008,5,1,1.5400
2008,5,2,1.5800
2008,5,3,1.6900
2008,5,4,2.3500
2008,5,5,1.7700
2008,5,5,1.7900
2008,5,5,1.7500
2008,5,6,1.8200
2008,5,7,2.1400
2008,5,8,2.4900
2008,5,9,3.1500
2008,5,10,2.9200
2008,5,11,2.0000
2008,5,12,3.3600
2008,5,12,3.4000
2008,5,12,3.8400
2008,5,13,4.8000
2008,5,14,6.1700
2008,5,15,5.5100
2008,5,16,5.2900
2008,5,17,5.5500
2008,5,18,5.2100
2008,5,19,5.4400
2008,5,19,5.6500
2008,5,19,5.8000
2008,5,20,5.8900
2008,5,21,5.7700
2008,5,22,5.7000
2008,5,23,5.2600
2008,5,24,5.3000
2008,5,25,5.0900
2008,5,26,4.5200
2008,5,26,4.3500
2008,5,27,3.6300
2008,5,27,3.6000
2008,5,28,3.3200
2008,5,29,2.9200
2008,5,30,2.6600
2008,5,31,2.3100
2008,6,1,2.8000
2008,6,1,3.6800
2008,6,1,2.9300
2008,6,2,3.5700
2008,6,2,3.8300
2008,6,2,4.2200
2008,6,2,4.6900
2008,6,3,4.8600
2008,6,3,5.1200
2008,6,3,5.3400
2008,6,4,5.5300
2008,6,4,6.2200
2008,6,5,6.4500
2008,6,6,6.5500
2008,6,7,7.0600
2008,6,8,7.2100
2008,6,9,6.4500
2008,6,9,6.2800
2008,6,9,6.2100
2008,6,10,7.5100
2008,6,11,10.9700
2008,6,11,11.5200
2008,6,11,10.6300
2008,6,12,7.3900
2008,6,13,8.1600
2008,6,14,9.0200
2008,6,14,8.8800
2008,6,14,8.6000
2008,6,15,8.7000
2008,6,15,8.5500
2008,6,15,8.5100
2008,6,16,8.6300
2008,6,16,8.6700
2008,6,16,8.6500
2008,6,17,7.1200
2008,6,18,6.9200
2008,6,19,6.7100
2008,6,20,6.9400
2008,6,21,6.9200
2008,6,22,6.4800
2008,6,23,6.5300
2008,6,23,6.5800
2008,6,23,6.6100
2008,6,24,6.3800
2008,6,25,6.1100
2008,6,26,6.8500
2008,6,27,6.7700
2008,6,27,6.4900
2008,6,27,6.1200
2008,6,28,5.3100
2008,6,29,5.5400
2008,6,29,5.6400
2008,6,29,5.7700
2008,6,30,5.6400
2008,6,30,5.4600
2008,6,30,5.6000
2008,7,1,5.8300
2008,7,2,5.9700
2008,7,3,5.0900
2008,7,3,5.5400
2008,7,4,6.1000
2008,7,4,6.2800
2008,7,5,4.9700
2008,7,6,5.4000
2008,7,7,5.1900
2008,7,7,4.7300
2008,7,7,4.8200
2008,7,8,4.2800
2008,7,9,3.8700
2008,7,9,3.9900
2008,7,10,3.7000
2008,7,10,3.4100
2008,7,11,3.1900
2008,7,12,2.7100
2008,7,13,2.6500
2008,7,14,2.6400
2008,7,14,2.6200
2008,7,14,2.5900
2008,7,15,2.7600
2008,7,16,2.7600
2008,7,17,2.5500
2008,7,18,2.5500
2008,7,19,2.2500
2008,7,20,2.1900
2008,7,21,2.1500
2008,7,21,2.0000
2008,7,21,2.1300
2008,7,22,1.9700
2008,7,23,1.9400
2008,7,24,1.7400
2008,7,25,1.8100
2008,7,26,1.6000
2008,7,27,1.4700
2008,7,28,1.2600
2008,7,28,1.2100
2008,7,28,1.4000
2008,7,29,0.8100
2008,7,30,0.7100
2008,7,31,0.4300
2008,8,1,0.2200
2008,8,2,0.0200
2008,8,3,0.0000
2008,8,4,0.0000
2008,8,4,0.0000
2008,8,4,0.0100
2008,8,5,0.0200
2008,8,6,0.0100
2008,8,7,0.0100
2008,8,8,0.0100
2008,8,9,0.0100
2008,8,10,0.0100
2008,8,11,0.0100
2008,8,11,0.0100
2008,8,11,0.0100
2008,8,12,0.0100
2008,8,13,0.0100
2008,8,14,0.0100
2008,8,15,0.0100
2008,8,16,0.0100
2008,8,17,0.0000
2008,8,18,0.0100
2008,8,18,0.0100
2008,8,18,0.0000
2008,8,19,0.0000
2008,8,20,0.0600
2008,8,21,0.0100
2008,8,22,0.0100
2008,8,23,0.0200
2008,8,24,0.0100
2008,8,25,0.0400
2008,8,25,0.0000
2008,8,25,0.0100
2008,8,26,0.0300
2008,8,27,0.0100
2008,8,28,0.0200
2008,8,29,0.0100
2008,8,30,0.0300
2008,8,31,0.0000
2008,9,1,0.0100
2008,9,2,0.0200
2008,9,2,0.1000
2008,9,3,0.0120
2008,9,4,0.0100
2008,9,5,0.0000
2008,9,6,0.0200
2008,9,7,0.0100
2008,9,8,0.0100
2008,9,8,0.0000
2008,9,8,0.0100
2008,9,9,0.0200
2008,9,10,0.0100
2008,9,11,0.0200
2008,9,12,0.0100
2008,9,13,0.0200
2008,9,14,0.4700
2008,9,14,0.7600
2008,9,15,3.7900
2008,9,15,2.9100
2008,9,15,2.1800
2008,9,16,2.0800
2008,9,17,2.6300
2008,9,18,1.8000
2008,9,19,1.8700
2008,9,20,1.6800
2008,9,21,1.7000
2008,9,22,1.3400
2008,9,22,1.3500
2008,9,22,1.2400
2008,9,23,1.0600
2008,9,24,0.8800
2008,9,25,0.7600
2008,9,26,0.6400
2008,9,27,0.5700
2008,9,28,0.5900
2008,9,29,0.5700
2008,9,29,0.5400
2008,9,29,0.6000
2008,9,30,0.5900
2008,10,1,0.7700
2008,10,2,0.6000
2008,10,3,0.5800
2008,10,4,0.6000
2008,10,5,0.5600
2008,10,6,0.5400
2008,10,6,0.5000
2008,10,6,0.5200
2008,10,7,0.4800
2008,10,8,0.4400
2008,10,9,0.4200
2008,10,10,0.3900
2008,10,11,0.3600
2008,10,12,0.2700
2008,10,13,0.2400
2008,10,13,0.2300
2008,10,13,0.2700
2008,10,14,0.2000
2008,10,15,0.1900
2008,10,17,0.0600
2008,10,18,0.0100
2008,10,19,0.0100
2008,10,20,0.0100
2008,10,20,0.0000
2008,10,20,0.0300
2008,10,21,0.0500
2008,10,22,0.0600
2008,10,23,0.0000
2008,10,24,0.0000
2008,10,25,0.0100
2008,10,26,0.0000
2008,10,27,0.0900
2008,10,27,0.1200
2008,10,27,0.1100
2008,10,28,0.1600
2008,10,29,0.2700
2008,10,30,0.2700
2008,10,31,0.2700
2008,11,1,0.2300
2008,11,2,0.4600
2008,11,3,0.2800
2008,11,3,0.2000
2008,11,3,0.2000
2008,11,4,0.2300
2008,11,5,0.3200
2008,11,6,0.3100
2008,11,7,0.3000
2008,11,8,0.3100
2008,11,9,0.3000
2008,11,10,0.2900
2008,11,10,0.2800
2008,11,10,0.3500
2008,11,11,0.3000
2008,11,12,0.3100
2008,11,13,0.3200
2008,11,14,0.3700
2008,11,15,0.4100
2008,11,16,3.6300
2008,11,16,6.2900
2008,11,17,8.7600
2008,11,17,9.2400
2008,11,17,10.8500
2008,11,17,8.7100
2008,11,18,8.3400
2008,11,18,8.2700
2008,11,18,8.3200
2008,11,19,7.8000
2008,11,24,5.4400
2008,11,24,5.5500
2008,11,25,5.9500
2008,11,26,6.9400
2008,11,27,6.7600
2008,11,28,6.9600
2008,11,29,7.1400
2008,11,30,7.3200
2008,12,1,7.3400
2008,12,1,7.6100
2008,12,1,5.0600
2008,12,2,4.5000
2008,12,3,5.2600
2008,12,4,5.8800
2008,12,5,4.5100
2008,12,6,4.2500
2008,12,7,4.6500
2008,12,8,4.3600
2008,12,8,4.9800
2008,12,8,6.0800
2008,12,9,5.1400
2008,12,10,5.0000
2008,12,10,6.7800
2008,12,10,8.8800
2008,12,11,11.6200
2008,12,11,12.1900
2008,12,11,11.7000
2008,12,12,8.4400
2008,12,12,8.0800
2008,12,12,9.0500
2008,12,13,8.3900
2008,12,13,7.3000
2008,12,14,7.6400
2008,12,15,7.8300
2008,12,15,6.9800
2008,12,15,7.5900
2008,12,16,8.2600
2008,12,17,8.7900
2008,12,18,8.7300
2008,12,19,8.0600
2008,12,20,7.5800
2008,12,21,7.5900
2008,12,25,7.2900
2008,12,26,6.9300
2008,12,27,5.5900
2008,12,28,5.3100
2008,12,29,5.1400
2008,12,30,5.1500
2008,12,31,5.7400
2009,1,1,6.0000
2009,1,2,6.2100
2009,1,3,5.9700
2009,1,4,5.9500
2009,1,5,5.4900
2009,1,5,5.5800
2009,1,6,5.6100
2009,1,7,5.6700
2009,1,8,5.5500
2009,1,9,5.4800
2009,1,10,5.3600
2009,1,11,5.2200
2009,1,12,5.1800
2009,1,12,5.0800
2009,1,12,4.9300
2009,1,13,4.8300
2009,1,14,4.7600
2009,1,15,4.7300
2009,1,16,4.5300
2009,1,17,4.7100
2009,1,18,4.6200
2009,1,19,4.6300
2009,1,20,4.5000
2009,1,20,4.9100
2009,1,21,4.7400
2009,1,22,4.5800
2009,1,23,4.6800
2009,1,24,4.8000
2009,1,25,4.8100
2009,1,26,4.6100
2009,1,26,4.5300
2009,1,26,4.4900
2009,1,27,4.8000
2009,1,28,4.8400
2009,1,29,4.5700
2009,1,30,4.2800
2009,1,31,4.1800
2009,2,1,3.9500
2009,2,2,3.8600
2009,2,2,3.7900
2009,2,2,3.7900
2009,2,3,3.7200
2009,2,4,3.8500
2009,2,5,4.0800
2009,2,6,3.9900
2009,2,7,3.8900
2009,2,8,4.0800
2009,2,8,4.2300
2009,2,8,4.2000
2009,2,9,4.6100
2009,2,9,4.6800
2009,2,9,4.5100
2009,2,10,4.1800
2009,2,11,4.4400
2009,2,11,4.3500
2009,2,11,3.6000
2009,2,12,3.3200
2009,2,12,3.1900
2009,2,12,3.1100
2009,2,13,3.0800
2009,2,13,3.1800
2009,2,13,3.4900
2009,2,14,3.8200
2009,2,14,4.0800
2009,2,14,4.2800
2009,2,15,4.4100
2009,2,15,4.4700
2009,2,15,4.6100
2009,2,16,4.7500
2009,2,16,4.8900
2009,2,16,5.1100
2009,2,16,5.0900
2009,2,17,5.6100
2009,2,17,5.2800
2009,2,18,5.3500
2009,2,19,5.6200
2009,2,20,5.6600
2009,2,21,5.8300
2009,2,22,5.5300
2009,2,23,5.6500
2009,2,23,5.7400
2009,2,23,5.3900
2009,2,24,5.3700
2009,2,25,5.2100
2009,2,26,5.0100
2009,2,27,4.8800
2009,2,27,5.1400
2009,2,27,5.7500
2009,2,28,6.1000
2009,2,28,6.2900
2009,2,28,6.0500
2009,3,1,5.7300
2009,3,1,5.0600
2009,3,1,5.2400
2009,3,2,5.3400
2009,3,2,5.5300
2009,3,2,5.7200
2009,3,2,5.8600
2009,3,3,5.7000
2009,3,3,5.6500
2009,3,3,5.9400
2009,3,4,5.9600
2009,3,4,5.9200
2009,3,5,5.8900
2009,3,6,5.5800
2009,3,7,5.1800
2009,3,8,4.8200
2009,3,8,4.2700
2009,3,9,3.8200
2009,3,9,3.5000
2009,3,9,3.3600
2009,3,9,3.1500
2009,3,10,2.9200
2009,3,10,2.9300
2009,3,10,2.9700
2009,3,11,2.7600
2009,3,11,2.5600
2009,3,11,2.4400
2009,3,12,2.4000
2009,3,12,2.4100
2009,3,12,2.5400
2009,3,13,2.7500
2009,3,13,2.8500
2009,3,13,2.9000
2009,3,14,2.7800
2009,3,14,2.8900
2009,3,14,2.8000
2009,3,15,2.8300
2009,3,15,2.7700
2009,3,15,2.8800
2009,3,16,2.9200
2009,3,16,2.9500
2009,3,16,3.2600
2009,3,16,3.3100
2009,3,17,3.3100
2009,3,17,3.3100
2009,3,17,3.2600
2009,3,18,3.3800
2009,3,18,3.4100
2009,3,19,3.4200
2009,3,20,3.5500
2009,3,21,3.4700
2009,3,22,3.3700
2009,3,23,3.3900
2009,3,23,3.1600
2009,3,23,3.0900
2009,3,24,2.7600
2009,3,25,3.1000
2009,3,26,3.0500
2009,3,27,2.9200
2009,3,28,2.7200
2009,3,29,2.6800
2009,3,30,2.5500
2009,3,30,2.5200
2009,3,30,2.5700
2009,3,31,2.3900
2009,4,1,2.2100
2009,4,2,2.3900
2009,4,3,2.6800
2009,4,4,2.3200
2009,4,5,2.7000
2009,4,6,3.3500
2009,4,6,4.2600
2009,4,6,4.5900
2009,4,7,5.7300
2009,4,7,5.7400
2009,4,7,5.6200
2009,4,8,5.2100
2009,4,8,5.1100
2009,4,8,5.2600
2009,4,9,5.0500
2009,4,9,4.7700
2009,4,10,4.7500
2009,4,11,5.0300
2009,4,12,5.0900
2009,4,13,4.9600
2009,4,13,4.9000
2009,4,13,4.6000
2009,4,14,4.4500
2009,4,14,4.6800
2009,4,15,5.4600
2009,4,15,5.8800
2009,4,15,5.9200
2009,4,16,6.1300
2009,4,16,5.8300
2009,4,16,5.7300
2009,4,17,5.4400
2009,4,17,5.4600
2009,4,18,5.6900
2009,4,19,5.7000
