year,month,day,nitrate(kg)
2019,6,1,78934.96
2019,6,2,95548.40
2019,6,3,110477.38
2019,6,4,95304.97
2019,6,5,99390.74
2019,6,6,94271.29
2019,6,7,69582.94
2019,6,8,58617.65
2019,6,9,51715.63
2019,6,10,46053.04
2019,6,11,60084.74
2019,6,12,57116.19
2019,6,13,39448.76
2019,6,14,41399.90
2019,6,15,42286.54
2019,6,16,57756.21
2019,6,17,108458.15
2019,6,18,118316.20
2019,6,19,114303.82
2019,6,20,116713.69
2019,6,21,206420.50
2019,6,22,230465.81
2019,6,23,229977.72
2019,6,24,189042.50
2019,6,25,114281.56
2019,6,26,107343.33
2019,6,27,69089.71
2019,6,28,50204.87
2019,6,29,32596.41
2019,6,30,19960.35
2019,7,1,16096.48
2019,7,2,12037.13
2019,7,3,13432.90
2019,7,4,25929.99
2019,7,5,27197.56
2019,7,6,23257.11
2019,7,7,21730.69
2019,7,8,22484.16
2019,7,9,25768.27
2019,7,10,21817.55
2019,7,11,25219.75
2019,7,12,38128.35
2019,7,13,21721.64
2019,7,14,20845.77
2019,7,15,14405.41
2019,7,16,8349.66
2019,7,17,13224.70
2019,7,18,52440.79
2019,7,19,54665.22
2019,7,20,53894.06
2019,7,21,44840.76
2019,7,22,76012.16
2019,7,23,182289.15
2019,7,24,120724.73
2019,7,25,77366.71
2019,7,26,42022.31
2019,7,27,31495.69
2019,7,28,21342.91
2019,7,29,14698.51
2019,7,30,18408.00
2019,7,31,16018.19
2019,8,1,13718.42
2019,8,2,8866.38
2019,8,3,6502.50
2019,8,4,5631.20
2019,8,5,4998.05
2019,8,6,3858.93
2019,8,7,3686.30
2019,8,8,4206.54
2019,8,9,3440.78
2019,8,10,2765.60
2019,8,11,2386.88
2019,8,12,1979.18
2019,8,13,1986.22
2019,8,14,2912.40
2019,8,15,5689.75
2019,8,16,8221.70
2019,8,17,6962.45
2019,8,18,1098.02
2019,8,19,18887.12
2019,8,20,104266.27
2019,8,21,57231.67
2019,8,22,81431.20
2019,8,23,107047.66
2019,8,24,57306.53
2019,8,25,35234.06
2019,8,26,22053.15
2019,8,27,16628.86
2019,8,28,29826.64
2019,8,29,28602.13
2019,8,30,19323.51
2019,8,31,12734.40
2019,9,1,9715.82
2019,9,2,9236.30
2019,9,3,6752.54
2019,9,4,7406.26
2019,9,5,8148.06
2019,9,6,6369.65
2019,9,7,5456.34
2019,9,8,4763.47
2019,9,9,3977.62
2019,9,10,3840.58
2019,9,11,2308.68
2019,9,12,1546.33
2019,9,13,1830.35
2019,9,14,2460.52
2019,9,15,2887.35
2019,9,16,3114.31
2019,9,17,2814.93
2019,9,18,2545.44
2019,9,19,1903.87
2019,9,20,1573.85
2019,9,21,1356.04
2019,9,22,1203.62
2019,9,23,1098.92
2019,9,24,750.61
2019,9,25,685.73
2019,9,26,430.03
2019,9,27,209.40
2019,9,28,384.85
2019,9,29,3185.44
2019,9,30,15678.00
2019,10,1,72221.08
2019,10,2,54345.45
2019,10,3,34400.26
2019,10,4,26978.59
2019,10,5,21602.49
2019,10,6,19133.17
2019,10,7,15788.22
2019,10,8,10011.37
2019,10,9,8059.74
2019,10,10,8620.49
2019,10,11,8589.42
2019,10,12,7765.42
2019,10,13,6061.33
2019,10,14,5967.98
2019,10,15,3658.77
2019,10,16,4959.81
2019,10,17,4302.83
2019,10,18,3967.12
2019,10,19,3742.23
2019,10,20,3660.34
2019,10,21,3351.87
2019,10,22,4218.67
2019,10,23,3084.64
2019,10,24,3026.60
2019,10,25,2801.13
2019,10,26,2049.05
2019,10,27,21838.59
2019,10,28,43414.90
2019,10,29,42340.61
2019,10,30,35120.53
2019,10,31,95300.81
2019,11,1,226023.25
2019,11,2,195884.75
2019,11,3,121714.49
2019,11,4,96297.06
2019,11,5,83925.97
2019,11,6,70949.17
2019,11,7,58331.65
2019,11,8,46762.30
2019,11,9,33666.78
2019,11,10,24233.29
2019,11,11,19451.06
2019,11,12,14834.79
2019,11,13,12329.01
2019,11,14,11436.74
2019,11,15,9753.75
2019,11,16,8059.99
2019,11,17,10280.00
2019,11,18,10315.56
2019,11,19,11903.55
2019,11,20,10939.60
2019,11,21,8395.17
2019,11,22,11009.08
2019,11,23,12282.77
2019,11,24,9281.07
2019,11,25,8850.72
2019,11,26,9036.17
2019,11,27,12495.13
2019,11,28,38007.24
2019,11,29,44737.52
2019,11,30,25473.95
2019,12,1,35781.11
2019,12,2,46666.64
2019,12,3,51285.52
2019,12,4,46721.69
2019,12,5,41625.97
2019,12,6,33902.63
2019,12,7,26924.03
2019,12,8,23738.10
2019,12,9,24150.72
2019,12,10,36623.71
2019,12,11,45369.22
2019,12,12,50301.51
2019,12,13,36462.23
2019,12,14,30844.91
2019,12,15,25460.74
2019,12,16,21193.43
2019,12,17,15966.82
2019,12,18,17956.53
2019,12,19,15413.40
2019,12,20,14940.06
2019,12,21,12378.67
2019,12,22,11320.92
2019,12,23,11044.07
2019,12,24,11934.99
2019,12,25,12168.02
2019,12,26,14719.36
2019,12,27,11742.32
2019,12,28,14810.57
2019,12,29,15584.66
2019,12,30,107770.50
2019,12,31,329766.04
2020,1,1,301119.13
2020,1,2,190157.32
2020,1,3,149793.79
2020,1,4,142116.45
2020,1,5,119231.46
2020,1,6,108156.32
2020,1,7,91726.86
2020,1,8,85757.22
2020,1,9,62076.13
2020,1,10,61706.45
2020,1,11,320908.63
2020,1,12,543915.26
2020,1,13,498664.49
2020,1,14,453848.80
2020,1,15,341937.73
2020,1,16,262610.09
2020,1,17,223347.51
2020,1,18,189873.52
2020,1,19,218148.55
2020,1,20,238007.37
2020,1,21,186144.95
2020,1,22,111507.39
2020,1,23,77438.88
2020,1,24,70828.25
2020,1,25,91428.38
2020,1,26,135735.79
2020,1,27,155973.83
2020,1,28,150380.97
2020,1,29,137428.82
2020,1,30,120271.01
2020,1,31,100671.04
2020,2,1,93032.35
2020,2,2,73096.22
2020,2,3,71683.00
2020,2,4,64149.11
2020,2,5,60100.03
2020,2,6,66442.03
2020,2,7,68730.31
2020,2,8,64293.94
2020,2,9,55570.69
2020,2,10,62958.60
2020,2,11,213199.14
2020,2,12,279924.48
2020,2,13,221259.37
2020,2,14,168072.12
2020,2,15,135381.04
2020,2,16,96014.48
2020,2,17,86342.93
2020,2,18,68767.25
2020,2,19,150160.77
2020,2,20,166635.99
2020,2,21,124334.76
2020,2,22,79835.54
2020,2,23,62117.47
2020,2,24,49086.54
2020,2,25,53337.71
2020,2,26,75369.20
2020,2,27,120656.75
2020,2,28,133181.57
2020,2,29,112679.30
2020,3,1,84864.72
2020,3,2,129389.38
2020,3,3,267833.52
2020,3,4,247333.70
2020,3,5,185229.93
2020,3,6,139160.99
2020,3,7,105227.04
2020,3,8,79512.60
2020,3,9,70281.19
2020,3,10,55705.50
2020,3,11,49185.87
2020,3,12,45612.90
2020,3,13,41938.64
2020,3,14,56060.74
2020,3,15,73981.39
2020,3,16,60813.69
2020,3,17,47132.89
2020,3,18,42698.06
2020,3,19,116316.00
2020,3,20,290191.15
2020,3,21,330952.50
2020,3,22,270110.67
2020,3,23,197291.53
2020,3,24,158170.85
2020,3,25,124383.70
2020,3,26,94492.46
2020,3,27,73422.83
2020,3,28,81813.35
2020,3,29,245117.11
2020,3,30,322751.71
2020,3,31,248327.01
2020,4,1,178991.17
2020,4,2,131258.56
2020,4,3,100554.09
2020,4,4,73517.03
2020,4,5,55010.67
2020,4,6,39254.26
2020,4,7,33284.87
2020,4,8,84157.17
2020,4,9,121369.52
2020,4,10,135295.41
2020,4,11,78677.09
2020,4,12,61917.83
2020,4,13,52286.17
2020,4,14,44919.05
2020,4,15,33545.43
2020,4,16,23587.40
2020,4,17,21117.58
2020,4,18,17775.81
2020,4,19,22750.42
2020,4,20,24040.50
2020,4,21,24855.21
2020,4,22,20217.49
2020,4,23,16887.46
2020,4,24,13413.33
2020,4,25,12068.69
2020,4,26,10830.48
2020,4,27,9446.70
2020,4,28,8027.20
2020,4,29,8437.00
2020,4,30,9482.91
2020,5,1,10861.31
2020,5,2,9512.27
2020,5,3,9669.83
2020,5,4,7499.48
2020,5,5,6170.25
2020,5,6,5390.29
2020,5,7,3657.38
2020,5,8,3339.57
2020,5,9,2679.49
2020,5,10,1805.57
2020,5,11,1819.27
2020,5,12,1942.09
2020,5,13,1454.49
2020,5,14,687.00
2020,5,15,1281.02
2020,5,16,3743.25
2020,5,17,98712.31
2020,5,18,47678.79
2020,5,19,709486.17
2020,5,20,885147.56
2020,5,21,845197.49
2020,5,22,623435.35
2020,5,23,426682.07
2020,5,24,303732.07
2020,5,25,206539.57
2020,5,26,139183.01
2020,5,27,123013.62
2020,5,28,96326.41
2020,5,29,90692.77
2020,5,30,54071.19
2020,5,31,49438.12
2020,6,1,42118.95
2020,6,2,28984.53
2020,6,3,24633.55
2020,6,4,26393.61
2020,6,5,23745.20
2020,6,6,15275.41
2020,6,7,15633.59
2020,6,8,10602.95
2020,6,9,8041.88
2020,6,10,7318.43
2020,6,11,7134.20
2020,6,12,5124.10
2020,6,13,4474.78
2020,6,14,4762.99
2020,6,15,4644.57
2020,6,16,4041.74
2020,6,17,3661.05
2020,6,18,4299.60
2020,6,19,3816.87
2020,6,20,3927.41
2020,6,21,2107.38
2020,6,22,1650.36
2020,6,23,1321.52
2020,6,24,766.12
2020,6,25,575.92
2020,6,26,477.57
2020,6,27,577.39
2020,6,28,226.80
2020,6,29,784.94
2020,6,30,391.21
2020,7,1,307.24
2020,7,2,254.54
2020,7,3,288.16
2020,7,4,199.69
2020,7,5,158.78
2020,7,6,4.35
2020,7,7,143.52
2020,7,8,26.91
2020,7,9,24.27
2020,7,10,18.84
2020,7,11,17.42
2020,7,12,14.07
2020,7,13,4.07
2020,7,14,0.00
2020,7,15,0.00
2020,7,16,105.32
2020,7,17,30.58
2020,7,18,0.00
2020,7,19,0.00
2020,7,20,34.99
2020,7,21,64.37
2020,7,22,18.57
2020,7,23,48.64
2020,7,24,23.58
2020,7,25,25.15
2020,7,26,0.00
2020,7,27,44.48
2020,7,28,143.56
2020,7,29,133.44
2020,7,30,24.47
2020,7,31,86.76
2020,8,1,64.30
2020,8,2,32.07
2020,8,3,36.85
2020,8,4,69.57
2020,8,5,89.79
2020,8,6,99.59
2020,8,7,64.50
2020,8,8,63.08
2020,8,9,63.81
2020,8,10,110.10
2020,8,11,0.00
2020,8,12,88.52
2020,8,13,106.43
2020,8,14,21.58
2020,8,15,124.60
2020,8,16,114.50
2020,8,17,99.48
2020,8,18,72.42
2020,8,19,0.00
2020,8,20,118.24
2020,8,21,55.17
2020,8,22,9.62
2020,8,23,26.79
2020,8,24,42.70
2020,8,25,0.00
2020,8,26,58.40
2020,8,27,105.10
2020,8,28,73.30
2020,8,29,57.37
2020,8,30,85.14
2020,8,31,138.97
2020,9,1,435.73
2020,9,2,0.00
2020,9,3,0.00
2020,9,4,0.00
2020,9,5,0.00
2020,9,6,0.00
2020,9,7,154.18
2020,9,8,234.58
2020,9,9,326.08
2020,9,10,728.34
2020,9,11,1517.85
2020,9,12,297.31
2020,9,13,306.90
2020,9,14,339.68
2020,9,15,122.43
2020,9,16,169.11
2020,9,17,87.64
2020,9,18,84.77
2020,9,19,87.95
2020,9,20,76.92
2020,9,21,87.29
2020,9,22,124.19
2020,9,23,106.57
2020,9,24,103.64
2020,9,25,78.78
2020,9,26,88.96
2020,9,27,73.20
2020,9,28,65.35
2020,9,29,68.50
2020,9,30,77.13
2020,10,1,71.24
2020,10,2,0.00
2020,10,3,0.00
2020,10,4,0.00
2020,10,5,33.76
2020,10,6,17.76
2020,10,7,7.95
2020,10,8,15.80
2020,10,9,7.14
2020,10,10,0.00
2020,10,11,0.00
2020,10,12,2.26
2020,10,13,0.00
2020,10,14,55.93
2020,10,15,5.97
2020,10,16,0.00
2020,10,17,21.21
2020,10,18,7.54
2020,10,19,7.41
2020,10,20,13.02
2020,10,21,68.04
2020,10,22,773.12
2020,10,23,63503.21
2020,10,24,40128.67
2020,10,25,47868.88
2020,10,26,19199.06
2020,10,27,10441.97
2020,10,28,9334.16
2020,10,29,14902.56
2020,10,30,17448.46
2020,10,31,58247.97
2020,11,1,59408.63
2020,11,2,40878.54
2020,11,3,32221.35
2020,11,4,20433.77
2020,11,5,21900.73
2020,11,6,16985.57
2020,11,7,17354.02
2020,11,8,10684.67
2020,11,9,10342.39
2020,11,10,11362.61
2020,11,11,8068.25
2020,11,12,6576.97
2020,11,13,5846.82
2020,11,14,5282.03
2020,11,15,7001.82
2020,11,16,10298.26
2020,11,17,8427.82
2020,11,18,8819.40
2020,11,19,7651.21
2020,11,20,6482.44
2020,11,21,6280.45
2020,11,22,7697.89
2020,11,23,16509.95
2020,11,24,29642.66
2020,11,25,48794.42
2020,11,26,54255.17
2020,11,27,287902.26
2020,11,28,174379.87
2020,11,29,139288.70
2020,11,30,121001.31
2020,12,1,94968.08
2020,12,2,71704.12
2020,12,3,105460.69
2020,12,4,103867.97
2020,12,5,62301.94
2020,12,6,63006.56
2020,12,7,68777.20
2020,12,8,51393.66
2020,12,9,35152.83
2020,12,10,25353.09
2020,12,11,21287.62
2020,12,12,20771.39
2020,12,13,15193.21
2020,12,14,18829.47
2020,12,15,19640.59
2020,12,16,23181.75
2020,12,17,21861.52
2020,12,18,19431.16
2020,12,19,10841.91
2020,12,20,11271.21
2020,12,21,12067.85
2020,12,22,15286.18
2020,12,23,12786.97
2020,12,24,15647.29
2020,12,25,12034.14
2020,12,26,7237.25
2020,12,27,11120.29
2020,12,28,7612.26
2020,12,29,10340.51
2020,12,30,7461.85
2020,12,31,9629.44
2021,1,1,12418.80
2021,1,2,47550.34
2021,1,3,367210.81
2021,1,4,376820.95
2021,1,5,334660.40
2021,1,6,213615.05
2021,1,7,137406.06
2021,1,8,127060.49
2021,1,9,101899.70
2021,1,10,80054.27
2021,1,11,51659.11
2021,1,12,33641.83
2021,1,13,29711.16
2021,1,14,28739.14
2021,1,15,27786.94
2021,1,16,29159.22
2021,1,17,25157.61
2021,1,18,26983.73
2021,1,19,28261.57
2021,1,20,26624.33
2021,1,21,30518.53
2021,1,22,24235.74
2021,1,23,15780.68
2021,1,24,19414.03
2021,1,25,19306.30
2021,1,26,18431.49
2021,1,27,12894.41
2021,1,28,9352.26
2021,1,29,7523.11
2021,1,30,9793.72
2021,1,31,11856.33
2021,2,1,7955.88
2021,2,2,5620.34
2021,2,3,7036.88
2021,2,4,5510.80
2021,2,5,5506.25
2021,2,6,4366.64
2021,2,7,4297.11
2021,2,8,4480.98
2021,2,9,12834.71
2021,2,10,17607.49
2021,2,11,11342.31
2021,2,12,3550.95
2021,2,13,3286.43
2021,2,14,3258.56
2021,2,15,3568.12
2021,2,16,4171.38
2021,2,17,4826.16
2021,2,18,4656.39
2021,2,19,4405.00
2021,2,20,4109.75
2021,2,21,4085.41
2021,2,22,4325.34
2021,2,23,9684.75
2021,2,24,14448.23
2021,2,25,27932.51
2021,2,26,285921.03
2021,2,27,586193.64
2021,2,28,809022.48
2021,3,1,883114.46
2021,3,2,715132.86
2021,3,3,493111.38
2021,3,4,366007.10
2021,3,5,254937.65
2021,3,6,170332.27
2021,3,7,128775.29
2021,3,8,91019.07
2021,3,9,58873.56
2021,3,10,51861.20
2021,3,11,41804.32
2021,3,12,42257.18
2021,3,13,26720.96
2021,3,14,22775.62
2021,3,15,20048.43
2021,3,16,20146.05
2021,3,17,17834.53
2021,3,18,23691.86
2021,3,19,39622.72
2021,3,20,190578.14
2021,3,21,314582.61
2021,3,22,219207.92
2021,3,23,149486.50
2021,3,24,114773.56
2021,3,25,79726.92
2021,3,26,145316.32
2021,3,27,311203.90
2021,3,28,320794.46
2021,3,29,335388.26
2021,3,30,312532.39
2021,3,31,216983.98
2021,4,1,154588.09
2021,4,2,116789.54
2021,4,3,99254.23
2021,4,4,77595.71
2021,4,5,63995.30
2021,4,6,55565.31
2021,4,7,39239.09
2021,4,8,30376.63
2021,4,9,29734.65
2021,4,10,20055.04
2021,4,11,25140.23
2021,4,12,60720.64
2021,4,13,89055.69
2021,4,14,76448.51
2021,4,15,42714.69
2021,4,16,41714.04
2021,4,17,27708.89
2021,4,18,25324.22
2021,4,19,24315.01
2021,4,20,19939.56
2021,4,21,21501.45
2021,4,22,23406.11
2021,4,23,27514.63
2021,4,24,32114.19
2021,4,25,28673.82
2021,4,26,22239.34
2021,4,27,22513.35
2021,4,28,18025.12
2021,4,29,16991.93
2021,4,30,210503.01
2021,5,1,272915.05
2021,5,2,314604.63
2021,5,3,210454.08
2021,5,4,104968.68
2021,5,5,91802.70
2021,5,6,82248.84
2021,5,7,64479.39
2021,5,8,52858.18
2021,5,9,93175.84
2021,5,10,905988.27
2021,5,11,888856.56
2021,5,12,648500.48
2021,5,13,514880.98
2021,5,14,321031.78
2021,5,15,220573.10
2021,5,16,152084.76
2021,5,17,105909.15
2021,5,18,78160.62
2021,5,19,63149.93
2021,5,20,37802.47
2021,5,21,27638.67
2021,5,22,18748.57
2021,5,23,17317.81
2021,5,24,14842.53
2021,5,25,16687.09
2021,5,26,19074.69
2021,5,27,12629.69
2021,5,28,27228.87
2021,5,29,175113.36
2021,5,30,161823.09
2021,5,31,85664.26
2021,6,1,53951.80
2021,6,2,33601.21
2021,6,3,88046.97
2021,6,4,192037.27
2021,6,5,167646.42
2021,6,6,110484.48
2021,6,7,82148.86
2021,6,8,61898.26
2021,6,9,106179.49
2021,6,10,181716.41
2021,6,11,178548.83
2021,6,12,125224.58
2021,6,13,90705.17
2021,6,14,70644.59
2021,6,15,53711.54
2021,6,16,40408.80
2021,6,17,30601.72
2021,6,18,32028.07
2021,6,19,32698.43
2021,6,20,32327.04
2021,6,21,55258.51
2021,6,22,64323.79
2021,6,23,39980.16
2021,6,24,50951.56
2021,6,25,47857.39
2021,6,26,46719.73
2021,6,27,104320.10
2021,6,28,100023.84
2021,6,29,87716.93
2021,6,30,112449.32
2021,7,1,179902.03
2021,7,2,229292.68
2021,7,3,218870.29
2021,7,4,142888.83
2021,7,5,90688.86
2021,7,6,45952.48
2021,7,7,34737.40
2021,7,8,31665.49
2021,7,9,39147.10
2021,7,10,21960.43
2021,7,11,24836.86
2021,7,12,89654.61
2021,7,13,133767.77
2021,7,14,158804.02
2021,7,15,149233.52
2021,7,16,130779.03
2021,7,17,248904.40
2021,7,18,397323.21
2021,7,19,350679.33
2021,7,20,184153.44
2021,7,21,99088.59
2021,7,22,61289.06
2021,7,23,44245.27
2021,7,24,58082.10
2021,7,25,107954.97
2021,7,26,82066.49
2021,7,27,61660.21
2021,7,28,47823.38
2021,7,29,39086.18
2021,7,30,28405.43
2021,7,31,23316.81
2021,8,1,18985.39
2021,8,2,14116.39
2021,8,3,7201.48
2021,8,4,3035.71
2021,8,5,1600.06
2021,8,6,1085.54
2021,8,7,865.50
2021,8,8,572.01
2021,8,9,467.10
2021,8,10,795.63
2021,8,11,948.73
2021,8,12,1584.64
2021,8,13,3993.78
2021,8,14,1614.74
2021,8,15,0.00
2021,8,16,0.00
2021,8,17,0.00
2021,8,18,709.02
2021,8,19,279.64
2021,8,20,369.92
2021,8,21,0.00
2021,8,22,107.77
2021,8,23,0.00
2021,8,24,0.00
2021,8,25,0.00
2021,8,26,0.00
2021,8,27,0.00
2021,8,28,0.00
2021,8,29,140.92
2021,8,30,680.96
2021,8,31,2145.15
2021,9,1,1746.61
2021,9,2,1504.15
2021,9,3,231.20
2021,9,4,177.91
2021,9,5,0.00
2021,9,6,292.37
2021,9,7,0.00
2021,9,8,0.00
2021,9,9,136.70
2021,9,10,57.23
2021,9,11,58.73
2021,9,12,73.19
2021,9,13,86.51
2021,9,14,110.83
2021,9,15,99.09
2021,9,16,0.00
2021,9,17,74.13
2021,9,18,57.93
2021,9,19,44.92
2021,9,20,31.85
2021,9,21,0.00
2021,9,22,1497.06
2021,9,23,56791.78
2021,9,24,165493.44
2021,9,25,96561.28
2021,9,26,83324.35
2021,9,27,55955.70
2021,9,28,35160.17
2021,9,29,28580.85
2021,9,30,25919.96
2021,10,1,20075.59
2021,10,2,14941.21
2021,10,3,11573.26
2021,10,4,17701.43
2021,10,5,46486.82
2021,10,6,70260.64
2021,10,7,58034.63
2021,10,8,45796.39
2021,10,9,84588.74
2021,10,10,95868.91
2021,10,11,72152.33
2021,10,12,44462.16
2021,10,13,26160.21
2021,10,14,18333.63
2021,10,15,48037.94
2021,10,16,316527.64
2021,10,17,275053.36
2021,10,18,153259.76
2021,10,19,80819.55
2021,10,20,63144.30
2021,10,21,45719.82
2021,10,22,35671.75
2021,10,23,28068.29
2021,10,24,26538.45
2021,10,25,150882.51
2021,10,26,356562.11
2021,10,27,355296.01
2021,10,28,277854.68
2021,10,29,240108.98
2021,10,30,293559.22
2021,10,31,288590.24
2021,11,1,245501.22
2021,11,2,199292.82
2021,11,3,143496.31
2021,11,4,105457.26
2021,11,5,80548.47
2021,11,6,66374.51
2021,11,7,53885.25
2021,11,8,42553.54
2021,11,9,33971.13
2021,11,10,29706.76
2021,11,11,25287.52
2021,11,12,22430.17
2021,11,13,18785.27
2021,11,14,15219.63
2021,11,15,20084.07
2021,11,16,18042.98
2021,11,17,19608.05
2021,11,18,22074.44
2021,11,19,18989.31
2021,11,20,22875.44
2021,11,21,22537.08
2021,11,22,23088.05
2021,11,23,21308.66
2021,11,24,23809.54
2021,11,25,23359.86
2021,11,26,20527.71
2021,11,27,20402.94
2021,11,28,21800.18
2021,11,29,17532.74
2021,11,30,15193.21
2021,12,1,14211.64
2021,12,2,15089.72
2021,12,3,13820.68
2021,12,4,13687.10
2021,12,5,12948.24
2021,12,6,51350.60
2021,12,7,136397.59
2021,12,8,90130.72
2021,12,9,58019.71
2021,12,10,52976.59
2021,12,11,70792.53
2021,12,12,143065.72
2021,12,13,141808.18
2021,12,14,113415.23
2021,12,15,82245.17
2021,12,16,82745.01
2021,12,17,80766.22
2021,12,18,93288.55
2021,12,19,157157.97
2021,12,20,166220.07
2021,12,21,127417.44
2021,12,22,91124.46
2021,12,23,77923.30
2021,12,24,65294.69
2021,12,25,51308.52
2021,12,26,95506.49
2021,12,27,184373.63
2021,12,28,251392.56
2021,12,29,270999.39
2021,12,30,343459.50
2021,12,31,288722.35
