Year,Month,Day,Sediment(mg/L)
1990,9,25,79.3000
1990,9,26,52.8000
1990,9,27,64.8000
1990,9,28,38.8000
1990,9,29,71.1000
1990,9,30,68.0000
1990,10,1,58.5000
1990,10,1,74.6000
1990,10,1,67.7000
1990,10,2,51.2000
1990,10,3,44.0000
1990,10,4,49.8000
1990,10,5,62.2000
1990,10,6,67.0000
1990,10,7,63.6000
1990,10,8,53.3000
1990,10,8,42.9000
1990,10,9,46.0000
1990,10,10,102.6000
1990,10,11,339.3000
1990,10,12,378.2000
1990,10,12,386.1000
1990,10,12,344.6000
1990,10,13,318.3000
1990,10,13,203.3000
1990,10,14,126.7000
1990,10,15,109.1000
1990,10,15,114.4000
1990,10,16,81.4000
1990,10,17,-999.0000
1990,10,18,118.3000
1990,10,19,97.3000
1990,10,20,78.8000
1990,10,21,77.5000
1990,10,22,59.5000
1990,10,22,52.7000
1990,10,23,55.8000
1990,10,24,51.4000
1990,10,25,58.7000
1990,10,26,38.8000
1990,10,27,61.9000
1990,10,28,44.6000
1990,10,29,34.9000
1990,10,29,36.0000
1990,10,30,37.0000
1990,10,31,52.0000
1990,11,1,45.0000
1990,11,2,45.3000
1990,11,3,45.3000
1990,11,4,42.7000
1990,11,5,40.9000
1990,11,5,88.9000
1990,11,6,50.9000
1990,11,7,63.8000
1990,11,8,74.1000
1990,11,9,41.8000
1990,11,10,40.3000
1990,11,11,34.5000
1990,11,12,21.6000
1990,11,12,23.9000
1990,11,13,18.4000
1990,11,14,17.2000
1990,11,15,29.9000
1990,11,16,41.0000
1990,11,17,32.6000
1990,11,18,23.4000
1990,11,19,21.3000
1990,11,19,22.2000
1990,11,20,21.8000
1990,11,21,21.7000
1990,11,22,39.0000
1990,11,23,26.9000
1990,11,24,19.6000
1990,11,25,18.8000
1990,11,26,16.2000
1990,11,26,20.6000
1990,11,27,40.1000
1990,11,28,79.6000
1990,11,29,86.8000
1990,11,30,55.1000
1990,12,1,46.1000
1990,12,2,44.8000
1990,12,3,310.2000
1990,12,4,563.9000
1990,12,5,470.1000
1990,12,6,268.1000
1990,12,7,156.9000
1990,12,8,95.1000
1990,12,9,85.6000
1990,12,10,55.7000
1990,12,10,56.9000
1990,12,11,54.5000
1990,12,12,75.8000
1990,12,13,48.3000
1990,12,14,37.9000
1990,12,15,72.5000
1990,12,16,79.4000
1990,12,17,52.2000
1990,12,18,71.8000
1990,12,18,116.3000
1990,12,19,208.5000
1990,12,20,237.4000
1990,12,20,233.1000
1990,12,21,348.3000
1990,12,22,453.4000
1990,12,22,476.5000
1990,12,23,620.3000
1990,12,24,612.1000
1990,12,24,394.4000
1990,12,25,329.6000
1990,12,26,228.3000
1990,12,26,418.9000
1990,12,27,164.2000
1990,12,28,127.3000
1990,12,28,102.8000
1990,12,29,231.3000
1990,12,30,967.1000
1990,12,30,2326.7000
1990,12,31,2323.5000
1991,1,1,1851.4000
1991,1,1,1434.2000
1991,1,2,1425.0000
1991,1,2,543.8000
1991,1,3,386.1000
1991,1,3,340.5000
1991,1,3,275.9000
1991,1,4,230.4000
1991,1,4,-999.0000
1991,1,4,243.0000
1991,1,5,207.3000
1991,1,5,184.2000
1991,1,5,171.9000
1991,1,6,148.9000
1991,1,6,130.3000
1991,1,6,115.6000
1991,1,7,106.2000
1991,1,7,103.1000
1991,1,7,104.7000
1991,1,8,73.4000
1991,1,9,49.1000
1991,1,10,51.0000
1991,1,11,43.0000
1991,1,12,65.9000
1991,1,13,48.3000
1991,1,14,38.8000
1991,1,14,32.4000
1991,1,15,48.5000
1991,1,16,146.5000
1991,1,16,1226.4000
1991,1,16,432.5000
1991,1,17,216.8000
1991,1,18,184.5000
1991,1,19,150.8000
1991,1,20,132.0000
1991,1,21,75.2000
1991,1,21,78.5000
1991,1,22,59.9000
1991,1,23,50.6000
1991,1,24,35.1000
1991,1,25,25.3000
1991,1,26,18.7000
1991,1,27,21.4000
1991,1,28,14.7000
1991,1,28,19.6000
1991,1,29,15.6000
1991,1,30,16.0000
1991,1,31,14.2000
1991,2,1,7.8000
1991,2,2,7.1000
1991,2,3,16.7000
1991,2,4,24.9000
1991,2,4,40.9000
1991,2,11,79.9000
1991,2,12,49.8000
1991,2,13,50.2000
1991,2,14,31.2000
1991,2,15,26.6000
1991,2,16,25.7000
1991,2,17,20.3000
1991,2,18,17.7000
1991,2,18,37.0000
1991,2,19,164.9000
1991,2,19,174.8000
1991,2,20,196.1000
1991,2,20,176.7000
1991,2,20,153.0000
1991,2,21,201.1000
1991,2,22,141.3000
1991,2,23,92.9000
1991,2,24,69.6000
1991,2,25,60.6000
1991,2,25,62.0000
1991,2,26,43.8000
1991,2,27,121.9000
1991,2,28,36.6000
1991,3,1,40.9000
1991,3,2,63.8000
1991,3,3,40.1000
1991,3,4,24.7000
1991,3,4,32.7000
1991,3,5,44.9000
1991,3,6,47.5000
1991,3,7,48.3000
1991,3,8,34.0000
1991,3,9,40.4000
1991,3,10,31.7000
1991,3,11,26.8000
1991,3,11,37.5000
1991,3,12,37.4000
1991,3,13,41.6000
1991,3,14,27.1000
1991,3,15,24.5000
1991,3,16,26.0000
1991,3,17,24.7000
1991,3,18,22.0000
1991,3,19,23.2000
1991,3,19,35.1000
1991,3,20,51.1000
1991,3,25,43.0000
1991,3,26,34.5000
1991,3,27,85.4000
1991,3,28,64.6000
1991,3,29,65.9000
1991,3,30,55.9000
1991,3,31,53.5000
1991,4,1,47.1000
1991,4,1,53.6000
1991,4,8,63.4000
1991,4,9,118.5000
1991,4,10,110.0000
1991,4,11,77.7000
1991,4,12,77.6000
1991,4,13,60.2000
1991,4,14,86.9000
1991,4,15,221.3000
1991,4,15,127.5000
1991,4,16,129.6000
1991,4,17,282.8000
1991,4,17,326.4000
1991,4,18,315.5000
1991,4,18,281.4000
1991,4,18,233.8000
1991,4,19,243.4000
1991,4,19,199.8000
1991,4,19,444.3000
1991,4,20,645.7000
1991,4,20,573.6000
1991,4,20,556.2000
1991,4,21,582.1000
1991,4,21,571.3000
1991,4,21,449.9000
1991,4,22,346.6000
1991,4,22,256.6000
1991,4,22,280.3000
1991,4,23,255.1000
1991,4,23,222.4000
1991,4,23,186.1000
1991,4,24,162.8000
1991,4,25,182.9000
1991,4,26,173.7000
1991,4,27,140.2000
1991,4,28,91.8000
1991,4,29,78.2000
1991,4,29,125.1000
1991,4,30,207.8000
1991,5,1,96.5000
1991,5,2,95.8000
1991,5,3,98.7000
1991,5,4,106.9000
1991,5,5,178.6000
1991,5,6,124.3000
1991,5,6,101.7000
1991,5,7,111.5000
1991,5,8,80.1000
1991,5,9,357.4000
1991,5,10,132.8000
1991,5,11,108.1000
1991,5,12,130.1000
1991,5,13,104.8000
1991,5,13,115.4000
1991,5,14,87.8000
1991,5,15,46.7000
1991,5,16,87.4000
1991,5,17,58.6000
1991,5,18,95.1000
1991,5,19,45.8000
1991,5,20,50.8000
1991,5,20,39.3000
1991,5,21,53.4000
1991,5,22,45.0000
1991,5,23,48.7000
1991,5,24,80.9000
1991,5,25,78.3000
1991,5,26,330.6000
1991,5,26,259.7000
1991,5,27,175.8000
1991,5,27,151.1000
1991,5,28,95.7000
1991,5,29,74.7000
1991,5,30,64.2000
1991,5,31,223.5000
1991,6,1,676.4000
1991,6,1,990.5000
1991,6,1,998.7000
1991,6,2,894.1000
1991,6,2,685.0000
1991,6,2,590.5000
1991,6,3,500.0000
1991,6,3,432.8000
1991,6,3,363.8000
1991,6,4,312.2000
1991,6,4,278.0000
1991,6,4,240.3000
1991,6,5,230.9000
1991,6,5,159.1000
1991,6,6,130.3000
1991,6,7,130.3000
1991,6,8,115.8000
1991,6,9,195.9000
1991,6,10,102.4000
1991,6,10,91.4000
1991,6,11,82.5000
1991,6,12,80.2000
1991,6,13,74.7000
1991,6,14,67.9000
1991,6,15,77.8000
1991,6,16,63.4000
1991,6,17,61.9000
1991,6,17,69.5000
1991,6,18,70.4000
1991,6,19,54.9000
1991,6,20,58.9000
1991,6,21,59.4000
1991,6,22,81.5000
1991,6,23,87.2000
1991,6,24,75.3000
1991,6,24,78.0000
1991,6,25,53.0000
1991,6,26,44.4000
1991,6,27,44.6000
1991,6,28,57.4000
1991,6,29,58.6000
1991,6,30,47.8000
1991,7,1,53.6000
1991,7,1,56.3000
1991,7,2,41.8000
1991,7,3,55.4000
1991,7,4,43.2000
1991,7,5,68.6000
1991,7,6,62.7000
1991,7,7,87.3000
1991,7,8,72.5000
1991,7,8,89.0000
1991,7,9,94.9000
1991,7,10,119.1000
1991,7,11,71.1000
1991,7,13,68.7000
1991,7,14,74.1000
1991,7,15,47.9000
1991,7,15,53.7000
1991,7,16,51.5000
1991,7,17,73.9000
1991,7,18,45.4000
1991,7,19,42.6000
1991,7,20,33.8000
1991,7,21,35.7000
1991,7,22,29.4000
1991,7,22,50.5000
1991,7,23,29.3000
1991,7,24,43.9000
1991,7,25,25.8000
1991,7,26,50.6000
1991,7,27,61.8000
1991,7,28,49.7000
1991,7,29,22.0000
1991,7,30,20.0000
1991,7,31,41.1000
1991,8,1,31.7000
1991,8,2,14.6000
1991,8,3,34.9000
1991,8,4,19.0000
1991,8,5,29.6000
1991,8,5,21.4000
1991,8,6,46.1000
1991,8,7,31.0000
1991,8,8,29.3000
1991,8,9,24.0000
1991,8,10,25.0000
1991,8,11,29.0000
1991,8,12,49.2000
1991,8,12,50.3000
1991,8,13,45.9000
1991,8,14,44.4000
1991,8,15,60.5000
1991,8,16,44.8000
1991,8,17,41.4000
1991,8,18,42.2000
1991,8,19,59.2000
1991,8,20,55.7000
1991,8,21,55.2000
1991,8,22,52.6000
1991,8,23,64.9000
1991,8,24,65.5000
1991,8,25,75.9000
1991,8,26,46.3000
1991,8,26,62.9000
1991,8,27,45.6000
1991,8,28,33.9000
1991,8,29,36.0000
1991,8,30,33.7000
1991,8,31,55.5000
1991,9,1,72.1000
1991,9,2,62.2000
1991,9,2,49.6000
1991,9,3,44.1000
1991,9,4,44.4000
1991,9,5,54.2000
1991,9,6,48.5000
1991,9,7,44.4000
1991,9,8,37.4000
1991,9,9,30.6000
1991,9,9,30.1000
1991,9,10,33.7000
1991,9,11,50.3000
1991,9,12,28.7000
1991,9,13,35.7000
1991,9,14,24.1000
1991,9,15,38.3000
1991,9,16,32.5000
1991,9,16,46.1000
1991,9,17,41.0000
1991,9,18,37.3000
1991,9,19,30.2000
1991,9,20,38.7000
1991,9,21,25.2000
1991,9,22,35.3000
1991,9,23,24.6000
1991,9,24,31.6000
1991,9,25,36.3000
1991,9,26,36.5000
1991,9,27,32.0000
1991,9,28,37.6000
1991,9,29,37.8000
1991,9,30,29.8000
1991,9,30,35.0000
1991,10,1,31.7000
1991,10,2,41.2000
1991,10,3,21.0000
1991,10,4,35.3000
1991,10,5,37.1000
1991,10,6,32.8000
1991,10,7,24.7000
1991,10,7,32.2000
1991,10,8,35.1000
1991,10,9,75.2000
1991,10,10,50.6000
1991,10,11,41.6000
1991,10,12,39.9000
1991,10,13,37.3000
1991,10,14,39.5000
1991,10,14,39.2000
1991,10,15,38.1000
1991,10,16,33.0000
1991,10,17,39.9000
1991,10,18,38.4000
1991,10,19,30.9000
1991,10,20,31.7000
1991,10,21,31.1000
1991,10,21,33.9000
1991,10,22,37.9000
1991,10,23,36.9000
1991,10,24,31.8000
1991,10,25,32.1000
1991,10,26,48.9000
1991,10,26,365.5000
1991,10,26,258.7000
1991,10,27,141.5000
1991,10,27,255.3000
1991,10,27,346.8000
1991,10,28,416.1000
1991,10,28,359.3000
1991,10,28,322.1000
1991,10,29,271.2000
1991,10,29,242.6000
1991,10,29,217.1000
1991,10,30,180.4000
1991,10,30,136.0000
1991,10,30,109.4000
1991,10,31,99.3000
1991,10,31,85.9000
1991,11,1,98.9000
1991,11,2,58.0000
1991,11,3,36.6000
1991,11,4,32.6000
1991,11,4,35.2000
1991,11,5,26.8000
1991,11,6,25.0000
1991,11,7,22.4000
1991,11,8,21.0000
1991,11,9,19.4000
1991,11,10,19.5000
1991,11,11,15.4000
1991,11,11,14.9000
1991,11,12,15.0000
1991,11,13,17.3000
1991,11,14,11.4000
1991,11,15,38.2000
1991,11,16,23.2000
1991,11,17,20.4000
1991,11,18,14.4000
1991,11,18,19.0000
1991,11,19,31.0000
1991,11,20,65.3000
1991,11,21,182.2000
1991,11,21,169.0000
1991,11,21,213.9000
1991,11,22,279.4000
1991,11,22,285.7000
1991,11,22,221.4000
1991,11,23,213.5000
1991,11,24,104.5000
1991,11,25,80.3000
1991,11,25,59.5000
1991,11,26,57.3000
1991,11,27,55.4000
1991,11,28,35.7000
1991,11,29,35.0000
1991,11,30,79.6000
1991,12,1,34.5000
1991,12,2,34.6000
1991,12,2,33.6000
1991,12,3,93.2000
1991,12,4,84.5000
1991,12,5,93.8000
1991,12,6,67.0000
1991,12,7,38.2000
1991,12,8,33.5000
1991,12,9,33.8000
1991,12,9,36.3000
1991,12,10,34.3000
1991,12,11,29.4000
1991,12,12,42.0000
1991,12,13,55.7000
1991,12,14,88.3000
1991,12,15,52.2000
1991,12,16,58.2000
1991,12,16,49.4000
1991,12,17,40.2000
1991,12,18,34.0000
1991,12,19,30.2000
1991,12,20,27.6000
1991,12,21,25.0000
1991,12,22,27.9000
1991,12,23,22.9000
1991,12,24,24.3000
1991,12,25,16.2000
1991,12,26,17.1000
1991,12,27,17.3000
1991,12,28,17.6000
1991,12,29,16.2000
1991,12,30,17.5000
1991,12,31,13.6000
1992,1,1,17.0000
1992,1,2,12.7000
1992,1,3,15.5000
1992,1,4,18.3000
1992,1,5,15.6000
1992,1,6,15.4000
1992,1,7,13.5000
1992,1,8,11.0000
1992,1,9,8.5000
1992,1,10,14.1000
1992,1,11,12.0000
1992,1,12,16.3000
1992,1,13,12.5000
1992,1,13,14.0000
1992,1,14,30.4000
1992,1,15,61.5000
1992,1,16,23.5000
1992,1,17,23.0000
1992,1,18,11.8000
1992,1,19,10.9000
1992,1,20,14.4000
1992,1,21,12.7000
1992,1,22,12.2000
1992,1,23,41.6000
1992,1,24,27.5000
1992,1,25,26.7000
1992,1,26,25.8000
1992,1,27,26.8000
1992,1,27,35.4000
1992,1,28,35.1000
1992,1,29,25.9000
1992,1,30,21.6000
1992,1,31,20.4000
1992,2,1,19.0000
1992,2,2,21.1000
1992,2,3,14.0000
1992,2,3,15.5000
1992,2,4,15.9000
1992,2,5,42.3000
1992,2,6,39.3000
1992,2,7,26.2000
1992,2,8,24.0000
1992,2,9,19.1000
1992,2,10,16.1000
1992,2,10,18.9000
1992,2,11,27.0000
1992,2,12,17.5000
1992,2,13,11.5000
1992,2,14,10.0000
1992,2,15,33.4000
1992,2,15,274.2000
1992,2,16,252.9000
1992,2,16,320.3000
1992,2,24,61.9000
1992,2,25,50.4000
1992,2,25,41.8000
1992,2,25,40.1000
1992,2,26,40.4000
1992,2,27,39.6000
1992,2,28,40.5000
1992,3,2,35.8000
1992,3,3,38.1000
1992,3,4,34.4000
1992,3,5,41.3000
1992,3,6,30.6000
1992,3,7,71.4000
1992,3,8,145.0000
1992,3,8,148.6000
1992,3,8,129.4000
1992,3,9,107.1000
1992,3,9,89.3000
1992,3,9,84.2000
1992,3,10,75.5000
1992,3,10,102.7000
1992,3,10,234.1000
1992,3,16,55.4000
1992,3,17,43.3000
1992,3,18,65.4000
1992,3,19,45.9000
1992,3,20,71.8000
1992,3,21,89.4000
1992,3,22,89.6000
1992,3,23,115.4000
1992,3,23,121.6000
1992,3,24,124.4000
1992,3,24,507.7000
1992,3,25,99.9000
1992,3,26,79.9000
1992,3,27,56.0000
1992,3,28,72.7000
1992,3,29,66.9000
1992,3,30,65.5000
1992,3,30,46.7000
1992,3,31,56.8000
1992,4,1,43.7000
1992,4,2,40.7000
1992,4,3,29.4000
1992,4,4,29.1000
1992,4,5,35.6000
1992,4,6,29.0000
1992,4,6,41.4000
1992,4,7,56.7000
1992,4,8,56.6000
1992,4,9,47.6000
1992,4,10,35.1000
1992,4,11,45.4000
1992,4,12,142.2000
1992,4,13,57.2000
1992,4,13,126.3000
1992,4,14,60.5000
1992,4,15,69.9000
1992,4,16,97.4000
1992,4,17,108.8000
1992,4,18,380.3000
1992,4,18,342.7000
1992,4,18,1451.1000
1992,4,19,186.6000
1992,4,19,88.7000
1992,4,19,690.3000
1992,4,20,283.5000
1992,4,20,710.9000
1992,4,20,754.2000
1992,4,21,674.3000
1992,4,21,608.2000
1992,4,21,600.3000
1992,4,22,521.5000
1992,4,22,373.9000
1992,4,22,364.0000
1992,4,23,362.5000
1992,4,23,327.9000
1992,4,23,308.1000
1992,4,24,324.3000
1992,4,24,287.2000
1992,4,24,276.7000
1992,4,25,191.6000
1992,4,26,147.0000
1992,4,27,94.6000
1992,4,27,93.6000
1992,4,28,100.5000
1992,4,29,63.1000
1992,4,30,55.3000
1992,5,1,83.5000
1992,5,2,84.6000
1992,5,3,59.7000
1992,5,4,53.4000
1992,5,4,60.4000
1992,5,5,61.2000
1992,5,6,101.9000
1992,5,7,53.4000
1992,5,8,59.8000
1992,5,9,70.6000
1992,5,10,68.8000
1992,5,11,66.2000
1992,5,11,81.6000
1992,5,12,62.6000
1992,5,12,52.4000
1992,5,12,56.2000
1992,5,13,51.9000
1992,5,14,51.3000
1992,5,15,59.7000
1992,5,16,56.8000
1992,5,17,65.5000
1992,5,18,58.2000
1992,5,18,82.8000
1992,5,19,52.7000
1992,5,20,49.7000
1992,5,21,51.5000
1992,5,22,40.8000
1992,5,23,71.2000
1992,5,24,19.0000
1992,5,25,16.0000
1992,5,26,18.7000
1992,6,1,128.1000
1992,6,2,107.6000
1992,6,2,115.4000
1992,6,2,112.0000
1992,6,3,89.7000
1992,6,3,77.2000
1992,6,3,83.0000
1992,6,4,24.0000
1992,6,4,66.7000
1992,6,4,61.9000
1992,6,5,64.4000
1992,6,6,81.7000
1992,6,7,82.1000
1992,6,8,95.5000
1992,6,8,97.1000
1992,6,9,82.3000
1992,6,10,73.5000
1992,6,11,61.4000
1992,6,12,55.4000
1992,6,13,44.1000
1992,6,14,59.3000
1992,6,15,54.4000
1992,6,15,44.1000
1992,6,16,45.3000
1992,6,17,50.8000
1992,6,22,161.4000
1992,6,23,121.2000
1992,6,24,106.9000
1992,6,25,180.5000
1992,6,26,144.2000
1992,6,27,119.4000
1992,6,28,94.9000
1992,6,29,99.9000
1992,6,29,120.8000
1992,6,30,120.1000
1992,7,1,111.2000
1992,7,2,101.0000
1992,7,3,105.6000
1992,7,4,102.7000
1992,7,5,79.3000
1992,7,6,86.5000
1992,7,6,82.7000
1992,7,7,70.4000
1992,7,8,71.8000
1992,7,9,71.3000
1992,7,10,73.7000
1992,7,11,60.6000
1992,7,12,83.3000
1992,7,13,102.8000
1992,7,13,82.5000
1992,7,14,100.7000
1992,7,20,202.6000
1992,7,20,175.3000
1992,7,21,117.1000
1992,7,22,136.9000
1992,7,23,243.0000
1992,7,24,133.8000
1992,7,25,336.2000
1992,7,26,144.3000
1992,7,27,108.8000
1992,7,27,96.0000
1992,7,28,98.0000
1992,7,29,78.3000
1992,7,30,95.9000
1992,7,31,90.7000
1992,8,1,97.0000
1992,8,2,100.5000
1992,8,3,82.8000
1992,8,3,92.5000
1992,8,4,96.9000
1992,8,5,94.6000
1992,8,6,99.5000
1992,8,7,79.1000
1992,8,8,86.8000
1992,8,9,87.2000
1992,8,10,81.9000
1992,8,10,76.4000
1992,8,11,62.7000
1992,8,12,53.1000
1992,8,13,76.4000
1992,8,14,55.9000
1992,8,15,44.3000
1992,8,16,49.5000
1992,8,17,41.0000
1992,8,17,49.8000
1992,8,18,49.5000
1992,8,19,47.2000
1992,8,20,46.7000
1992,8,21,36.3000
1992,8,22,41.2000
1992,8,23,43.6000
1992,8,24,35.7000
1992,8,24,36.6000
1992,8,25,41.4000
1992,8,26,35.3000
1992,8,31,59.8000
1992,9,1,56.0000
1992,9,2,54.2000
1992,9,3,56.9000
1992,9,4,60.7000
1992,9,5,55.1000
1992,9,6,53.6000
1992,9,7,65.4000
1992,9,14,154.6000
1992,9,15,121.2000
1992,9,16,79.6000
1992,9,17,63.5000
1992,9,18,64.7000
1992,9,19,61.6000
1992,9,20,72.1000
1992,9,21,83.1000
1992,9,21,286.8000
1992,9,22,251.8000
1992,9,22,331.2000
1992,9,22,334.3000
1992,9,23,358.5000
1992,9,23,330.7000
1992,9,23,303.2000
1992,9,24,240.8000
1992,9,24,206.6000
1992,9,24,165.4000
1992,9,25,119.8000
1992,9,26,75.8000
1992,9,27,71.9000
1992,9,28,65.9000
1992,9,28,71.2000
1992,9,29,61.4000
1992,9,30,45.6000
1992,10,1,45.5000
1992,10,2,42.7000
1992,10,3,39.6000
1992,10,5,42.3000
1992,10,5,47.0000
1992,10,6,42.1000
1992,10,7,43.9000
1992,10,8,41.6000
1992,10,9,42.7000
1992,10,10,37.8000
1992,10,11,31.2000
1992,10,12,32.9000
1992,10,12,34.3000
1992,10,13,28.0000
1992,10,14,29.2000
1992,10,15,27.1000
1992,10,16,47.4000
1992,10,17,74.4000
1992,10,18,117.8000
1992,10,19,135.3000
1992,10,19,102.6000
1992,10,19,95.7000
1992,10,20,61.4000
1992,10,21,51.2000
1992,10,22,48.4000
1992,10,23,50.6000
1992,10,24,49.3000
1992,10,25,42.6000
1992,10,26,36.4000
1992,10,26,39.8000
1992,10,27,37.4000
1992,10,28,36.0000
1992,10,29,32.2000
1992,10,30,27.1000
1992,10,31,28.6000
1992,11,1,37.8000
1992,11,2,133.2000
1992,11,9,44.5000
1992,11,10,39.6000
1992,11,11,39.9000
1992,11,12,210.5000
1992,11,12,403.3000
1992,11,13,320.6000
1992,11,13,353.2000
1992,11,13,468.3000
1992,11,14,439.4000
1992,11,14,368.1000
1992,11,14,325.1000
1992,11,15,283.9000
1992,11,15,214.9000
1992,11,15,178.5000
1992,11,16,143.9000
1992,11,16,130.8000
1992,11,16,120.8000
1992,11,17,119.0000
1992,11,17,115.8000
1992,11,17,108.9000
1992,11,18,99.0000
1992,11,18,92.4000
1992,11,18,82.2000
1992,11,19,66.0000
1992,11,20,56.2000
1992,11,21,50.7000
1992,11,22,245.4000
1992,11,23,250.3000
1992,11,23,302.8000
1992,11,23,333.2000
1992,11,24,343.8000
1992,11,24,436.8000
1992,11,24,348.8000
1992,11,25,311.5000
1992,11,25,285.2000
1992,11,25,217.2000
1992,11,26,201.9000
1992,11,27,140.9000
1992,11,28,101.6000
1992,11,29,78.3000
1992,11,30,69.6000
1992,11,30,63.5000
1992,12,1,51.2000
1992,12,2,41.8000
1992,12,3,40.2000
1992,12,4,29.6000
1992,12,5,27.5000
1992,12,6,22.6000
1992,12,7,20.2000
1992,12,7,21.5000
1992,12,8,19.8000
1992,12,9,16.3000
1992,12,10,14.1000
1992,12,11,14.2000
1992,12,12,13.8000
1992,12,13,18.1000
1992,12,14,16.8000
1992,12,14,17.0000
1992,12,15,15.9000
1992,12,16,15.4000
1992,12,17,16.6000
1992,12,18,19.9000
1992,12,19,25.1000
1992,12,20,29.2000
1992,12,21,26.5000
1992,12,21,31.8000
1992,12,22,27.6000
1992,12,23,30.3000
1992,12,23,32.0000
1992,12,24,29.1000
1992,12,25,30.0000
1992,12,25,31.1000
1992,12,26,26.5000
1992,12,27,27.7000
1992,12,27,21.6000
1992,12,28,18.2000
1992,12,29,15.5000
1992,12,29,13.0000
1992,12,30,13.7000
1992,12,31,433.1000
1992,12,31,411.1000
1993,1,1,281.1000
1993,1,2,243.0000
1993,1,2,189.3000
1993,1,3,146.8000
1993,1,4,214.7000
1993,1,4,301.5000
1993,1,5,200.0000
1993,1,5,228.2000
1993,1,5,270.6000
1993,1,6,198.3000
1993,1,6,186.7000
1993,1,6,155.3000
1993,1,7,126.0000
1993,1,7,230.5000
1993,1,7,151.5000
1993,1,8,113.0000
1993,1,8,86.6000
1993,1,8,71.3000
1993,1,9,114.7000
1993,1,9,102.2000
1993,1,9,86.4000
1993,1,10,46.6000
1993,1,11,33.7000
1993,1,13,78.4000
1993,1,14,57.4000
1993,1,15,38.1000
1993,1,16,34.1000
1993,1,17,26.0000
1993,1,27,69.7000
1993,1,28,57.0000
1993,1,29,52.8000
1993,1,30,130.5000
1993,1,31,41.0000
1993,2,1,39.2000
1993,2,1,37.7000
1993,2,2,30.0000
1993,2,3,21.7000
1993,2,4,18.6000
1993,2,5,16.2000
1993,2,6,18.1000
1993,2,7,11.7000
1993,2,8,10.6000
1993,2,8,13.1000
1993,2,9,11.0000
1993,2,10,10.6000
1993,2,11,58.2000
1993,2,12,13.1000
1993,2,13,22.0000
1993,2,14,17.4000
1993,2,15,16.3000
1993,2,15,15.6000
1993,2,16,17.0000
1993,2,17,18.6000
1993,2,18,29.7000
1993,2,19,36.7000
1993,2,20,33.8000
1993,2,22,20.2000
1993,2,22,19.6000
1993,2,23,21.3000
1993,2,24,15.9000
1993,2,25,13.3000
1993,2,26,10.5000
1993,2,27,9.3000
1993,2,28,8.1000
1993,3,1,7.7000
1993,3,1,10.3000
1993,3,2,11.0000
1993,3,3,33.7000
1993,3,4,59.6000
1993,3,5,56.8000
1993,3,7,80.4000
1993,3,9,165.9000
1993,3,9,110.0000
1993,3,9,229.6000
1993,3,10,184.9000
1993,3,10,143.6000
1993,3,12,96.5000
1993,3,12,91.2000
1993,3,13,85.0000
1993,3,13,112.2000
1993,3,15,53.5000
1993,3,16,51.3000
1993,3,17,160.5000
1993,3,17,154.4000
1993,3,17,165.2000
1993,3,18,138.7000
1993,3,18,101.8000
1993,3,19,85.1000
1993,3,22,77.4000
1993,3,22,118.1000
1993,3,23,102.3000
1993,3,29,72.3000
1993,3,30,69.5000
1993,3,31,70.6000
1993,4,2,178.1000
1993,4,5,115.4000
1993,4,6,92.9000
1993,4,6,82.8000
1993,4,6,71.3000
1993,4,7,66.2000
1993,4,8,59.8000
1993,4,9,40.6000
1993,4,10,90.3000
1993,4,10,108.6000
1993,4,10,193.5000
1993,4,11,144.4000
1993,4,11,180.0000
1993,4,11,197.9000
1993,4,12,195.8000
1993,4,12,189.7000
1993,4,12,168.1000
1993,4,13,128.7000
1993,4,14,112.3000
1993,4,15,98.0000
1993,4,16,139.5000
1993,4,16,421.7000
1993,4,17,438.1000
1993,4,17,367.6000
1993,4,17,437.5000
1993,4,18,531.8000
1993,4,18,470.3000
1993,4,18,369.8000
1993,4,19,295.2000
1993,4,19,238.2000
1993,4,19,177.4000
1993,4,20,142.0000
1993,4,20,154.6000
1993,4,20,116.2000
1993,4,21,98.9000
1993,4,22,81.9000
1993,4,23,61.8000
1993,4,24,97.9000
1993,4,25,56.2000
1993,4,25,452.8000
1993,4,25,432.7000
1993,4,26,356.8000
1993,4,26,427.7000
1993,4,26,563.3000
1993,4,27,559.1000
1993,4,27,552.0000
1993,4,27,401.7000
1993,4,28,329.4000
1993,4,28,259.5000
1993,4,29,206.1000
1993,4,29,159.4000
1993,4,29,143.9000
1993,4,30,94.4000
1993,5,1,98.3000
1993,5,2,67.6000
1993,5,3,71.1000
1993,5,3,59.6000
1993,5,4,51.3000
1993,5,5,51.3000
1993,5,6,58.9000
1993,5,10,4.8000
1993,5,11,75.8000
1993,5,12,56.5000
1993,5,13,80.4000
1993,5,14,37.8000
1993,5,15,46.6000
1993,5,16,64.5000
1993,5,17,52.2000
1993,5,17,39.2000
1993,5,18,32.0000
1993,5,19,37.2000
1993,5,20,29.9000
1993,5,21,45.1000
1993,5,22,59.7000
1993,5,23,54.2000
1993,5,24,63.9000
1993,5,24,57.4000
1993,5,25,37.6000
1993,5,26,48.9000
1993,5,27,43.9000
1993,5,28,41.7000
1993,5,29,73.3000
1993,5,30,41.1000
1993,5,31,55.1000
1993,6,1,48.1000
1993,6,1,56.0000
1993,6,2,68.7000
1993,6,3,70.4000
1993,6,4,79.1000
1993,6,5,74.4000
