year,month,day,sediment(t)
2020,5,16,164.49
2020,5,17,2831.89
2020,5,18,1642.56
2020,5,19,68696.44
2020,5,20,58690.60
2020,5,21,30746.14
2020,5,22,14409.55
2020,5,23,8285.46
2020,5,24,4600.92
2020,5,25,3282.35
2020,5,26,2048.61
2020,5,27,1283.13
2020,5,28,872.78
2020,5,29,1388.58
2020,5,30,854.54
2020,5,31,576.88
2020,6,1,517.37
2020,6,2,326.52
2020,6,3,467.09
2020,6,4,248.25
2020,6,5,281.31
2020,6,6,231.94
2020,6,7,474.17
2020,6,8,263.80
2020,6,9,284.17
2020,6,10,132.05
2020,6,11,159.58
2020,6,12,78.63
2020,6,13,133.39
2020,6,14,272.85
2020,6,15,154.17
2020,6,16,102.12
2020,6,17,168.16
2020,6,18,71.58
2020,6,19,90.28
2020,6,20,24.98
2020,6,21,43.92
2020,6,22,49.65
2020,6,23,53.94
2020,6,24,74.13
2020,6,25,71.03
2020,6,26,75.83
2020,6,27,79.09
2020,6,28,112.44
2020,6,29,95.06
2020,6,30,79.74
2020,7,1,62.48
2020,7,2,39.42
2020,7,3,46.57
2020,7,4,33.29
2020,7,5,31.59
2020,7,6,29.44
2020,7,7,41.73
2020,7,8,50.06
2020,7,9,49.89
2020,7,10,38.90
2020,7,11,38.76
2020,7,12,61.75
2020,7,13,29.48
2020,7,14,50.61
2020,7,15,46.25
2020,7,16,57.96
2020,7,17,57.58
2020,7,18,42.07
2020,7,19,45.38
2020,7,20,41.98
2020,7,21,47.48
2020,7,22,52.84
2020,7,23,22.78
2020,7,24,15.44
2020,7,25,20.43
2020,7,26,15.73
2020,7,27,39.25
2020,7,28,37.39
2020,7,29,52.72
2020,7,30,42.07
2020,7,31,27.59
2020,8,1,15.56
2020,8,2,29.96
2020,8,3,27.29
2020,8,4,31.10
2020,8,5,33.43
2020,8,6,35.22
2020,8,7,24.84
2020,8,8,20.13
2020,8,9,19.65
2020,8,10,19.89
2020,8,11,19.35
2020,8,12,14.32
2020,8,13,18.98
2020,8,14,24.69
2020,8,15,26.53
2020,8,16,15.04
2020,8,17,32.30
2020,8,18,44.01
2020,8,19,39.05
2020,8,20,23.20
2020,8,21,23.19
2020,8,22,15.01
2020,8,23,9.81
2020,8,24,14.41
2020,8,25,10.69
2020,8,26,8.55
2020,8,27,23.77
2020,8,28,13.85
2020,8,29,15.89
2020,8,30,22.27
2020,8,31,110.30
2020,9,1,79.18
2020,9,2,38.56
2020,9,3,45.23
2020,9,4,18.34
2020,9,5,18.61
2020,9,6,13.45
2020,9,7,19.69
2020,9,8,14.39
2020,9,9,45.47
2020,9,10,135.24
2020,9,11,116.86
2020,9,12,36.78
2020,9,13,113.80
2020,9,14,62.43
2020,9,15,41.09
2020,9,16,55.07
2020,9,17,41.08
2020,9,18,29.66
2020,9,19,31.56
2020,9,20,24.98
2020,9,21,29.04
2020,9,22,20.53
2020,9,23,17.12
2020,9,24,13.81
2020,9,25,16.61
2020,9,26,14.60
2020,9,27,16.40
2020,9,28,9.95
2020,9,29,9.67
2020,9,30,16.54
2020,10,1,10.10
2020,10,2,13.63
2020,10,3,8.99
2020,10,4,12.76
2020,10,5,17.41
2020,10,6,11.32
2020,10,7,17.74
2020,10,8,16.45
2020,10,9,15.76
2020,10,10,19.09
2020,10,11,18.37
2020,10,12,15.18
2020,10,13,13.07
2020,10,14,15.03
2020,10,15,16.64
2020,10,16,14.41
2020,10,17,14.50
2020,10,18,19.10
2020,10,19,15.19
2020,10,20,18.37
2020,10,21,37.53
2020,10,22,59.71
2020,10,23,653.02
2020,10,24,395.34
2020,10,25,319.79
2020,10,26,136.86
2020,10,27,81.31
2020,10,28,70.31
2020,10,29,66.96
2020,10,30,82.75
2020,10,31,186.29
2020,11,1,379.06
2020,11,2,172.41
2020,11,3,104.00
2020,11,4,75.91
2020,11,5,86.66
2020,11,6,64.45
2020,11,7,62.52
2020,11,8,57.67
2020,11,9,38.08
2020,11,10,59.51
2020,11,11,35.06
2020,11,12,24.52
2020,11,13,18.57
2020,11,14,15.36
2020,11,15,102.04
2020,11,16,30.17
2020,11,17,30.64
2020,11,18,18.92
2020,11,19,18.42
2020,11,20,17.15
2020,11,21,12.41
2020,11,22,22.67
2020,11,23,22.83
2020,11,24,32.16
2020,11,25,66.13
2020,11,26,134.44
2020,11,27,1755.87
2020,11,28,846.23
2020,11,29,779.16
2020,11,30,524.80
2020,12,1,489.51
2020,12,2,332.94
2020,12,3,428.07
2020,12,4,343.56
2020,12,5,174.87
2020,12,6,132.72
2020,12,7,154.98
2020,12,8,126.14
2020,12,9,102.82
2020,12,10,69.66
2020,12,11,52.30
2020,12,12,61.32
2020,12,13,51.23
2020,12,14,47.32
2020,12,15,49.86
2020,12,16,36.90
2020,12,17,60.46
2020,12,18,23.34
2020,12,19,26.50
2020,12,20,21.66
2020,12,21,27.72
2020,12,22,29.68
2020,12,23,33.25
2020,12,24,57.67
2020,12,25,31.25
2020,12,26,27.66
2020,12,27,23.86
2020,12,28,27.47
2020,12,29,18.59
2020,12,30,26.84
2020,12,31,33.56
2021,1,1,33.40
2021,1,2,337.82
2021,1,3,3800.94
2021,1,4,5657.45
2021,1,5,5448.61
2021,1,6,1581.90
2021,1,7,751.74
2021,1,8,553.61
2021,1,9,318.26
2021,1,10,202.62
2021,1,11,151.48
2021,1,12,117.78
2021,1,13,126.23
2021,1,14,77.41
2021,1,15,74.34
2021,1,16,80.57
2021,1,17,53.73
2021,1,18,44.51
2021,1,19,49.09
2021,1,20,29.14
2021,1,21,35.00
2021,1,22,29.68
2021,1,23,11.90
2021,1,24,19.77
2021,1,25,17.84
2021,1,26,30.24
2021,1,27,16.54
2021,1,28,11.39
2021,1,29,10.05
2021,1,30,15.72
2021,1,31,57.27
2021,2,1,17.41
2021,2,2,9.49
2021,2,3,26.08
2021,2,4,21.06
2021,2,5,14.56
2021,2,6,12.68
2021,2,7,17.80
2021,2,8,18.05
2021,2,9,28.47
2021,2,10,31.80
2021,2,11,18.77
2021,2,12,8.23
2021,2,13,5.96
2021,2,14,7.92
2021,2,15,9.50
2021,2,16,8.62
2021,2,17,15.58
2021,2,18,9.71
2021,2,19,7.57
2021,2,20,7.21
2021,2,21,7.58
2021,2,22,8.38
2021,2,23,15.99
2021,2,24,31.95
2021,2,25,62.64
2021,2,26,2238.49
2021,2,27,8815.89
2021,2,28,20801.42
2021,3,1,14763.96
2021,3,2,9609.84
2021,3,3,4826.19
2021,3,4,2605.88
2021,3,5,1285.54
2021,3,6,630.27
2021,3,7,361.32
2021,3,8,438.00
2021,3,9,240.25
2021,3,10,1104.46
2021,3,11,518.18
2021,3,12,171.37
2021,3,13,99.80
2021,3,14,90.65
2021,3,15,76.97
2021,3,16,64.59
2021,3,17,71.36
2021,3,18,286.10
2021,3,19,260.88
2021,3,20,5688.55
2021,3,21,17221.96
2021,3,22,5501.65
2021,3,23,2115.61
2021,3,24,1728.49
2021,3,25,685.00
2021,3,26,3031.72
2021,3,27,4362.43
2021,3,28,3959.26
2021,3,29,5740.93
2021,3,30,6758.83
2021,3,31,2599.90
2021,4,1,1167.10
2021,4,2,660.00
2021,4,3,1209.16
2021,4,4,415.00
2021,4,5,283.31
2021,4,6,221.04
2021,4,7,130.82
2021,4,8,129.90
2021,4,9,201.95
2021,4,10,121.54
2021,4,11,174.27
2021,4,12,498.82
2021,4,13,685.22
2021,4,14,633.56
2021,4,15,378.85
2021,4,16,299.97
2021,4,17,181.61
2021,4,18,183.32
2021,4,19,195.35
2021,4,20,127.19
2021,4,21,114.63
2021,4,22,142.82
2021,4,23,172.21
2021,4,24,220.14
2021,4,25,219.17
2021,4,26,149.86
2021,4,27,187.87
2021,4,28,96.59
2021,4,29,127.34
2021,4,30,5080.84
2021,5,1,6287.49
2021,5,2,5815.10
2021,5,3,1996.25
2021,5,4,610.10
2021,5,5,463.66
2021,5,6,380.27
2021,5,7,223.61
2021,5,8,173.75
2021,5,9,794.15
2021,5,10,28389.66
2021,5,11,51871.04
2021,5,12,31751.22
2021,5,13,16370.98
2021,5,14,8036.54
2021,5,15,3370.60
2021,5,16,1600.95
2021,5,17,754.36
2021,5,18,491.81
2021,5,19,317.04
2021,5,20,164.86
2021,5,21,112.54
2021,5,22,76.44
2021,5,23,89.19
2021,5,24,77.01
2021,5,25,91.70
2021,5,26,74.84
2021,5,27,44.59
2021,5,28,434.33
2021,5,29,1486.44
2021,5,30,803.44
2021,5,31,270.05
2021,6,1,160.38
2021,6,2,130.90
2021,6,3,321.30
2021,6,4,647.95
2021,6,5,517.75
2021,6,6,387.18
2021,6,7,265.46
2021,6,8,212.65
2021,6,9,517.19
2021,6,10,1751.06
2021,6,11,2547.33
2021,6,12,735.29
2021,6,13,414.40
2021,6,14,328.51
2021,6,15,220.37
2021,6,16,149.88
2021,6,17,115.70
2021,6,18,140.94
2021,6,19,119.27
2021,6,20,94.18
2021,6,21,213.20
2021,6,22,310.00
2021,6,23,215.21
2021,6,24,297.92
2021,6,25,270.50
2021,6,26,356.53
2021,6,27,993.45
2021,6,28,1570.64
2021,6,29,1997.28
2021,6,30,1037.57
2021,7,1,2292.08
2021,7,2,1343.45
2021,7,3,1305.82
2021,7,4,966.75
2021,7,5,601.11
2021,7,6,356.01
2021,7,7,241.78
2021,7,8,214.56
2021,7,9,246.24
2021,7,10,128.33
2021,7,11,218.47
2021,7,12,748.75
2021,7,13,1685.87
2021,7,14,1209.50
2021,7,15,1071.80
2021,7,16,1658.53
2021,7,17,6176.11
2021,7,18,28472.22
2021,7,19,13555.42
2021,7,20,6745.45
2021,7,21,1286.64
2021,7,22,908.96
2021,7,23,846.39
2021,7,24,593.77
2021,7,25,2803.16
2021,7,26,1235.59
2021,7,27,744.80
2021,7,28,439.72
2021,7,29,586.04
2021,7,30,466.68
2021,7,31,416.50
2021,8,1,402.53
2021,8,2,274.88
2021,8,3,152.20
2021,8,4,90.66
2021,8,5,70.81
2021,8,6,70.85
2021,8,7,42.40
2021,8,8,39.57
2021,8,9,43.04
2021,8,10,114.91
2021,8,11,59.66
2021,8,12,106.75
2021,8,13,248.62
2021,8,14,260.49
2021,8,15,211.18
2021,8,16,192.70
2021,8,17,139.10
2021,8,18,115.51
2021,8,19,89.37
2021,8,20,70.32
2021,8,21,58.11
2021,8,22,76.82
2021,8,23,34.55
2021,8,24,37.76
2021,8,25,45.78
2021,8,26,42.28
2021,8,27,66.00
2021,8,28,72.71
2021,8,29,67.45
2021,8,30,79.32
2021,8,31,68.81
2021,9,1,80.94
2021,9,2,50.52
2021,9,3,50.12
2021,9,4,52.68
2021,9,5,37.03
2021,9,6,52.64
2021,9,7,44.40
2021,9,8,37.63
2021,9,9,23.43
2021,9,10,16.65
2021,9,11,15.73
2021,9,12,16.84
2021,9,13,14.49
2021,9,14,22.90
2021,9,15,15.69
2021,9,16,7.77
2021,9,17,7.55
2021,9,18,7.74
2021,9,19,6.47
2021,9,20,5.47
2021,9,21,13.68
2021,9,22,135.76
2021,9,23,1705.45
2021,9,24,3062.56
2021,9,25,1907.52
2021,9,26,889.53
2021,9,27,553.49
2021,9,28,505.87
2021,9,29,358.58
2021,9,30,235.36
2021,10,1,157.66
2021,10,2,128.74
2021,10,3,97.18
2021,10,4,135.24
2021,10,5,518.53
2021,10,6,815.24
2021,10,7,441.27
2021,10,8,335.08
2021,10,9,2077.95
2021,10,10,1042.27
2021,10,11,875.71
2021,10,12,575.63
2021,10,13,398.35
2021,10,14,265.11
2021,10,15,1111.77
2021,10,16,13516.34
2021,10,17,13773.88
2021,10,18,4218.25
2021,10,19,1379.26
2021,10,20,742.75
2021,10,21,513.21
2021,10,22,296.34
2021,10,23,235.67
2021,10,24,184.38
2021,10,25,4601.26
2021,10,26,28888.65
2021,10,27,24171.27
2021,10,28,8532.69
2021,10,29,4775.65
2021,10,30,5281.23
2021,10,31,5541.92
2021,11,1,4244.62
2021,11,2,2704.10
2021,11,3,1415.88
2021,11,4,828.96
2021,11,5,438.98
2021,11,6,300.67
2021,11,7,243.45
2021,11,8,245.81
2021,11,9,170.28
2021,11,10,133.20
2021,11,11,552.54
2021,11,12,227.53
2021,11,13,232.48
2021,11,14,48.83
2021,11,15,49.53
2021,11,16,39.40
2021,11,17,55.32
2021,11,18,77.05
2021,11,19,41.73
2021,11,20,50.13
2021,11,21,41.77
2021,11,22,44.50
2021,11,23,37.29
2021,11,24,48.77
2021,11,25,28.54
2021,11,26,31.10
2021,11,27,22.77
2021,11,28,28.81
2021,11,29,55.45
2021,11,30,22.01
2021,12,1,24.27
2021,12,2,34.09
2021,12,3,25.11
2021,12,4,44.83
2021,12,5,26.04
2021,12,6,2142.20
2021,12,7,3730.25
2021,12,8,1356.33
2021,12,9,784.78
2021,12,10,588.54
2021,12,11,2254.65
2021,12,12,3246.27
2021,12,13,5954.59
2021,12,14,2776.09
2021,12,15,2206.94
2021,12,16,1520.33
2021,12,17,1466.81
2021,12,18,1934.54
2021,12,19,4046.43
2021,12,20,4201.50
2021,12,21,3083.85
2021,12,22,1823.75
2021,12,23,775.24
2021,12,24,1017.10
2021,12,25,392.64
2021,12,26,1931.04
2021,12,27,2967.72
2021,12,28,18168.10
2021,12,29,17497.38
2021,12,30,18797.19
2021,12,31,10409.93
