year,month,day,TN(kg)
2015,12,30,960905.64
2015,12,31,717467.37
2016,1,1,538694.92
2016,1,2,363302.41
2016,1,3,259837.64
2016,1,4,197498.51
2016,1,5,129079.16
2016,1,6,79593.48
2016,1,7,60017.82
2016,1,8,42127.71
2016,1,9,42536.21
2016,1,10,71513.55
2016,1,11,256186.86
2016,1,12,281893.97
2016,1,13,206459.65
2016,1,14,110887.89
2016,1,15,91916.98
2016,1,16,147173.31
2016,1,17,243250.37
2016,1,18,179990.35
2016,1,19,131783.89
2016,1,20,98268.33
2016,1,21,66971.23
2016,1,22,56737.41
2016,1,23,68202.93
2016,1,24,60620.17
2016,1,25,57917.21
2016,1,26,35148.52
2016,1,27,32419.08
2016,1,28,39913.12
2016,1,29,32542.92
2016,1,30,24706.09
2016,1,31,24222.09
2016,2,1,25691.69
2016,2,2,26496.96
2016,2,3,40015.63
2016,2,4,91726.05
2016,2,5,117606.13
2016,2,6,104144.60
2016,2,7,87021.61
2016,2,8,53495.82
2016,2,9,46855.27
2016,2,10,44213.66
2016,2,11,38745.50
2016,2,12,38903.62
2016,2,13,23281.43
2016,2,14,18625.99
2016,2,15,20623.13
2016,2,16,21753.30
2016,2,17,18503.91
2016,2,18,20823.01
2016,2,19,24475.11
2016,2,20,23915.92
2016,2,21,17856.84
2016,2,22,18872.17
2016,2,23,15443.98
2016,2,24,16854.04
2016,2,25,148983.06
2016,2,26,324962.36
2016,2,27,315728.59
2016,2,28,232348.94
2016,2,29,187592.44
2016,3,1,163468.47
2016,3,2,179327.09
2016,3,3,186520.86
2016,3,4,164943.20
2016,3,5,142959.73
2016,3,6,136958.68
2016,3,7,144632.75
2016,3,8,143656.12
2016,3,9,125415.17
2016,3,10,131708.36
2016,3,11,279508.48
2016,3,12,371213.40
2016,3,13,390260.37
2016,3,14,562355.47
2016,3,15,555863.66
2016,3,16,462383.67
2016,3,17,342328.20
2016,3,18,272521.16
2016,3,19,187830.15
2016,3,20,133333.25
2016,3,21,94432.03
2016,3,22,66372.06
2016,3,23,53977.29
2016,3,24,50933.84
2016,3,25,212740.16
2016,3,26,257081.17
2016,3,27,198269.75
2016,3,28,326776.94
2016,3,29,407021.42
2016,3,30,328401.83
2016,3,31,303641.54
2016,4,1,490602.26
2016,4,2,453529.53
2016,4,3,325531.02
2016,4,4,240234.73
2016,4,5,169493.09
2016,4,6,125038.84
2016,4,7,140459.36
2016,4,8,217684.19
2016,4,9,257490.03
2016,4,10,254017.98
2016,4,11,224856.44
2016,4,12,238871.01
2016,4,13,216563.17
2016,4,14,186004.51
2016,4,15,138941.38
2016,4,16,82812.53
2016,4,17,82946.19
2016,4,18,70661.06
2016,4,19,49252.42
2016,4,20,46744.44
2016,4,21,38381.42
2016,4,22,40919.79
2016,4,23,31817.03
2016,4,24,32062.00
2016,4,25,36005.11
2016,4,26,37052.05
2016,4,27,56469.56
2016,4,28,47285.77
2016,4,29,49786.75
2016,4,30,56502.88
2016,5,1,100840.07
2016,5,2,302544.01
2016,5,3,372712.74
2016,5,4,387945.18
2016,5,5,251308.25
2016,5,6,190862.03
2016,5,7,163493.71
2016,5,8,113377.92
2016,5,9,84237.81
2016,5,10,72609.89
2016,5,11,64127.38
2016,5,12,151476.74
2016,5,13,145705.57
2016,5,14,197626.54
2016,5,15,222124.39
2016,5,16,183325.27
2016,5,17,129468.01
2016,5,18,86763.74
2016,5,19,69374.00
2016,5,20,53438.02
2016,5,21,47998.90
2016,5,22,35522.38
2016,5,23,30681.06
2016,5,24,26788.49
2016,5,25,23706.91
2016,5,26,24169.58
2016,5,27,17374.13
2016,5,28,16139.89
2016,5,29,15202.41
2016,5,30,13674.35
2016,5,31,9193.24
2016,6,1,7599.21
2016,6,2,8919.51
2016,6,3,7322.59
2016,6,4,5462.48
2016,6,5,7618.01
2016,6,6,25191.27
2016,6,7,28449.47
2016,6,8,19570.61
2016,6,9,27555.86
2016,6,10,32392.29
2016,6,11,23668.01
2016,6,12,14868.92
2016,6,13,13531.40
2016,6,14,18400.96
2016,6,15,16335.89
2016,6,16,16642.84
2016,6,17,24684.15
2016,6,18,36142.81
2016,6,19,16056.76
2016,6,20,11572.09
2016,6,21,23010.67
2016,6,22,16115.22
2016,6,23,66399.92
2016,6,24,341515.02
2016,6,25,283830.84
2016,6,26,253536.09
2016,6,27,279571.86
2016,6,28,140660.64
2016,6,29,130131.28
2016,6,30,108998.04
2016,7,1,78297.48
2016,7,2,54815.70
2016,7,3,39942.29
2016,7,4,31368.91
2016,7,5,27132.05
2016,7,6,20664.34
2016,7,7,29682.10
2016,7,8,22033.24
2016,7,9,20206.50
2016,7,10,11545.30
2016,7,11,16230.86
2016,7,12,15999.14
2016,7,13,14097.97
2016,7,14,15991.50
2016,7,15,14431.88
2016,7,16,7557.05
2016,7,17,8797.78
2016,7,18,9071.78
2016,7,19,7934.77
2016,7,20,5730.42
2016,7,21,6491.10
2016,7,22,4416.04
2016,7,23,3542.27
2016,7,24,3997.93
2016,7,25,5380.55
2016,7,26,5814.48
2016,7,27,5276.01
2016,7,28,3289.01
2016,7,29,2444.81
2016,7,30,2201.44
2016,7,31,1415.46
2016,8,1,3791.45
2016,8,2,3670.11
2016,8,3,4041.50
2016,8,4,3307.10
2016,8,5,2873.88
2016,8,6,2549.65
2016,8,7,2554.63
2016,8,8,1623.49
2016,8,9,1161.14
2016,8,10,851.78
2016,8,11,706.64
2016,8,12,886.49
2016,8,13,785.83
2016,8,14,629.53
2016,8,15,472.72
2016,8,16,1749.30
2016,8,17,2489.95
2016,8,18,2208.07
2016,8,19,3132.82
2016,8,20,2831.18
2016,8,21,3610.76
2016,8,22,2409.76
2016,8,23,2870.63
2016,8,24,3138.34
2016,8,25,3259.21
2016,8,26,2987.54
2016,8,27,4958.46
2016,8,28,4186.21
2016,8,29,3185.79
2016,8,30,2083.97
2016,8,31,2114.50
2016,9,1,2408.91
2016,9,2,3026.13
2016,9,3,3236.71
2016,9,4,3449.37
2016,9,5,3392.49
2016,9,6,2772.87
2016,9,7,1880.59
2016,9,8,2448.57
2016,9,9,1298.89
2016,9,10,2564.50
2016,9,11,4932.95
2016,9,12,17461.04
2016,9,13,8613.89
2016,9,14,5710.10
2016,9,15,4073.28
2016,9,16,3209.25
2016,9,17,3929.78
2016,9,18,8951.61
2016,9,19,21376.85
2016,9,20,22977.20
2016,9,21,17298.97
2016,9,22,13083.04
2016,9,23,9134.42
2016,9,24,5133.30
2016,9,25,3779.64
2016,9,26,4303.01
2016,9,27,3227.44
2016,9,28,1452.79
2016,9,29,5492.56
2016,9,30,10278.14
2016,10,1,12956.72
2016,10,2,18294.97
2016,10,3,18561.62
2016,10,4,27679.78
2016,10,5,21348.17
2016,10,6,17227.78
2016,10,7,13619.72
2016,10,8,10639.63
2016,10,9,6864.33
2016,10,10,6096.95
2016,10,11,5139.97
2016,10,12,4836.39
2016,10,13,4100.45
2016,10,14,3102.74
2016,10,15,2934.31
2016,10,16,3066.47
2016,10,17,3779.16
2016,10,18,4068.66
2016,10,19,2788.57
2016,10,20,6832.15
2016,10,21,17380.76
2016,10,22,54358.61
2016,10,23,87173.57
2016,10,24,53364.53
2016,10,25,51365.16
2016,10,26,31666.61
2016,10,27,28625.25
2016,10,28,26595.82
2016,10,29,22706.43
2016,10,30,22086.38
2016,10,31,24747.05
2016,11,1,24728.23
2016,11,2,27893.69
2016,11,3,34144.55
2016,11,4,49610.97
2016,11,5,39358.70
2016,11,6,40946.23
2016,11,7,47073.63
2016,11,8,28315.44
2016,11,9,18040.82
2016,11,10,14986.72
2016,11,11,12947.26
2016,11,12,13284.88
2016,11,13,11228.03
2016,11,14,9673.26
2016,11,15,9518.61
2016,11,16,8884.22
2016,11,17,7692.07
2016,11,18,8770.78
2016,11,19,10377.61
2016,11,20,5386.92
2016,11,21,6634.74
2016,11,22,9406.73
2016,11,23,9944.81
2016,11,24,13064.75
2016,11,25,15791.54
2016,11,26,22570.36
2016,11,27,19436.74
2016,11,28,17154.97
2016,11,29,50897.89
2016,11,30,79685.96
2016,12,1,121600.11
2016,12,2,92751.45
2016,12,3,68684.27
2016,12,4,60261.11
2016,12,5,40389.96
2016,12,6,43428.36
2016,12,7,48658.98
2016,12,8,58862.58
2016,12,9,62907.23
2016,12,10,48648.80
2016,12,11,43041.06
2016,12,12,44118.45
2016,12,13,34379.81
2016,12,14,32070.52
2016,12,15,27962.84
2016,12,16,25961.13
2016,12,17,26023.20
2016,12,18,22473.64
2016,12,19,21383.30
2016,12,20,20641.99
2016,12,21,20581.17
2016,12,22,17915.22
2016,12,23,18718.03
2016,12,24,15464.96
2016,12,25,14970.71
2016,12,26,46358.37
2016,12,27,655879.83
2016,12,28,557470.40
2016,12,29,373695.94
2016,12,30,373117.33
2016,12,31,294840.25
2017,1,1,218121.64
2017,1,2,167874.29
2017,1,3,209704.53
2017,1,4,678310.98
2017,1,5,570780.24
2017,1,6,326994.31
2017,1,7,220565.76
2017,1,8,129547.38
2017,1,9,89303.00
2017,1,10,77717.18
2017,1,11,108589.05
2017,1,12,365004.74
2017,1,13,812347.86
2017,1,14,678536.39
2017,1,15,470625.92
2017,1,16,332909.47
2017,1,17,317278.25
2017,1,18,583200.87
2017,1,19,499696.74
2017,1,20,435962.90
2017,1,21,676464.43
2017,1,22,537364.97
2017,1,23,432712.14
2017,1,24,432727.55
2017,1,25,490056.59
2017,1,26,389627.77
2017,1,27,301036.44
2017,1,28,229192.37
2017,1,29,174635.88
2017,1,30,119989.65
2017,1,31,100406.51
2017,2,1,73944.69
2017,2,2,63416.01
2017,2,3,53161.48
2017,2,4,45845.62
2017,2,5,44565.77
2017,2,6,38642.68
2017,2,7,46382.89
2017,2,8,293245.08
2017,2,9,428518.47
2017,2,10,306588.44
2017,2,11,239451.58
2017,2,12,196137.72
2017,2,13,294581.89
2017,2,14,311560.12
2017,2,15,238515.77
2017,2,16,179222.47
2017,2,17,134715.00
2017,2,18,91249.78
2017,2,19,77957.14
2017,2,20,70203.35
2017,2,21,63364.22
2017,2,22,51685.10
2017,2,23,45983.39
2017,2,24,49939.42
2017,2,25,57649.84
2017,2,26,54059.88
2017,2,27,47490.40
2017,2,28,40634.35
2017,3,1,112598.00
2017,3,2,222501.00
2017,3,3,202354.83
2017,3,4,144780.76
2017,3,5,113801.67
2017,3,6,99002.33
2017,3,7,101760.23
2017,3,8,101421.99
2017,3,9,84266.00
2017,3,10,85062.80
2017,3,11,65429.73
2017,3,12,55814.70
2017,3,13,41010.56
2017,3,14,39942.08
2017,3,15,38816.90
2017,3,16,33538.09
2017,3,17,28916.57
2017,3,18,27443.27
2017,3,19,33695.94
2017,3,20,41308.94
2017,3,21,45812.79
2017,3,22,42366.06
2017,3,23,62346.52
2017,3,24,64664.35
2017,3,25,44756.70
2017,3,26,48252.97
2017,3,27,55273.78
2017,3,28,73948.36
2017,3,29,80259.78
2017,3,30,80556.74
2017,3,31,524347.01
2017,4,1,666354.74
2017,4,2,471603.74
2017,4,3,357548.32
2017,4,4,317809.64
2017,4,5,316495.83
2017,4,6,463670.88
2017,4,7,758520.14
2017,4,8,661259.35
2017,4,9,500430.48
2017,4,10,367772.55
2017,4,11,281303.58
2017,4,12,293330.84
2017,4,13,256670.43
2017,4,14,173877.84
2017,4,15,125381.41
2017,4,16,98990.24
2017,4,17,88633.22
2017,4,18,63942.27
2017,4,19,57762.55
2017,4,20,63658.27
2017,4,21,90766.26
2017,4,22,104599.45
2017,4,23,79961.30
2017,4,24,58415.48
2017,4,25,48111.09
2017,4,26,46341.49
2017,4,27,40662.75
2017,4,28,32221.49
2017,4,29,33227.18
2017,4,30,39994.59
2017,5,1,134840.02
2017,5,2,333728.01
2017,5,3,456092.55
2017,5,4,445551.50
2017,5,5,1136829.30
2017,5,6,1230194.88
2017,5,7,1177988.30
2017,5,8,748449.17
2017,5,9,473624.44
2017,5,10,331557.09
2017,5,11,271600.14
2017,5,12,322628.90
2017,5,13,256619.42
2017,5,14,187026.94
2017,5,15,141003.33
2017,5,16,82140.51
2017,5,17,61111.34
2017,5,18,58920.81
2017,5,19,36473.68
2017,5,20,59413.52
2017,5,21,70560.35
2017,5,22,135069.66
2017,5,23,133634.87
2017,5,24,114847.82
2017,5,25,118167.55
2017,5,26,449863.22
2017,5,27,516974.26
2017,5,28,632254.76
2017,5,29,805430.55
2017,5,30,583440.76
2017,5,31,440886.05
2017,6,1,311988.76
2017,6,2,222381.61
2017,6,3,127689.89
2017,6,4,92737.15
2017,6,5,70706.41
2017,6,6,40072.93
2017,6,7,30148.22
2017,6,8,30689.11
2017,6,9,36109.93
2017,6,10,27028.94
2017,6,11,23397.64
2017,6,12,18706.93
2017,6,13,18346.96
2017,6,14,25163.40
2017,6,15,44944.40
2017,6,16,45206.45
2017,6,17,52064.61
2017,6,18,27464.21
2017,6,19,21935.47
2017,6,20,23721.84
2017,6,21,20824.24
2017,6,22,19722.55
2017,6,23,23182.98
2017,6,24,42323.73
2017,6,25,128637.65
2017,6,26,102872.66
2017,6,27,72217.65
2017,6,28,51945.83
2017,6,29,42775.24
2017,6,30,171599.88
2017,7,1,991184.41
2017,7,2,934987.15
2017,7,3,595068.46
2017,7,4,354788.35
2017,7,5,187537.73
2017,7,6,153556.13
2017,7,7,86139.87
2017,7,8,106649.04
2017,7,9,94862.26
2017,7,10,170457.09
2017,7,11,435564.76
2017,7,12,538886.74
2017,7,13,511776.52
2017,7,14,380280.40
2017,7,15,310222.82
2017,7,16,250052.33
2017,7,17,215731.09
2017,7,18,211882.39
2017,7,19,183124.65
2017,7,20,100298.74
2017,7,21,50657.41
2017,7,22,39014.74
2017,7,23,65885.31
2017,7,24,139158.05
2017,7,25,104662.86
2017,7,26,63620.72
2017,7,27,36869.47
2017,7,28,35550.15
2017,7,29,20742.77
2017,7,30,15341.86
2017,7,31,10668.91
2017,8,1,7083.26
2017,8,2,6982.12
2017,8,3,4501.39
2017,8,4,5501.02
2017,8,5,4494.55
2017,8,6,5378.76
2017,8,7,12165.07
2017,8,8,6001.98
2017,8,9,4664.87
2017,8,10,3429.19
2017,8,11,5199.04
2017,8,12,3682.78
2017,8,13,3031.97
2017,8,14,2003.51
2017,8,15,1725.38
2017,8,16,1498.45
2017,8,17,1381.63
2017,8,18,1952.40
2017,8,19,1340.64
2017,8,20,1272.09
2017,8,21,2019.46
2017,8,22,3764.98
2017,8,23,3081.45
2017,8,24,2060.29
2017,8,25,1940.08
2017,8,26,1718.46
2017,8,27,1362.98
2017,8,28,1225.14
2017,8,29,1512.36
2017,8,30,1793.28
2017,8,31,7469.74
2017,9,1,5474.44
2017,9,2,3801.97
2017,9,3,3494.30
2017,9,4,1893.76
2017,9,5,1989.87
2017,9,6,1534.00
2017,9,7,1941.71
2017,9,8,2208.03
2017,9,9,1951.35
2017,9,10,1241.14
2017,9,11,1332.72
2017,9,12,1096.60
2017,9,13,1086.07
2017,9,14,650.23
2017,9,15,606.58
2017,9,16,505.12
2017,9,17,563.87
2017,9,18,536.21
2017,9,19,433.58
2017,9,20,650.36
2017,9,21,1946.79
2017,9,22,2641.17
2017,9,23,2066.91
2017,9,24,1825.94
2017,9,25,1400.14
2017,9,26,2742.56
2017,9,27,2181.41
2017,9,28,823.52
2017,9,29,938.60
2017,9,30,501.89
2017,10,1,446.07
2017,10,2,648.60
2017,10,3,562.51
2017,10,4,603.31
2017,10,5,493.61
2017,10,6,547.65
2017,10,7,704.38
2017,10,8,1042.86
2017,10,9,1118.93
2017,10,10,954.02
2017,10,11,1815.36
2017,10,12,2224.30
2017,10,13,2303.69
2017,10,14,3280.30
2017,10,15,3596.46
2017,10,16,1582.80
2017,10,17,1683.45
2017,10,18,1860.28
2017,10,19,1622.68
2017,10,20,871.24
2017,10,21,801.42
2017,10,22,884.16
2017,10,23,919.84
2017,10,24,1847.26
2017,10,25,1620.58
2017,10,26,1355.44
2017,10,27,2360.91
2017,10,28,1901.32
2017,10,29,1488.94
2017,10,30,1373.99
2017,10,31,2371.99
2017,11,1,1168.02
2017,11,2,1740.33
2017,11,3,3636.47
2017,11,4,1966.75
2017,11,5,5915.91
2017,11,6,175542.49
2017,11,7,241215.64
2017,11,8,225659.52
2017,11,9,135838.30
2017,11,10,126742.19
2017,11,11,80789.61
2017,11,12,66247.99
2017,11,13,49928.46
2017,11,14,39326.27
2017,11,15,22207.41
2017,11,16,22466.23
2017,11,17,27469.55
2017,11,18,47614.20
2017,11,19,514560.56
2017,11,20,659992.03
2017,11,21,575295.63
2017,11,22,400364.79
2017,11,23,260631.31
2017,11,24,189309.22
2017,11,25,138338.94
2017,11,26,95420.47
2017,11,27,62072.33
2017,11,28,49831.77
2017,11,29,31138.40
2017,11,30,27985.64
2017,12,1,22036.98
2017,12,2,20280.49
2017,12,3,17396.42
2017,12,4,15897.21
2017,12,5,18379.28
2017,12,6,14206.70
2017,12,7,17395.03
2017,12,8,14076.10
2017,12,9,10475.52
2017,12,10,10002.81
2017,12,11,10948.80
2017,12,12,9392.41
2017,12,13,11347.20
2017,12,14,9863.16
2017,12,15,8388.24
2017,12,16,7938.48
2017,12,17,10197.11
2017,12,18,9915.91
2017,12,19,7528.10
2017,12,20,7171.95
2017,12,21,7197.00
2017,12,22,7719.15
2017,12,23,9398.74
2017,12,24,7274.39
2017,12,25,9942.26
2017,12,26,7266.24
2017,12,27,5497.73
2017,12,28,6737.39
2017,12,29,6117.78
2017,12,30,6284.36
2017,12,31,6474.30
2018,1,1,7757.10
2018,1,2,10342.80
2018,1,3,11283.05
2018,1,4,10201.95
2018,1,5,7932.76
2018,1,6,7691.14
2018,1,7,7137.68
2018,1,8,7843.40
2018,1,9,8662.80
2018,1,10,12947.23
2018,1,11,24475.18
2018,1,12,118771.99
2018,1,13,326262.06
2018,1,14,320481.95
2018,1,15,254362.54
2018,1,16,160083.50
2018,1,17,107115.21
2018,1,18,75134.87
2018,1,19,66146.39
2018,1,20,61535.87
2018,1,21,61741.68
2018,1,22,62905.83
2018,1,23,110813.40
2018,1,24,220639.16
2018,1,25,236282.54
2018,1,26,207213.48
2018,1,27,163076.29
2018,1,28,135212.17
2018,1,29,123929.67
2018,1,30,108544.25
2018,1,31,80069.53
2018,2,1,61846.29
2018,2,2,56844.25
2018,2,3,38936.53
2018,2,4,33611.00
2018,2,5,30694.03
2018,2,6,27557.62
2018,2,7,28620.48
2018,2,8,25545.95
2018,2,9,24602.36
2018,2,10,22822.21
2018,2,11,22055.06
2018,2,12,21110.54
2018,2,13,24515.25
2018,2,14,21601.37
2018,2,15,27924.58
2018,2,16,156732.85
2018,2,17,392950.21
2018,2,18,369735.92
2018,2,19,316146.71
2018,2,20,767260.24
2018,2,21,971488.29
2018,2,22,942168.82
2018,2,23,754593.61
2018,2,24,660146.16
2018,2,25,621659.47
2018,2,26,615264.95
2018,2,27,503422.21
2018,2,28,368483.03
2018,3,1,310341.23
2018,3,2,566629.63
2018,3,3,494573.78
2018,3,4,409712.49
2018,3,5,297072.38
2018,3,6,199697.85
2018,3,7,173720.28
2018,3,8,136456.78
2018,3,9,102309.74
2018,3,10,79669.67
2018,3,11,59627.25
2018,3,12,54115.85
2018,3,13,46387.78
2018,3,14,41036.64
2018,3,15,36050.67
2018,3,16,32306.49
2018,3,17,29002.71
2018,3,18,27811.55
2018,3,19,21468.26
2018,3,20,26699.24
2018,3,21,27768.78
2018,3,22,27691.28
2018,3,23,26080.45
2018,3,24,20883.93
2018,3,25,18506.94
2018,3,26,19262.64
2018,3,27,20595.34
2018,3,28,33978.16
2018,3,29,83738.38
2018,3,30,359143.65
2018,3,31,509795.04
2018,4,1,387668.07
2018,4,2,275172.02
2018,4,3,205804.86
2018,4,4,380172.75
2018,4,5,455185.94
2018,4,6,374031.85
2018,4,7,294989.08
2018,4,8,219377.95
2018,4,9,169400.12
2018,4,10,121446.18
2018,4,11,87534.24
2018,4,12,67581.65
2018,4,13,54482.33
2018,4,14,55169.55
2018,4,15,184129.58
2018,4,16,467046.41
2018,4,17,469768.81
2018,4,18,347199.33
2018,4,19,270340.53
2018,4,20,209266.27
2018,4,21,161789.33
2018,4,22,121651.90
2018,4,23,100865.15
2018,4,24,83186.00
2018,4,25,70397.16
2018,4,26,46418.85
2018,4,27,38176.50
2018,4,28,42266.53
2018,4,29,40004.53
2018,4,30,34139.76
2018,5,1,27446.86
2018,5,2,25654.16
2018,5,3,83264.46
2018,5,4,189286.83
2018,5,5,212926.59
2018,5,6,143210.31
2018,5,7,106115.64
2018,5,8,122083.38
2018,5,9,91491.82
2018,5,10,72703.93
2018,5,11,55420.96
2018,5,12,39753.90
2018,5,13,35413.83
2018,5,14,45665.87
2018,5,15,116779.62
2018,5,16,134677.49
2018,5,17,123184.55
2018,5,18,99835.92
2018,5,19,83274.08
2018,5,20,108850.90
2018,5,21,98652.49
2018,5,22,89349.31
2018,5,23,66717.81
2018,5,24,66349.04
2018,5,25,68761.18
2018,5,26,56058.59
2018,5,27,50571.56
2018,5,28,48758.98
2018,5,29,39063.45
2018,5,30,33751.19
2018,5,31,25147.82
2018,6,1,20053.10
2018,6,2,28121.02
2018,6,3,35338.32
2018,6,4,32122.60
2018,6,5,18251.91
2018,6,6,14801.71
2018,6,7,21720.59
2018,6,8,22998.16
2018,6,9,22818.39
2018,6,10,42059.93
2018,6,11,325716.71
2018,6,12,620523.93
2018,6,13,626916.58
2018,6,14,425013.02
2018,6,15,293004.88
2018,6,16,221592.00
2018,6,17,109979.26
2018,6,18,77981.49
2018,6,19,67474.73
2018,6,20,54992.27
2018,6,21,76602.40
2018,6,22,125261.57
2018,6,23,578424.80
2018,6,24,898052.08
2018,6,25,731958.74
2018,6,26,496458.29
2018,6,27,261847.25
2018,6,28,178894.34
2018,6,29,187331.29
2018,6,30,145132.58
2018,7,1,90976.94
2018,7,2,63142.50
2018,7,3,60496.74
2018,7,4,41850.95
2018,7,5,39327.95
2018,7,6,29396.44
2018,7,7,29414.66
2018,7,8,37533.15
2018,7,9,22256.66
2018,7,10,15558.29
2018,7,11,11795.17
2018,7,12,10047.01
2018,7,13,8860.37
2018,7,14,6623.80
2018,7,15,5429.36
2018,7,16,7096.06
2018,7,17,6511.24
2018,7,18,4162.14
2018,7,19,4137.61
2018,7,20,6414.27
2018,7,21,7025.26
2018,7,22,9080.03
2018,7,23,20345.85
2018,7,24,12708.86
2018,7,25,8808.88
2018,7,26,10214.87
2018,7,27,6841.74
2018,7,28,5378.46
2018,7,29,3035.41
2018,7,30,3884.65
2018,7,31,3748.96
2018,8,1,5793.07
2018,8,2,7236.63
2018,8,3,4503.32
2018,8,4,3710.52
2018,8,5,3825.68
2018,8,6,3559.28
2018,8,7,2811.95
2018,8,8,4680.19
2018,8,9,8576.36
2018,8,10,7920.00
2018,8,11,7037.81
2018,8,12,8528.90
2018,8,13,9696.46
2018,8,14,9638.64
2018,8,15,6086.14
2018,8,16,4926.87
2018,8,17,5831.66
2018,8,18,17829.86
2018,8,19,19914.58
2018,8,20,20679.25
2018,8,21,34012.34
2018,8,22,97428.11
2018,8,23,85214.09
2018,8,24,60169.76
2018,8,25,47544.40
2018,8,26,62412.53
2018,8,27,72037.90
2018,8,28,47691.48
2018,8,29,32250.78
2018,8,30,20108.27
2018,8,31,11395.64
2018,9,1,8047.70
2018,9,2,6008.58
2018,9,3,4085.01
2018,9,4,4885.99
2018,9,5,5661.32
2018,9,6,3300.39
2018,9,7,2649.71
2018,9,8,7771.88
2018,9,9,6493.30
2018,9,10,4662.01
2018,9,11,9301.47
2018,9,12,10475.61
2018,9,13,8389.05
2018,9,14,9099.41
2018,9,15,5545.45
2018,9,16,4886.07
2018,9,17,3351.47
2018,9,18,3016.55
2018,9,19,2248.32
2018,9,20,1614.29
2018,9,21,1302.82
2018,9,22,1430.58
2018,9,23,1254.29
2018,9,24,1136.19
2018,9,25,1481.33
2018,9,26,1490.09
2018,9,27,2735.90
2018,9,28,5107.63
2018,9,29,4266.11
2018,9,30,3541.49
2018,10,1,3078.81
2018,10,2,3120.51
2018,10,3,3319.81
2018,10,4,2706.01
2018,10,5,1922.80
2018,10,6,2844.91
2018,10,7,12457.38
2018,10,8,36945.38
2018,10,9,57074.79
2018,10,10,48045.28
2018,10,11,56748.20
2018,10,12,58147.79
2018,10,13,49072.11
2018,10,14,48208.96
2018,10,15,31332.48
2018,10,16,20375.83
2018,10,17,18474.50
2018,10,18,15959.03
2018,10,19,11252.30
2018,10,20,9450.37
2018,10,21,7917.97
2018,10,22,6794.89
2018,10,23,6590.31
2018,10,24,5007.95
2018,10,25,3834.39
2018,10,26,4272.42
2018,10,27,4836.46
2018,10,28,4614.00
2018,10,29,6066.73
2018,10,30,18669.44
2018,10,31,30020.61
2018,11,1,32177.94
2018,11,2,262289.84
2018,11,3,631129.66
2018,11,4,533502.00
2018,11,5,439110.17
2018,11,6,270968.56
2018,11,7,202886.84
2018,11,8,157698.17
2018,11,9,125110.79
2018,11,10,89474.99
2018,11,11,71958.56
2018,11,12,70571.43
2018,11,13,43361.08
2018,11,14,35405.61
2018,11,15,32230.28
2018,11,16,31603.05
2018,11,17,35379.92
2018,11,18,54457.75
2018,11,19,93329.07
2018,11,20,88932.97
2018,11,21,76367.48
2018,11,22,60825.10
2018,11,23,47704.33
2018,11,24,47303.19
2018,11,25,67912.42
2018,11,26,166790.61
2018,11,27,434133.60
2018,11,28,432348.70
2018,11,29,286044.17
2018,11,30,195559.35
2018,12,1,165818.95
2018,12,2,309084.60
2018,12,3,438939.40
2018,12,4,310628.46
2018,12,5,231572.64
2018,12,6,162961.24
2018,12,7,137188.07
2018,12,8,100100.50
2018,12,9,78055.22
2018,12,10,71133.90
2018,12,11,47985.00
2018,12,12,42344.04
2018,12,13,34284.86
2018,12,14,32747.24
2018,12,15,33324.19
2018,12,16,28136.36
2018,12,17,35782.38
2018,12,18,66100.34
2018,12,19,76806.30
2018,12,20,74978.14
2018,12,21,95521.39
2018,12,22,240576.27
2018,12,23,225878.00
2018,12,24,193479.28
2018,12,25,123857.98
2018,12,26,99021.46
2018,12,27,75340.70
2018,12,28,96719.97
2018,12,29,123963.86
2018,12,30,113531.41
2018,12,31,108839.75
2019,1,1,328085.24
2019,1,2,479815.49
2019,1,3,377121.14
2019,1,4,253268.11
2019,1,5,179264.45
2019,1,6,138658.95
2019,1,7,124890.60
2019,1,8,97368.07
2019,1,9,77352.96
2019,1,10,63747.53
2019,1,11,49360.46
2019,1,12,39585.58
2019,1,13,40215.25
2019,1,14,38909.25
2019,1,15,32571.60
2019,1,16,27410.16
2019,1,17,24156.47
2019,1,18,27509.74
2019,1,19,25021.77
2019,1,20,24410.64
2019,1,21,16851.40
2019,1,22,18788.67
2019,1,23,45723.49
2019,1,24,216051.35
2019,1,25,448394.58
2019,1,26,319027.71
2019,1,27,251580.09
2019,1,28,173397.17
2019,1,29,128156.31
2019,1,30,75622.25
2019,1,31,56520.06
2019,2,1,41965.73
2019,2,2,38111.30
2019,2,3,44391.65
2019,2,4,81296.27
2019,2,5,179160.39
2019,2,6,309090.06
2019,2,7,492090.34
2019,2,8,653026.64
2019,2,9,477805.63
2019,2,10,319559.54
2019,2,11,256743.22
2019,2,12,206323.29
2019,2,13,209629.59
2019,2,14,231919.08
2019,2,15,179366.48
2019,2,16,171582.95
2019,2,17,139470.97
2019,2,18,111773.25
2019,2,19,79600.62
2019,2,20,65974.93
2019,2,21,58505.18
2019,2,22,179941.75
2019,2,23,182556.32
2019,2,24,256945.06
2019,2,25,285538.95
2019,2,26,227348.88
2019,2,27,175443.64
2019,2,28,129341.92
2019,3,1,92052.28
2019,3,2,83275.77
2019,3,3,65492.96
2019,3,4,55556.01
2019,3,5,43194.07
2019,3,6,38611.60
2019,3,7,33701.52
2019,3,8,33931.50
2019,3,9,35003.83
2019,3,10,98845.40
