Year,Month,Day,TP(mg/L)
1986,1,27,0.1980
1986,1,27,0.1700
1986,1,28,0.1800
1986,1,29,0.1800
1986,1,30,0.1760
1986,1,31,0.1880
1986,2,1,0.1780
1986,2,2,0.1680
1986,2,3,0.1640
1986,2,3,0.1510
1986,2,4,0.1550
1986,2,4,0.2880
1986,2,5,0.4540
1986,2,5,0.4850
1986,2,5,0.4570
1986,2,6,0.5090
1986,2,6,0.5100
1986,2,7,0.4250
1986,2,7,0.4280
1986,2,8,0.2090
1986,2,9,0.1730
1986,2,10,0.2810
1986,2,10,0.2480
1986,2,11,0.2490
1986,2,11,0.2350
1986,2,12,0.2370
1986,2,12,0.2710
1986,2,13,0.2610
1986,2,14,0.2190
1986,2,15,0.2040
1986,2,16,0.1960
1986,2,17,0.1880
1986,2,17,0.1820
1986,2,18,0.1680
1986,2,19,0.2240
1986,2,19,0.3000
1986,2,19,0.5220
1986,2,20,0.2940
1986,2,20,0.2260
1986,2,20,0.2930
1986,2,21,0.2860
1986,2,21,0.3600
1986,2,22,0.3180
1986,2,23,0.1220
1986,2,24,0.2010
1986,2,24,0.2910
1986,2,25,0.2600
1986,2,25,0.2480
1986,2,26,0.2240
1986,2,26,0.2030
1986,2,27,0.1580
1986,2,28,0.1180
1986,3,1,0.2500
1986,3,2,0.1770
1986,3,3,0.1300
1986,3,3,0.1240
1986,3,4,0.1180
1986,3,5,0.1500
1986,3,6,0.2500
1986,3,6,0.2980
1986,3,7,0.2710
1986,3,7,0.2620
1986,3,8,0.2880
1986,3,9,0.2500
1986,3,10,0.2670
1986,3,10,0.2540
1986,3,11,0.3600
1986,3,11,0.4580
1986,3,12,0.3760
1986,3,12,0.4380
1986,3,13,0.3810
1986,3,13,0.5750
1986,3,13,0.5790
1986,3,14,0.6140
1986,3,14,0.6340
1986,3,14,0.6250
1986,3,14,0.6040
1986,3,15,0.5660
1986,3,15,0.5060
1986,3,16,0.4640
1986,3,16,0.4040
1986,3,17,0.3550
1986,3,17,0.3210
1986,3,18,0.2870
1986,3,19,0.3700
1986,3,19,0.8150
1986,3,19,0.9130
1986,3,19,0.9860
1986,3,20,0.9320
1986,3,20,0.9270
1986,3,20,0.9350
1986,3,20,1.0620
1986,3,21,1.0800
1986,3,21,1.0160
1986,3,21,0.9700
1986,3,21,0.9180
1986,3,22,0.8200
1986,3,22,0.7470
1986,3,23,0.6750
1986,3,23,0.6350
1986,3,24,0.5090
1986,3,24,0.4370
1986,3,25,0.3670
1986,3,26,0.2990
1986,3,27,0.2720
1986,3,28,0.2530
1986,3,29,0.2280
1986,3,30,0.2040
1986,3,31,0.1820
1986,3,31,0.1790
1986,4,1,0.1680
1986,4,2,0.1480
1986,4,3,0.1530
1986,4,4,0.1710
1986,4,5,0.1420
1986,4,6,0.1490
1986,4,7,0.1970
1986,4,7,0.1780
1986,4,8,0.1500
1986,4,9,0.1520
1986,4,10,0.1510
1986,4,11,0.1470
1986,4,12,0.1510
1986,4,13,0.1600
1986,4,14,0.1370
1986,4,14,0.1350
1986,4,15,0.1330
1986,4,16,0.1390
1986,4,17,0.1340
1986,4,18,0.1650
1986,4,19,0.1380
1986,4,20,0.1330
1986,4,21,0.1410
1986,4,21,0.1600
1986,4,21,0.1620
1986,4,22,0.1980
1986,4,23,0.2190
1986,4,24,0.2320
1986,4,25,0.2170
1986,4,26,0.2150
1986,4,27,0.1970
1986,4,28,0.1980
1986,4,28,0.1910
1986,4,29,0.1880
1986,4,30,0.1880
1986,5,1,0.2150
1986,5,2,0.2340
1986,5,3,0.2160
1986,5,4,0.2170
1986,5,5,0.2280
1986,5,5,0.2320
1986,5,6,0.2480
1986,5,7,0.2570
1986,5,8,0.2640
1986,5,9,0.2620
1986,5,10,0.2380
1986,5,11,0.1920
1986,5,12,0.1920
1986,5,12,0.1850
1986,5,13,0.1710
1986,5,14,0.1570
1986,5,15,0.1520
1986,5,16,0.1140
1986,5,17,0.1080
1986,5,18,0.1270
1986,5,19,0.1680
1986,5,19,0.1590
1986,5,20,0.1720
1986,5,20,0.2530
1986,5,20,0.1930
1986,5,21,0.1960
1986,5,21,0.2110
1986,5,22,0.2080
1986,5,23,0.1820
1986,5,24,0.1910
1986,5,25,0.1890
1986,5,26,0.1750
1986,5,27,0.1650
1986,5,28,0.1630
1986,5,29,0.1680
1986,5,30,0.1600
1986,5,31,0.1680
1986,6,1,0.1900
1986,6,2,0.1850
1986,6,2,0.2190
1986,6,3,0.1840
1986,6,4,0.1840
1986,6,5,0.1860
1986,6,6,0.2260
1986,6,7,0.2600
1986,6,8,0.3140
1986,6,9,0.2990
1986,6,9,0.2800
1986,6,9,0.2830
1986,6,9,0.2740
1986,6,10,0.2900
1986,6,10,0.2940
1986,6,10,0.3180
1986,6,11,0.5210
1986,6,11,0.4380
1986,6,11,0.3420
1986,6,12,0.3070
1986,6,12,0.3330
1986,6,13,0.2840
1986,6,14,0.2660
1986,6,15,0.2670
1986,6,16,0.2880
1986,6,16,0.3040
1986,6,17,0.3730
1986,6,18,0.3320
1986,6,19,0.3350
1986,6,20,0.3420
1986,6,21,0.3920
1986,6,22,0.4290
1986,6,22,0.4310
1986,6,22,0.3900
1986,6,23,0.3900
1986,6,23,0.4360
1986,6,23,0.4490
1986,6,23,0.3850
1986,6,24,0.3780
1986,6,24,0.3590
1986,6,24,0.3540
1986,6,24,0.3200
1986,6,25,0.2560
1986,6,26,0.2300
1986,6,27,0.2120
1986,6,28,0.2230
1986,6,29,0.2710
1986,6,30,0.3070
1986,6,30,0.2880
1986,7,1,0.2510
1986,7,2,0.2940
1986,7,3,0.5010
1986,7,4,0.3820
1986,7,5,0.4110
1986,7,6,0.3870
1986,7,7,0.3730
1986,7,7,0.3430
1986,7,8,0.3270
1986,7,9,0.3150
1986,7,10,0.2720
1986,7,11,0.2790
1986,7,12,0.3470
1986,7,13,0.6660
1986,7,13,0.5390
1986,7,13,0.4940
1986,7,13,0.5080
1986,7,14,0.6090
1986,7,14,0.6740
1986,7,14,0.6860
1986,7,14,0.6790
1986,7,15,0.6610
1986,7,15,0.6340
1986,7,15,0.5620
1986,7,15,0.4930
1986,7,16,0.4880
1986,7,17,0.6190
1986,7,17,0.6750
1986,7,17,0.7980
1986,7,17,0.8800
1986,7,18,0.9470
1986,7,18,0.9050
1986,7,18,0.8660
1986,7,18,0.8350
1986,7,19,0.7610
1986,7,19,0.7290
1986,7,19,0.6440
1986,7,20,0.6150
1986,7,20,0.4980
1986,7,21,0.4570
1986,7,21,0.3990
1986,7,22,0.3560
1986,7,23,0.3500
1986,7,24,0.3930
1986,7,25,0.3280
1986,7,26,0.3230
1986,7,27,0.3220
1986,7,28,0.3190
1986,7,28,0.3050
1986,7,29,0.3410
1986,7,30,0.3550
1986,7,31,0.3480
1986,8,1,0.2710
1986,8,2,0.2900
1986,8,3,0.3080
1986,8,4,0.3120
1986,8,4,0.2940
1986,8,5,0.2720
1986,8,6,0.2270
1986,8,7,0.2300
1986,8,8,0.1990
1986,8,9,0.1900
1986,8,10,0.2230
1986,8,11,0.2680
1986,8,11,0.2400
1986,8,12,0.2350
1986,8,13,0.2290
1986,8,14,0.2400
1986,8,15,0.2630
1986,8,16,0.2140
1986,8,17,0.1870
1986,8,18,0.2180
1986,8,18,0.1770
1986,8,19,0.2250
1986,8,20,0.1760
1986,8,21,0.1850
1986,8,22,0.1650
1986,8,23,0.2060
1986,8,24,0.1630
1986,8,25,0.1270
1986,8,25,0.1350
1986,8,26,0.1620
1986,8,27,0.1940
1986,8,28,0.2950
1986,8,29,0.3360
1986,8,30,0.2520
1986,8,31,0.2360
1986,9,1,0.2690
1986,9,2,0.2370
1986,9,3,0.2480
1986,9,4,0.2570
1986,9,5,0.2540
1986,9,6,0.2530
1986,9,7,0.2330
1986,9,8,0.2230
1986,9,8,0.2100
1986,9,9,0.2140
1986,9,10,0.2160
1986,9,11,0.2150
1986,9,12,0.2370
1986,9,13,0.2330
1986,9,14,0.3240
1986,9,15,0.2850
1986,9,15,0.2530
1986,9,16,0.2740
1986,9,17,0.2710
1986,9,18,0.2490
1986,9,19,0.2390
1986,9,20,0.2240
1986,9,21,0.2400
1986,9,22,0.2310
1986,9,22,0.2100
1986,9,23,0.2410
1986,9,25,0.2290
1986,9,26,0.2660
1986,9,27,0.4130
1986,9,28,0.5160
1986,9,29,0.5480
1986,9,29,0.5550
1986,9,29,0.5360
1986,9,29,0.4670
1986,9,30,0.4420
1986,10,1,0.4030
1986,10,2,0.4950
1986,10,3,0.5180
1986,10,3,0.6930
1986,10,3,0.7310
1986,10,4,0.7980
1986,10,4,0.8050
1986,10,4,0.7980
1986,10,4,0.7590
1986,10,5,0.7330
1986,10,5,0.7070
1986,10,5,0.6930
1986,10,5,0.6660
1986,10,6,0.6490
1986,10,6,0.6290
1986,10,6,0.6050
1986,10,6,0.5250
1986,10,7,0.4880
1986,10,8,0.4540
1986,10,9,0.3680
1986,10,10,0.3220
1986,10,11,0.2810
1986,10,12,0.2500
1986,10,13,0.2350
1986,10,13,0.2130
1986,10,14,0.2400
1986,10,15,0.2450
1986,10,16,0.2090
1986,10,17,0.2240
1986,10,18,0.2270
1986,10,19,0.2160
1986,10,20,0.1970
1986,10,20,0.2050
1986,10,21,0.1780
1986,10,22,0.1820
1986,10,23,0.1840
1986,10,24,0.1790
1986,10,25,0.1660
1986,10,26,0.1580
1986,10,27,0.1620
1986,10,27,0.1330
1986,10,28,0.1650
1986,10,29,0.1580
1986,10,30,0.1620
1986,10,31,0.1520
1986,11,1,0.1560
1986,11,2,0.1520
1986,11,3,0.1480
1986,11,3,0.1290
1986,11,4,0.1400
1986,11,5,0.1460
1986,11,6,0.1560
1986,11,7,0.1570
1986,11,8,0.1800
1986,11,9,0.1590
1986,11,9,0.1410
1986,11,10,0.1400
1986,11,11,0.1430
1986,11,12,0.1360
1986,11,13,0.1330
1986,11,14,0.1360
1986,11,15,0.1310
1986,11,16,0.1280
1986,11,17,0.1270
1986,11,17,0.1140
1986,11,18,0.1310
1986,11,19,0.1210
1986,11,20,0.1240
1986,11,21,0.1430
1986,11,22,0.1980
1986,11,23,0.2390
1986,11,24,0.2530
1986,11,24,0.2210
1986,11,25,0.2130
1986,11,26,0.2210
1986,11,26,0.4780
1986,11,27,0.4890
1986,11,27,0.5630
1986,11,27,0.5020
1986,11,28,0.5020
1986,11,29,0.4750
1986,11,30,0.3950
1986,12,1,0.3350
1986,12,1,0.3060
1986,12,2,0.3430
1986,12,3,0.3820
1986,12,4,0.4130
1986,12,5,0.3890
1986,12,6,0.3360
1986,12,7,0.3090
1986,12,8,0.2770
1986,12,8,0.2570
1986,12,9,0.3250
1986,12,10,0.3690
1986,12,11,0.3000
1986,12,12,0.2990
1986,12,13,0.2580
1986,12,14,0.2490
1986,12,15,0.2440
1986,12,22,0.1640
1986,12,23,0.1680
1986,12,24,0.1690
1986,12,25,0.1540
1986,12,26,0.1420
1986,12,27,0.1470
1986,12,29,0.1260
1986,12,30,0.1150
1986,12,31,0.1150
1987,1,1,0.1230
1987,1,2,0.1280
1987,1,3,0.1310
1987,1,4,0.1310
1987,1,5,0.1210
1987,1,5,0.1180
1987,1,6,0.1260
1987,1,7,0.1230
1987,1,8,0.1280
1987,1,9,0.1340
1987,1,10,0.1410
1987,1,11,0.1510
1987,1,12,0.1480
1987,1,12,0.1350
1987,1,13,0.1340
1987,1,14,0.1360
1987,1,15,0.1470
1987,1,16,0.1770
1987,1,17,0.1600
1987,1,18,0.1560
1987,1,19,0.1840
1987,1,19,0.1600
1987,1,20,0.1510
1987,1,21,0.1580
1987,1,22,0.1550
1987,1,23,0.1510
1987,1,24,0.1470
1987,1,25,0.1450
1987,1,26,0.1400
1987,1,26,0.1270
1987,1,27,0.1400
1987,1,28,0.1390
1987,1,29,0.1410
1987,1,30,0.1320
1987,1,31,0.1280
1987,2,1,0.1190
1987,2,2,0.1150
1987,2,2,0.1010
1987,2,3,0.1150
1987,2,4,0.1490
1987,2,5,0.1540
1987,2,6,0.1880
1987,2,7,0.2100
1987,2,8,0.2400
1987,2,9,0.2070
1987,2,9,0.1740
1987,2,10,0.1700
1987,2,10,0.1890
1987,2,11,0.1690
1987,2,12,0.1550
1987,2,13,0.1360
1987,2,14,0.1430
1987,2,15,0.1390
1987,2,16,0.1330
1987,2,16,0.1570
1987,2,17,0.1370
1987,2,18,0.1270
1987,2,19,0.1210
1987,2,20,0.1270
1987,2,21,0.1210
1987,2,22,0.1170
1987,2,23,0.1070
1987,2,23,0.0730
1987,2,24,0.0800
1987,2,25,0.0840
1987,2,26,0.0790
1987,2,27,0.0710
1987,2,28,0.0760
1987,3,1,0.1170
1987,3,1,0.1860
1987,3,2,0.1860
1987,3,2,0.2210
1987,3,2,0.2170
1987,3,2,0.1750
1987,3,3,0.2090
1987,3,4,0.1990
1987,3,5,0.1870
1987,3,6,0.1740
1987,3,7,0.1900
1987,3,8,0.1680
1987,3,9,0.1750
1987,3,9,0.1390
1987,3,10,0.1230
1987,3,11,0.1160
1987,3,12,0.1120
1987,3,13,0.1220
1987,3,14,0.1080
1987,3,15,0.1110
1987,3,16,0.1030
1987,3,16,0.1240
1987,3,17,0.1210
1987,3,18,0.1140
1987,3,19,0.1190
1987,3,20,0.1290
1987,3,21,0.1210
1987,3,22,0.1260
1987,3,23,0.1130
1987,3,23,0.1240
1987,3,24,0.1220
1987,3,25,0.1280
1987,3,26,0.1410
1987,3,27,0.1120
1987,3,28,0.1050
1987,3,29,0.1100
1987,3,30,0.1070
1987,3,30,0.1020
1987,3,31,0.1250
1987,4,1,0.1290
1987,4,2,0.1390
1987,4,3,0.1160
1987,4,4,0.1410
1987,4,5,0.2240
1987,4,6,0.1980
1987,4,6,0.2100
1987,4,7,0.1630
1987,4,8,0.1460
1987,4,9,0.1580
1987,4,10,0.1470
1987,4,11,0.1350
1987,4,12,0.1460
1987,4,13,0.1410
1987,4,13,0.1430
1987,4,14,0.1290
1987,4,15,0.1330
1987,4,16,0.1550
1987,4,17,0.1940
1987,4,18,0.1960
1987,4,19,0.1870
1987,4,20,0.1850
1987,4,20,0.1640
1987,4,21,0.1950
1987,4,22,0.2050
1987,4,23,0.1860
1987,4,24,0.2090
1987,4,25,0.1800
1987,4,26,0.1820
1987,4,27,0.1760
1987,4,27,0.1500
1987,4,28,0.1700
1987,4,29,0.1790
1987,4,30,0.1890
1987,5,1,0.1920
1987,5,2,0.1840
1987,5,3,0.2200
1987,5,3,0.2710
1987,5,4,0.3070
1987,5,4,0.3290
1987,5,4,0.3570
1987,5,4,0.3260
1987,5,5,0.2810
1987,5,6,0.2740
1987,5,7,0.2550
1987,5,8,0.2350
1987,5,9,0.2090
1987,5,10,0.1870
1987,5,11,0.1830
1987,5,11,0.1690
1987,5,12,0.1890
1987,5,13,0.1800
1987,5,14,0.1730
1987,5,15,0.1520
1987,5,16,0.1340
1987,5,17,0.1460
1987,5,18,0.1220
1987,5,18,0.1140
1987,5,19,0.2070
1987,5,20,0.4340
1987,5,20,0.4000
1987,5,21,0.4300
1987,5,21,0.2370
1987,5,22,0.2250
1987,5,23,0.2650
1987,5,24,0.2560
1987,5,25,0.2430
1987,5,26,0.3130
1987,5,26,0.2220
1987,5,27,0.2170
1987,5,28,0.2030
1987,5,29,0.2160
1987,5,30,0.2460
1987,5,31,0.2300
1987,6,1,0.2540
1987,6,1,0.2340
1987,6,2,0.2370
1987,6,2,0.5250
1987,6,3,0.5000
1987,6,3,0.3830
1987,6,3,0.3340
1987,6,3,0.3050
1987,6,4,0.3370
1987,6,5,0.3190
1987,6,6,0.3960
1987,6,7,0.3600
1987,6,8,0.3410
1987,6,8,0.3200
1987,6,9,0.3240
1987,6,10,0.2890
1987,6,11,0.3070
1987,6,12,0.2910
1987,6,13,0.3070
1987,6,14,0.3000
1987,6,15,0.2850
1987,6,15,0.2750
1987,6,16,0.2520
1987,6,17,0.2550
1987,6,18,0.2650
1987,6,19,0.1800
1987,6,20,0.2220
1987,6,21,0.1810
1987,6,22,0.3020
1987,6,22,0.2790
1987,6,23,0.2550
1987,6,24,0.2890
1987,6,25,0.2310
1987,6,26,0.2080
1987,6,27,0.2380
1987,6,28,0.2740
1987,6,29,0.2790
1987,6,30,0.2330
1987,6,30,0.2540
1987,7,1,0.2270
1987,7,2,0.2580
1987,7,3,0.2750
1987,7,4,0.3530
1987,7,5,0.2920
1987,7,6,0.3670
1987,7,6,0.3890
1987,7,6,0.3560
1987,7,7,0.3340
1987,7,8,0.3290
1987,7,9,0.3600
1987,7,10,0.3260
1987,7,11,0.3100
1987,7,12,0.2980
1987,7,13,0.3140
1987,7,13,0.2880
1987,7,14,0.3070
1987,7,15,0.3060
1987,7,16,0.2940
1987,7,17,0.3180
1987,7,18,0.3020
1987,7,19,0.2880
1987,7,20,0.2790
1987,7,20,0.2710
1987,7,21,0.2600
1987,7,22,0.1830
1987,7,22,0.2500
1987,7,23,0.2190
1987,7,24,0.2090
1987,7,25,0.1860
1987,7,26,0.1710
1987,7,27,0.4150
1987,7,28,0.1810
1987,7,29,0.1160
1987,7,30,0.1070
1987,7,31,0.1120
1987,8,1,0.1240
1987,8,2,0.1420
1987,8,3,0.1230
1987,8,3,0.1080
1987,8,4,0.1160
1987,8,5,0.1530
1987,8,6,0.1520
1987,8,7,0.1640
1987,8,8,0.2140
1987,8,9,0.2220
1987,8,10,0.2110
1987,8,10,0.1860
1987,8,11,0.2070
1987,8,12,0.1820
1987,8,13,0.1900
1987,8,14,0.1970
1987,8,15,0.2050
1987,8,16,0.2160
1987,8,17,0.2330
1987,8,17,0.2130
1987,8,18,0.1920
1987,8,19,0.1980
1987,8,20,0.1960
1987,8,21,0.2440
1987,8,22,0.2160
1987,8,23,0.2250
1987,8,24,0.2430
1987,8,24,0.2280
1987,8,25,0.2510
1987,8,26,0.2300
1987,8,27,0.2400
1987,8,28,0.2410
1987,8,29,0.2660
1987,8,30,0.2850
1987,8,31,0.2440
1987,8,31,0.1890
1987,9,1,0.2530
1987,9,2,0.2660
1987,9,3,0.2510
1987,9,4,0.2380
1987,9,5,0.1900
1987,9,6,0.2000
1987,9,7,0.1900
1987,9,7,0.0790
1987,9,8,0.3150
1987,9,9,0.2960
1987,9,10,0.3490
1987,9,11,0.3890
1987,9,12,0.3140
1987,9,13,0.3710
1987,9,14,0.3510
1987,9,14,0.1150
1987,9,15,0.1600
1987,9,16,0.1950
1987,9,17,0.1850
1987,9,18,0.2360
1987,9,19,0.1770
1987,9,20,0.1910
1987,9,21,0.1840
1987,9,21,0.2020
1987,9,22,0.1820
1987,9,23,0.2150
1987,9,24,0.2430
1987,9,25,0.1880
1987,9,26,0.1910
1987,9,27,0.1940
1987,9,29,0.2140
1987,9,30,0.2130
1987,10,1,0.1990
1987,10,2,0.1980
1987,10,3,0.1720
1987,10,4,0.1850
1987,10,5,0.1700
1987,10,5,0.1660
1987,10,6,0.1450
1987,10,7,0.1550
1987,10,8,0.1280
1987,10,9,0.1290
1987,10,10,0.1310
1987,10,11,0.1340
1987,10,12,0.1290
1987,10,12,0.1490
1987,10,13,0.1890
1987,10,14,0.2010
1987,10,15,0.2000
1987,10,16,0.1490
1987,10,17,0.1630
1987,10,18,0.1560
1987,10,19,0.1440
1987,10,19,0.1270
1987,10,20,0.1210
1987,10,21,0.1010
1987,10,22,0.0830
1987,10,23,0.1010
1987,10,24,0.0880
1987,10,25,0.0830
1987,10,26,0.0690
1987,10,26,0.0700
1987,10,27,0.0980
1987,10,28,0.1050
1987,10,29,0.1340
1987,10,31,0.1830
1987,11,1,0.1620
1987,11,2,0.1870
1987,11,2,0.1710
1987,11,3,0.1650
1987,11,4,0.2060
1987,11,5,0.1800
1987,11,6,0.1650
1987,11,7,0.1330
1987,11,8,0.1380
1987,11,9,0.1270
1987,11,9,0.1290
1987,11,10,0.1310
1987,11,11,0.1340
1987,11,12,0.1290
1987,11,13,0.1490
1987,11,14,0.1890
1987,11,15,0.2010
1987,11,16,0.2000
1987,11,16,0.1490
1987,11,17,0.1630
1987,11,18,0.1560
1987,11,19,0.1440
1987,11,20,0.1270
1987,11,21,0.1180
1987,11,22,0.1120
1987,11,23,0.1560
1987,11,23,0.1000
1987,11,24,0.0950
1987,11,25,0.1030
1987,11,26,0.1440
1987,11,28,0.1840
1987,11,28,0.1660
1987,11,29,0.1820
1987,11,29,0.2580
1987,11,30,0.2460
1987,11,30,0.2390
1987,12,1,0.2130
1987,12,2,0.2160
1987,12,3,0.2120
1987,12,4,0.2260
1987,12,5,0.1910
1987,12,6,0.1610
1987,12,7,0.1540
1987,12,7,0.1610
1987,12,8,0.1690
1987,12,9,0.2110
1987,12,10,0.1840
1987,12,11,0.1960
1987,12,12,0.2170
1987,12,13,0.2090
1987,12,14,0.2010
1987,12,14,0.1950
1987,12,15,0.2060
1987,12,15,0.3320
1987,12,15,0.7080
1987,12,15,0.7630
1987,12,16,0.7000
1987,12,16,0.7590
1987,12,16,0.7770
1987,12,16,0.6560
1987,12,17,0.7230
1987,12,17,0.6550
1987,12,17,0.6680
1987,12,17,0.2330
1987,12,18,0.5390
1987,12,18,0.4880
1987,12,19,0.4250
1987,12,21,0.3820
1987,12,22,0.3910
1987,12,22,0.3720
1987,12,22,0.3630
1987,12,22,0.3850
1987,12,23,0.3760
1987,12,23,0.3810
1987,12,24,0.3810
1987,12,24,0.3640
1987,12,25,0.2540
1987,12,25,0.2320
1987,12,26,0.2520
1987,12,27,0.2230
1987,12,28,0.2230
1988,1,4,0.1530
1988,1,5,0.1660
1988,1,6,0.1620
1988,1,7,0.1530
1988,1,8,0.1510
1988,1,9,0.1460
1988,1,10,0.1410
1988,1,11,0.1410
1988,1,11,0.1390
1988,1,12,0.1380
1988,1,13,0.1340
1988,1,14,0.1300
1988,1,15,0.1340
1988,1,16,0.1410
1988,1,17,0.1410
1988,1,18,0.1930
1988,1,18,0.1700
1988,1,19,0.1370
1988,1,20,0.2000
1988,1,21,0.1730
1988,1,22,0.2140
1988,1,23,0.2920
1988,1,24,0.2980
1988,1,25,0.2870
1988,1,25,0.2500
1988,1,26,0.2360
1988,1,27,0.2190
1988,1,29,0.2120
1988,1,29,0.2330
1988,1,30,0.2400
1988,1,31,0.2320
1988,2,1,0.3240
1988,2,1,0.3460
1988,2,2,0.3130
1988,2,3,0.3060
1988,2,4,0.3790
1988,2,5,0.2650
1988,2,7,0.2030
1988,2,8,0.1820
1988,2,8,0.1830
1988,2,9,0.1930
1988,2,10,0.1950
1988,2,11,0.1890
1988,2,12,0.1860
1988,2,13,0.1750
1988,2,14,0.1710
1988,2,15,0.1700
1988,2,15,0.1710
1988,2,16,0.1660
1988,2,17,0.1590
1988,2,18,0.1670
1988,2,19,0.1660
1988,2,20,0.2490
1988,2,21,0.2720
1988,2,22,0.2910
1988,2,22,0.3110
1988,2,23,0.3170
1988,2,23,0.3580
1988,2,23,0.4140
1988,2,23,0.4440
1988,2,24,0.3770
1988,2,24,0.4070
1988,2,25,0.4080
1988,2,26,0.3840
1988,2,27,0.2540
1988,2,28,0.2370
1988,2,29,0.2270
1988,2,29,0.2360
1988,3,1,0.1950
1988,3,2,0.1820
1988,3,3,0.1750
1988,3,4,0.1600
1988,3,5,0.1510
1988,3,6,0.1560
1988,3,7,0.1470
1988,3,7,0.1390
1988,3,8,0.1430
1988,3,9,0.1770
1988,3,10,0.1730
1988,3,12,0.1830
1988,3,14,0.1760
1988,3,15,0.1610
1988,3,16,0.1460
1988,3,17,0.1530
1988,3,18,0.1550
1988,3,19,0.1460
1988,3,20,0.1310
1988,3,21,0.1260
1988,3,22,0.1090
1988,3,23,0.1870
1988,3,24,0.1960
1988,3,24,0.3070
1988,3,25,0.3520
1988,3,25,0.3840
1988,3,25,0.3890
1988,3,25,0.3920
1988,3,28,0.4150
1988,3,29,0.3060
1988,3,30,0.2250
1988,3,31,0.2220
1988,4,1,0.1860
1988,4,2,0.1670
1988,4,3,0.1730
1988,4,4,0.2600
1988,4,4,0.4770
1988,4,5,0.4150
1988,4,5,0.8430
1988,4,6,0.7930
1988,4,6,0.5490
1988,4,7,0.4960
1988,4,7,0.5380
1988,4,8,0.6640
1988,4,8,0.6670
1988,4,9,0.6000
1988,4,9,0.5870
1988,4,10,0.5470
1988,4,10,0.5070
1988,4,11,0.4700
1988,4,11,0.4570
1988,4,11,0.4220
1988,4,12,0.3180
1988,4,13,0.2660
1988,4,14,0.2390
1988,4,15,0.2200
1988,4,16,0.2010
1988,4,17,0.2620
1988,4,18,0.1990
1988,4,18,0.1000
1988,4,19,0.1350
1988,4,20,0.1060
1988,4,21,0.1210
1988,4,22,0.0910
1988,4,23,0.0930
1988,4,24,0.0950
1988,4,25,0.0860
1988,4,25,0.1100
1988,4,26,0.1240
1988,4,27,0.1340
1988,4,28,0.1200
1988,4,29,0.1180
1988,4,30,0.1230
1988,5,1,0.1360
1988,5,2,0.1430
1988,5,2,0.1090
1988,5,3,0.1320
1988,5,4,0.1130
1988,5,5,0.1220
1988,5,6,0.1170
1988,5,7,0.0970
1988,5,8,0.1160
1988,5,9,0.1600
1988,5,9,0.1350
1988,5,10,0.1230
1988,5,11,0.1070
1988,5,12,0.1260
1988,5,13,0.1390
1988,5,14,0.1290
1988,5,15,0.1410
1988,5,16,0.1370
1988,5,16,0.1340
1988,5,17,0.1450
1988,5,18,0.1430
1988,5,19,0.1630
1988,5,20,0.1290
1988,5,21,0.0930
1988,5,22,0.1060
1988,5,23,0.1320
1988,5,23,0.1460
1988,5,24,0.2060
1988,5,25,0.2140
1988,5,26,0.2280
1988,5,27,0.2190
1988,5,28,0.2070
1988,5,29,0.2200
1988,5,30,0.1860
1988,5,31,0.2320
1988,5,31,0.2050
1988,6,1,0.2130
1988,6,2,0.2790
1988,6,3,0.2940
1988,6,4,0.2660
1988,6,5,0.2380
1988,6,6,0.2370
1988,6,6,0.1260
1988,6,7,0.1490
1988,6,8,0.2340
1988,6,9,0.2160
1988,6,10,0.1840
1988,6,11,0.1890
1988,6,12,0.1960
1988,6,13,0.1960
1988,6,13,0.2110
1988,6,14,0.2250
1988,6,15,0.2350
1988,6,16,0.2630
1988,6,17,0.2150
1988,6,18,0.2190
1988,6,19,0.2330
1988,6,20,0.2570
1988,6,20,0.2520
1988,6,21,0.2710
1988,6,22,0.3020
1988,6,23,0.3480
1988,6,24,0.2930
1988,6,25,0.3440
1988,6,26,0.3090
1988,6,27,0.2610
1988,6,27,0.2630
1988,6,28,0.2850
1988,6,29,0.2650
1988,6,30,0.3040
1988,7,1,0.2850
1988,7,2,0.2470
1988,7,3,0.2210
1988,7,4,0.2730
1988,7,5,0.2610
1988,7,5,0.2210
1988,7,6,0.1930
1988,7,7,0.1930
1988,7,8,0.1800
1988,7,9,0.1940
1988,7,10,0.2420
1988,7,11,0.2910
1988,7,11,0.2100
1988,7,12,0.1710
1988,7,13,0.2100
1988,7,14,0.2000
1988,7,15,0.2210
1988,7,16,0.2410
1988,7,17,0.2180
1988,7,18,0.2320
1988,7,18,0.2840
1988,7,19,0.2580
1988,7,20,0.3030
1988,7,21,0.3240
1988,7,22,0.3790
1988,7,23,0.3700
1988,7,24,0.3590
1988,7,25,0.4310
1988,7,26,-999.0000
1988,7,26,0.3820
1988,7,27,-999.0000
1988,7,27,0.3470
1988,7,28,-999.0000
1988,7,28,0.3590
1988,7,29,-999.0000
1988,7,29,0.3740
1988,7,30,-999.0000
1988,7,30,0.4500
1988,7,31,0.3530
1988,8,1,0.3640
1988,8,2,0.3280
1988,8,3,0.2910
1988,8,8,0.3340
1988,8,9,0.3070
1988,8,10,0.2860
1988,8,11,0.2640
1988,8,12,0.2630
1988,8,13,0.2640
1988,8,14,0.3030
1988,8,15,0.2880
1988,8,15,0.1740
1988,8,16,0.1380
1988,8,17,0.1280
