year,month,day,DRP(kg)
2020,4,9,2828.07
2020,4,10,2503.82
2020,4,11,1302.24
2020,4,12,1256.28
2020,4,13,1294.84
2020,4,14,1021.91
2020,4,15,825.14
2020,4,16,509.67
2020,4,17,546.98
2020,4,18,440.89
2020,4,19,472.57
2020,4,20,430.24
2020,4,21,381.06
2020,4,22,271.41
2020,4,23,214.93
2020,4,24,110.46
2020,4,25,45.20
2020,4,26,18.97
2020,4,27,7.71
2020,4,28,10.39
2020,4,29,10.74
2020,4,30,24.99
2020,5,1,41.00
2020,5,2,44.04
2020,5,3,16.21
2020,5,4,26.32
2020,5,5,0.00
2020,5,6,0.40
2020,5,7,0.00
2020,5,8,0.00
2020,5,9,0.72
2020,5,10,0.00
2020,5,11,0.00
2020,5,12,0.00
2020,5,13,0.00
2020,5,14,0.00
2020,5,15,0.00
2020,5,16,4.49
2020,5,17,368.54
2020,5,18,263.94
2020,5,19,7763.95
2020,5,20,16122.91
2020,5,21,19595.28
2020,5,22,16666.66
2020,5,23,10913.67
2020,5,24,7915.98
2020,5,25,4659.25
2020,5,26,3452.75
2020,5,27,3373.33
2020,5,28,2667.69
2020,5,29,2316.00
2020,5,30,1615.02
2020,5,31,1347.15
2020,6,1,1052.97
2020,6,2,687.88
2020,6,3,539.66
2020,6,4,443.69
2020,6,5,190.54
2020,6,6,6.51
2020,6,7,21.29
2020,6,8,8.55
2020,6,9,0.46
2020,6,10,105.85
2020,6,11,108.20
2020,6,12,99.86
2020,6,13,49.08
2020,6,14,45.71
2020,6,15,97.41
2020,6,16,20.21
2020,6,17,3.97
2020,6,18,6.42
2020,6,19,5.22
2020,6,20,48.06
2020,6,21,15.95
2020,6,22,33.74
2020,6,23,15.65
2020,6,24,41.91
2020,6,25,64.14
2020,6,26,16.12
2020,6,27,38.69
2020,6,28,20.92
2020,6,29,22.43
2020,6,30,73.43
2020,7,1,83.90
2020,7,2,72.97
2020,7,3,123.02
2020,7,4,62.63
2020,7,5,47.35
2020,7,6,34.08
2020,7,7,87.75
2020,7,8,170.62
2020,7,9,172.32
2020,7,10,120.94
2020,7,11,112.36
2020,7,12,65.98
2020,7,13,75.29
2020,7,14,130.19
2020,7,15,169.95
2020,7,16,178.63
2020,7,17,133.64
2020,7,18,125.33
2020,7,19,131.46
2020,7,20,163.80
2020,7,21,165.00
2020,7,22,122.19
2020,7,23,72.47
2020,7,24,75.35
2020,7,25,74.57
2020,7,26,63.78
2020,7,27,123.06
2020,7,28,141.17
2020,7,29,120.98
2020,7,30,99.82
2020,7,31,57.69
2020,8,1,38.15
2020,8,2,47.68
2020,8,3,58.09
2020,8,4,72.98
2020,8,5,77.11
2020,8,6,74.78
2020,8,7,50.94
2020,8,8,41.34
2020,8,9,39.46
2020,8,10,34.99
2020,8,11,49.03
2020,8,12,34.92
2020,8,13,38.53
2020,8,14,46.83
2020,8,15,45.88
2020,8,16,49.01
2020,8,17,41.68
2020,8,18,44.18
2020,8,19,27.13
2020,8,20,24.44
2020,8,21,29.24
2020,8,22,17.02
2020,8,23,3.30
2020,8,24,15.68
2020,8,25,24.69
2020,8,26,22.44
2020,8,27,46.38
2020,8,28,29.53
2020,8,29,23.85
2020,8,30,33.84
2020,8,31,133.75
2020,9,1,110.61
2020,9,2,50.36
2020,9,3,34.69
2020,9,4,18.84
2020,9,5,11.97
2020,9,6,12.69
2020,9,7,21.30
2020,9,8,29.32
2020,9,9,82.22
2020,9,10,118.22
2020,9,11,129.25
2020,9,12,12.74
2020,9,13,2.41
2020,9,14,8.36
2020,9,15,7.14
2020,9,16,3.80
2020,9,17,0.58
2020,9,18,1.70
2020,9,19,3.17
2020,9,20,0.26
2020,9,21,2.07
2020,9,22,0.52
2020,9,23,0.29
2020,9,24,0.00
2020,9,25,0.32
2020,9,26,2.64
2020,9,27,0.87
2020,9,28,3.35
2020,9,29,4.60
2020,9,30,6.84
2020,10,1,2.41
2020,10,2,1.28
2020,10,3,0.00
2020,10,4,2.26
2020,10,5,0.78
2020,10,6,1.07
2020,10,7,1.11
2020,10,8,0.55
2020,10,9,1.07
2020,10,10,0.95
2020,10,11,0.85
2020,10,12,1.72
2020,10,13,1.27
2020,10,14,1.18
2020,10,15,4.24
2020,10,16,3.27
2020,10,17,2.19
2020,10,18,6.71
2020,10,19,1.83
2020,10,20,0.78
2020,10,21,2.04
2020,10,22,0.77
2020,10,23,212.70
2020,10,24,295.91
2020,10,25,174.07
2020,10,26,188.13
2020,10,27,151.41
2020,10,28,169.58
2020,10,29,259.87
2020,10,30,274.96
2020,10,31,1012.29
2020,11,1,1080.04
2020,11,2,1033.08
2020,11,3,788.29
2020,11,4,335.04
2020,11,5,387.60
2020,11,6,342.31
2020,11,7,355.52
2020,11,8,275.43
2020,11,9,209.74
2020,11,10,218.40
2020,11,11,142.42
2020,11,12,112.95
2020,11,13,99.06
2020,11,14,86.13
2020,11,15,109.49
2020,11,16,161.99
2020,11,17,134.44
2020,11,18,138.35
2020,11,19,121.36
2020,11,20,86.53
2020,11,21,72.62
2020,11,22,73.98
2020,11,23,180.97
2020,11,24,359.13
2020,11,25,724.87
2020,11,26,957.96
2020,11,27,2471.84
2020,11,28,2200.84
2020,11,29,1526.85
2020,11,30,1435.44
2020,12,1,1467.15
2020,12,2,966.59
2020,12,3,1375.43
2020,12,4,1474.40
2020,12,5,904.25
2020,12,6,861.32
2020,12,7,989.30
2020,12,8,820.36
2020,12,9,607.54
2020,12,10,453.31
2020,12,11,354.54
2020,12,12,339.09
2020,12,13,235.78
2020,12,14,268.23
2020,12,15,286.08
2020,12,16,274.45
2020,12,17,267.77
2020,12,18,210.43
2020,12,19,115.62
2020,12,20,110.31
2020,12,21,111.03
2020,12,22,90.96
2020,12,23,82.08
2020,12,24,52.54
2020,12,25,48.89
2020,12,26,4.65
2020,12,27,38.18
2020,12,28,1.30
2020,12,29,34.07
2020,12,30,2.07
2020,12,31,0.47
2021,1,1,10.04
2021,1,2,174.94
2021,1,3,1836.05
2021,1,4,2648.17
2021,1,5,3302.99
2021,1,6,2657.10
2021,1,7,1933.86
2021,1,8,1850.63
2021,1,9,1463.05
2021,1,10,1087.75
2021,1,11,677.29
2021,1,12,529.21
2021,1,13,473.23
2021,1,14,452.46
2021,1,15,421.30
2021,1,16,460.29
2021,1,17,396.82
2021,1,18,372.31
2021,1,19,329.16
2021,1,20,290.03
2021,1,21,325.80
2021,1,22,245.86
2021,1,23,156.95
2021,1,24,167.21
2021,1,25,155.28
2021,1,26,136.34
2021,1,27,87.31
2021,1,28,55.71
2021,1,29,20.22
2021,1,30,4.43
2021,1,31,5.08
2021,2,1,3.09
2021,2,2,2.95
2021,2,3,2.16
2021,2,4,1.49
2021,2,5,0.23
2021,2,6,0.57
2021,2,7,1.28
2021,2,8,1.69
2021,2,9,0.00
2021,2,10,0.00
2021,2,11,0.00
2021,2,12,0.00
2021,2,13,0.00
2021,2,14,0.00
2021,2,15,1.66
2021,2,16,3.07
2021,2,17,4.26
2021,2,18,4.27
2021,2,19,3.67
2021,2,20,5.11
2021,2,21,5.12
2021,2,22,6.90
2021,2,23,20.55
2021,2,24,49.68
2021,2,25,104.32
2021,2,26,1427.87
2021,2,27,3856.87
2021,2,28,6244.31
2021,3,1,8650.23
2021,3,2,8566.13
2021,3,3,6320.08
2021,3,4,5132.71
2021,3,5,1923.59
2021,3,6,1302.91
2021,3,7,1763.83
2021,3,8,1118.09
2021,3,9,726.40
2021,3,10,601.44
2021,3,11,496.46
2021,3,12,474.77
2021,3,13,297.04
2021,3,14,202.41
2021,3,15,130.79
2021,3,16,75.55
2021,3,17,19.01
2021,3,18,0.00
2021,3,19,0.00
2021,3,20,68.06
2021,3,21,4721.34
2021,3,22,4193.11
2021,3,23,3012.96
2021,3,24,2262.59
2021,3,25,1495.95
2021,3,26,2047.23
2021,3,27,2536.61
2021,3,28,2376.80
2021,3,29,2579.91
2021,3,30,2629.01
2021,3,31,2169.84
2021,4,1,1452.13
2021,4,2,1066.28
2021,4,3,883.89
2021,4,4,704.97
2021,4,5,496.31
2021,4,6,400.68
2021,4,7,200.58
2021,4,8,95.40
2021,4,9,38.20
2021,4,10,7.13
2021,4,11,1.55
2021,4,12,17.40
2021,4,13,38.91
2021,4,14,50.33
2021,4,15,65.71
2021,4,16,34.21
2021,4,17,14.51
2021,4,18,6.37
2021,4,19,11.04
2021,4,20,8.77
2021,4,21,0.00
2021,4,22,0.00
2021,4,23,7.95
2021,4,24,0.00
2021,4,25,14.09
2021,4,26,10.38
2021,4,27,5.24
2021,4,28,8.99
2021,4,29,0.88
2021,4,30,369.92
2021,5,1,431.92
2021,5,2,3662.22
2021,5,3,3649.31
2021,5,4,2099.37
2021,5,5,1974.05
2021,5,6,1735.66
2021,5,7,1311.00
2021,5,8,972.73
2021,5,9,1320.46
2021,5,10,6336.16
2021,5,11,11952.75
2021,5,12,11746.82
2021,5,13,9476.79
2021,5,14,5934.65
2021,5,15,3998.09
2021,5,16,2582.00
2021,5,17,1724.39
2021,5,18,1323.07
2021,5,19,1040.33
2021,5,20,641.39
2021,5,21,454.15
2021,5,22,306.11
2021,5,23,117.75
2021,5,24,100.11
2021,5,25,101.96
2021,5,26,205.16
2021,5,27,133.56
2021,5,28,348.39
2021,5,29,1120.73
2021,5,30,789.87
2021,5,31,480.56
2021,6,1,277.78
2021,6,2,203.97
2021,6,3,577.78
2021,6,4,924.83
2021,6,5,798.83
2021,6,6,342.76
2021,6,7,337.61
2021,6,8,294.02
2021,6,9,493.29
2021,6,10,826.82
2021,6,11,1014.97
2021,6,12,941.27
2021,6,13,712.15
2021,6,14,517.82
2021,6,15,402.15
2021,6,16,262.04
2021,6,17,193.43
2021,6,18,224.86
2021,6,19,217.99
2021,6,20,188.60
2021,6,21,340.36
2021,6,22,489.56
2021,6,23,405.77
2021,6,24,421.78
2021,6,25,146.38
2021,6,26,365.47
2021,6,27,853.53
2021,6,28,872.16
2021,6,29,998.20
2021,6,30,870.34
2021,7,1,1728.03
2021,7,2,1800.99
2021,7,3,1937.68
2021,7,4,1658.03
2021,7,5,1115.52
2021,7,6,706.84
2021,7,7,557.46
2021,7,8,487.16
2021,7,9,744.79
2021,7,10,451.19
2021,7,11,470.75
2021,7,12,1577.92
2021,7,13,2322.24
2021,7,14,2104.60
2021,7,15,2030.37
2021,7,16,3236.28
2021,7,17,5168.33
2021,7,18,10990.00
2021,7,19,9917.69
2021,7,20,5810.85
2021,7,21,3417.44
2021,7,22,2049.45
2021,7,23,1421.69
2021,7,24,1849.67
2021,7,25,2740.16
2021,7,26,2212.56
2021,7,27,1881.56
2021,7,28,1697.51
2021,7,29,1559.42
2021,7,30,1360.73
2021,7,31,1141.30
2021,8,1,965.91
2021,8,2,659.10
2021,8,3,320.84
2021,8,4,45.88
2021,8,5,18.13
2021,8,6,7.72
2021,8,7,48.39
2021,8,8,34.97
2021,8,9,31.88
2021,8,10,57.68
2021,8,11,21.04
2021,8,12,61.52
2021,8,13,150.71
2021,8,14,93.21
2021,8,15,18.38
2021,8,16,7.32
2021,8,17,0.00
2021,8,18,1.35
2021,8,19,0.00
2021,8,20,20.08
2021,8,21,0.00
2021,8,22,0.00
2021,8,23,3.35
2021,8,24,0.00
2021,8,25,16.77
2021,8,26,23.63
2021,8,27,45.41
2021,8,28,74.92
2021,8,29,120.84
2021,8,30,177.87
2021,8,31,181.33
2021,9,1,140.02
2021,9,2,113.80
2021,9,3,25.69
2021,9,4,36.92
2021,9,5,30.03
2021,9,6,29.70
2021,9,7,42.60
2021,9,8,47.65
2021,9,9,25.25
2021,9,10,17.15
2021,9,11,17.83
2021,9,12,22.09
2021,9,13,11.60
2021,9,14,27.93
2021,9,15,22.20
2021,9,16,13.75
2021,9,17,15.47
2021,9,18,14.23
2021,9,19,9.75
2021,9,20,13.02
2021,9,21,29.75
2021,9,22,257.08
2021,9,23,2640.57
2021,9,24,4596.57
2021,9,25,2942.05
2021,9,26,3142.26
2021,9,27,1967.24
2021,9,28,1285.54
2021,9,29,1005.66
2021,9,30,867.48
2021,10,1,656.32
2021,10,2,430.89
2021,10,3,324.21
2021,10,4,487.57
2021,10,5,1232.41
2021,10,6,1520.34
2021,10,7,1284.64
2021,10,8,1515.52
2021,10,9,2485.87
2021,10,10,2050.47
2021,10,11,1969.16
2021,10,12,1537.74
2021,10,13,1069.34
2021,10,14,741.25
2021,10,15,1828.06
2021,10,16,8925.17
2021,10,17,10533.96
2021,10,18,6130.39
2021,10,19,3874.94
2021,10,20,2706.68
2021,10,21,1785.89
2021,10,22,1300.91
2021,10,23,1146.59
2021,10,24,1003.94
2021,10,25,5044.34
2021,10,26,16410.92
2021,10,27,18427.11
2021,10,28,13183.67
2021,10,29,10064.93
2021,10,30,10194.64
2021,10,31,9128.16
2021,11,1,7512.61
2021,11,2,5962.25
2021,11,3,4383.77
2021,11,4,3165.98
2021,11,5,2398.59
2021,11,6,1820.69
2021,11,7,1477.29
2021,11,8,1133.48
2021,11,9,879.50
2021,11,10,758.85
2021,11,11,651.81
2021,11,12,566.04
2021,11,13,459.80
2021,11,14,367.41
2021,11,15,475.13
2021,11,16,388.01
2021,11,17,426.99
2021,11,18,488.55
2021,11,19,386.02
2021,11,20,446.50
2021,11,21,447.67
2021,11,22,457.43
2021,11,23,416.69
2021,11,24,430.26
2021,11,25,423.51
2021,11,26,370.95
2021,11,27,344.47
2021,11,28,352.49
2021,11,29,314.05
2021,11,30,334.25
2021,12,1,290.46
2021,12,2,327.79
2021,12,3,269.22
2021,12,4,296.55
2021,12,5,261.44
2021,12,6,1090.04
2021,12,7,2294.28
2021,12,8,1614.93
2021,12,9,1334.03
2021,12,10,1396.34
2021,12,11,1976.22
2021,12,12,5929.32
2021,12,13,5648.51
2021,12,14,3525.86
2021,12,15,3278.54
2021,12,16,2619.86
2021,12,17,3332.57
2021,12,18,2921.95
2021,12,19,4671.95
2021,12,20,4085.92
2021,12,21,3065.06
2021,12,22,2476.38
2021,12,23,1871.87
2021,12,24,1686.19
2021,12,25,1205.38
2021,12,26,2337.64
2021,12,27,3775.82
2021,12,28,6623.99
2021,12,29,5904.14
2021,12,30,8273.52
2021,12,31,7837.74
